"Status","Year","Age","Disability","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","60-64","Declared non-disabled","East Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","East of England","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","East of England","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","London","Male","45","[c]","45970","45540"
"New entrant CS","2023","60-64","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","North East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","North East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","North West (England)","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","North West (England)","Male","35","[c]","29150","23640"
"New entrant CS","2023","60-64","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Scotland","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Scotland","Male","30","[c]","29960","25650"
"New entrant CS","2023","60-64","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","South East (England)","Female","40","[c]","27080","22690"
"New entrant CS","2023","60-64","Declared non-disabled","South East (England)","Male","50","[c]","26640","23230"
"New entrant CS","2023","60-64","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","South West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","South West (England)","Male","40","[c]","33020","32500"
"New entrant CS","2023","60-64","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Wales","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Wales","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","West Midlands (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","West Midlands (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Yorkshire and The Humber","Male","30","[c]","32340","25920"
"New entrant CS","2023","60-64","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","East Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","East Midlands (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","East of England","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","East of England","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","London","Female","45","[c]","38910","29750"
"New entrant CS","2023","60-64","Unknown","London","Male","60","[c]","37600","29890"
"New entrant CS","2023","60-64","Unknown","North East (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","North East (England)","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","North West (England)","Female","70","[c]","25290","22400"
"New entrant CS","2023","60-64","Unknown","North West (England)","Male","60","[c]","26530","22520"
"New entrant CS","2023","60-64","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Northern Ireland","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Scotland","Female","55","[c]","29400","24450"
"New entrant CS","2023","60-64","Unknown","Scotland","Male","55","[c]","29190","25710"
"New entrant CS","2023","60-64","Unknown","South East (England)","Female","40","[c]","23430","22500"
"New entrant CS","2023","60-64","Unknown","South East (England)","Male","85","[c]","29310","27080"
"New entrant CS","2023","60-64","Unknown","South West (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","South West (England)","Male","60","[c]","36080","30740"
"New entrant CS","2023","60-64","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Wales","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","West Midlands (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","West Midlands (England)","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Yorkshire and The Humber","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Yorkshire and The Humber","Male","30","[c]","27650","25750"
"New entrant CS","2023","65+","Declared disabled","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","South East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","East of England","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","North East (England)","Male","[c]","[c]","[c]","[c]"
