"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","EO","10","[c]","29730","29290"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","EO","10","[c]","27970","28120"
"Leaver Dept.","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","15","[c]","34250","32960"
"Leaver Dept.","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cheshire","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cheshire","EO","10","[c]","26480","27020"
"Leaver Dept.","2023","20-29","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cheshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Derbyshire and Nottinghamshire","AA/AO","15","[c]","21720","21780"
"Leaver Dept.","2023","20-29","Derbyshire and Nottinghamshire","EO","25","[c]","27050","27570"
"Leaver Dept.","2023","20-29","Derbyshire and Nottinghamshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Devon","AA/AO","15","[c]","21940","22150"
"Leaver Dept.","2023","20-29","Devon","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Dorset and Somerset","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Anglia","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Anglia","EO","15","[c]","27540","28120"
"Leaver Dept.","2023","20-29","East Anglia","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Wales","AA/AO","50","[c]","21660","21690"
"Leaver Dept.","2023","20-29","East Wales","EO","45","[c]","25930","25830"
"Leaver Dept.","2023","20-29","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Wales","SEO/HEO","60","[c]","32700","31560"
"Leaver Dept.","2023","20-29","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Eastern Scotland","AA/AO","45","[c]","22290","21690"
"Leaver Dept.","2023","20-29","Eastern Scotland","EO","20","[c]","28360","28120"
"Leaver Dept.","2023","20-29","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Eastern Scotland","SEO/HEO","15","[c]","34420","34110"
"Leaver Dept.","2023","20-29","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Essex","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","30","[c]","22170","21780"
"Leaver Dept.","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","EO","30","[c]","27320","27570"
"Leaver Dept.","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","60","[c]","34040","32980"
"Leaver Dept.","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Greater Manchester","AA/AO","65","[c]","21540","21780"
"Leaver Dept.","2023","20-29","Greater Manchester","EO","70","[c]","27050","27570"
"Leaver Dept.","2023","20-29","Greater Manchester","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Greater Manchester","SEO/HEO","90","[c]","34050","32640"
"Leaver Dept.","2023","20-29","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Hampshire and Isle of Wight","AA/AO","15","[c]","22290","22090"
"Leaver Dept.","2023","20-29","Hampshire and Isle of Wight","EO","10","[c]","27010","28120"
"Leaver Dept.","2023","20-29","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Hampshire and Isle of Wight","SEO/HEO","30","[c]","33860","33990"
"Leaver Dept.","2023","20-29","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Herefordshire, Worcestershire and Warwickshire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Inner London - East","AA/AO","35","[c]","24330","25480"
"Leaver Dept.","2023","20-29","Inner London - East","EO","100","[c]","30230","31060"
"Leaver Dept.","2023","20-29","Inner London - East","G6/G7","15","[c]","56600","56430"
"Leaver Dept.","2023","20-29","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Inner London - East","SEO/HEO","140","[c]","34540","34020"
"Leaver Dept.","2023","20-29","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Inner London - West","AA/AO","75","[c]","24530","24900"
"Leaver Dept.","2023","20-29","Inner London - West","EO","395","[c]","28780","28380"
"Leaver Dept.","2023","20-29","Inner London - West","G6/G7","285","[c]","55770","54700"
"Leaver Dept.","2023","20-29","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Inner London - West","SEO/HEO","1610","[c]","35820","34670"
"Leaver Dept.","2023","20-29","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Kent","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Kent","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lancashire","AA/AO","30","[c]","21570","21690"
"Leaver Dept.","2023","20-29","Lancashire","EO","20","[c]","27750","28120"
"Leaver Dept.","2023","20-29","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Leicestershire, Rutland and Northamptonshire","AA/AO","20","[c]","21680","21780"
"Leaver Dept.","2023","20-29","Leicestershire, Rutland and Northamptonshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Merseyside","AA/AO","90","[c]","21940","21780"
"Leaver Dept.","2023","20-29","Merseyside","EO","45","[c]","26870","26750"
"Leaver Dept.","2023","20-29","Merseyside","SEO/HEO","20","[c]","33590","32160"
"Leaver Dept.","2023","20-29","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Yorkshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Yorkshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northumberland, and Tyne and Wear","AA/AO","90","[c]","21740","21690"
"Leaver Dept.","2023","20-29","Northumberland, and Tyne and Wear","EO","50","[c]","26890","27570"
"Leaver Dept.","2023","20-29","Northumberland, and Tyne and Wear","SEO/HEO","25","[c]","32480","32860"
"Leaver Dept.","2023","20-29","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Outer London - East and North East","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Outer London - East and North East","EO","25","[c]","31850","32520"
"Leaver Dept.","2023","20-29","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Outer London - South","AA/AO","35","[c]","25590","25630"
"Leaver Dept.","2023","20-29","Outer London - South","EO","40","[c]","30240","29890"
"Leaver Dept.","2023","20-29","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Outer London - South","SEO/HEO","40","[c]","37290","36240"
"Leaver Dept.","2023","20-29","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Outer London - West and North West","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Outer London - West and North West","EO","40","[c]","30720","31060"
"Leaver Dept.","2023","20-29","Outer London - West and North West","SEO/HEO","15","[c]","35370","36180"
"Leaver Dept.","2023","20-29","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Shropshire and Staffordshire","AA/AO","15","[c]","22110","21780"
"Leaver Dept.","2023","20-29","Shropshire and Staffordshire","EO","15","[c]","27900","28120"
"Leaver Dept.","2023","20-29","Shropshire and Staffordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South Yorkshire","AA/AO","15","[c]","22120","22400"
"Leaver Dept.","2023","20-29","South Yorkshire","EO","35","[c]","27040","26940"
"Leaver Dept.","2023","20-29","South Yorkshire","SEO/HEO","30","[c]","33930","32370"
"Leaver Dept.","2023","20-29","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Southern Scotland","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Southern Scotland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Surrey, East and West Sussex","AA/AO","20","[c]","22140","21690"
"Leaver Dept.","2023","20-29","Surrey, East and West Sussex","EO","15","[c]","27880","28040"
"Leaver Dept.","2023","20-29","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Tees Valley and Durham","AA/AO","20","[c]","22060","22020"
"Leaver Dept.","2023","20-29","Tees Valley and Durham","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Tees Valley and Durham","SEO/HEO","15","[c]","33180","31560"
"Leaver Dept.","2023","20-29","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","SEO/HEO","35","[c]","32830","32000"
"Leaver Dept.","2023","20-29","West Central Scotland","AA/AO","60","[c]","21710","21690"
"Leaver Dept.","2023","20-29","West Central Scotland","EO","45","[c]","26700","27570"
"Leaver Dept.","2023","20-29","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Central Scotland","SEO/HEO","30","[c]","34120","32960"
"Leaver Dept.","2023","20-29","West Midlands","AA/AO","60","[c]","21950","21780"
"Leaver Dept.","2023","20-29","West Midlands","EO","70","[c]","27310","27570"
"Leaver Dept.","2023","20-29","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Midlands","SEO/HEO","50","[c]","33540","32020"
"Leaver Dept.","2023","20-29","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Wales and The Valleys","AA/AO","25","[c]","21700","22500"
"Leaver Dept.","2023","20-29","West Wales and The Valleys","EO","20","[c]","27350","27570"
"Leaver Dept.","2023","20-29","West Wales and The Valleys","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Yorkshire","AA/AO","45","[c]","21960","21780"
"Leaver Dept.","2023","20-29","West Yorkshire","EO","75","[c]","27070","27570"
"Leaver Dept.","2023","20-29","West Yorkshire","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Yorkshire","SEO/HEO","80","[c]","33610","32240"
"Leaver Dept.","2023","20-29","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Bedfordshire and Hertfordshire","SEO/HEO","10","[c]","39260","38020"
"Leaver Dept.","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cheshire","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cheshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cheshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Derbyshire and Nottinghamshire","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Derbyshire and Nottinghamshire","EO","30","[c]","27090","27570"
"Leaver Dept.","2023","30-39","Derbyshire and Nottinghamshire","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Derbyshire and Nottinghamshire","SEO/HEO","30","[c]","36770","33350"
"Leaver Dept.","2023","30-39","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Devon","AA/AO","20","[c]","22060","22150"
"Leaver Dept.","2023","30-39","Devon","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Devon","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Dorset and Somerset","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Dorset and Somerset","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Dorset and Somerset","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Anglia","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Anglia","EO","25","[c]","27680","27270"
"Leaver Dept.","2023","30-39","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
