"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Counter Fraud","South East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","South East (England)","SEO/HEO","HEO","245","235","36280","35070"
"In post","2023","Counter Fraud","South East (England)","SEO/HEO","SEO","70","70","42350","42510"
"In post","2023","Counter Fraud","South West (England)","AA/AO","AO","55","45","21980","21690"
"In post","2023","Counter Fraud","South West (England)","EO","EO","430","390","28220","28120"
"In post","2023","Counter Fraud","South West (England)","G6/G7","G6","20","15","71620","71300"
"In post","2023","Counter Fraud","South West (England)","G6/G7","G7","60","55","57510","57970"
"In post","2023","Counter Fraud","South West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","South West (England)","SEO/HEO","HEO","210","195","34800","34700"
"In post","2023","Counter Fraud","South West (England)","SEO/HEO","SEO","70","65","42340","42510"
"In post","2023","Counter Fraud","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Wales","AA/AO","AO","230","205","22180","21690"
"In post","2023","Counter Fraud","Wales","EO","EO","455","410","27980","28120"
"In post","2023","Counter Fraud","Wales","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Wales","G6/G7","G7","40","40","57070","57970"
"In post","2023","Counter Fraud","Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Wales","SEO/HEO","HEO","265","245","34670","34700"
"In post","2023","Counter Fraud","Wales","SEO/HEO","SEO","75","70","41630","42140"
"In post","2023","Counter Fraud","West Midlands (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","West Midlands (England)","AA/AO","AO","140","115","22150","22520"
"In post","2023","Counter Fraud","West Midlands (England)","EO","EO","605","550","28300","28120"
"In post","2023","Counter Fraud","West Midlands (England)","G6/G7","G6","15","15","70250","71300"
"In post","2023","Counter Fraud","West Midlands (England)","G6/G7","G7","60","55","57290","57970"
"In post","2023","Counter Fraud","West Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","West Midlands (England)","SEO/HEO","HEO","365","345","34760","34700"
"In post","2023","Counter Fraud","West Midlands (England)","SEO/HEO","SEO","120","115","42000","42510"
"In post","2023","Counter Fraud","Yorkshire and The Humber","AA/AO","AO","165","135","22150","22520"
"In post","2023","Counter Fraud","Yorkshire and The Humber","EO","EO","650","590","28190","28120"
"In post","2023","Counter Fraud","Yorkshire and The Humber","G6/G7","G6","30","30","69610","70990"
"In post","2023","Counter Fraud","Yorkshire and The Humber","G6/G7","G7","80","75","56870","57970"
"In post","2023","Counter Fraud","Yorkshire and The Humber","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Yorkshire and The Humber","SEO/HEO","HEO","360","345","34860","34700"
"In post","2023","Counter Fraud","Yorkshire and The Humber","SEO/HEO","SEO","155","150","41770","42140"
"In post","2023","Debt","East Midlands (England)","AA/AO","AO","565","500","22410","22520"
"In post","2023","Debt","East Midlands (England)","EO","EO","80","75","28250","28120"
"In post","2023","Debt","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Debt","East Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Debt","East Midlands (England)","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Debt","East Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","East of England","AA/AO","AO","110","90","24620","25610"
"In post","2023","Debt","East of England","EO","EO","35","35","30970","31280"
"In post","2023","Debt","East of England","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Debt","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Debt","London","AA/AO","AO","435","390","26750","26920"
"In post","2023","Debt","London","EO","EO","155","140","32710","32540"
"In post","2023","Debt","London","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Debt","London","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Debt","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Debt","London","SEO/HEO","HEO","25","20","40030","39790"
"In post","2023","Debt","London","SEO/HEO","SEO","10","10","47530","47840"
"In post","2023","Debt","North East (England)","AA/AO","AA","20","20","21250","21250"
"In post","2023","Debt","North East (England)","AA/AO","AO","820","735","22210","22520"
"In post","2023","Debt","North East (England)","EO","EO","150","135","28080","28120"
"In post","2023","Debt","North East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Debt","North East (England)","SEO/HEO","HEO","25","25","34590","34170"
"In post","2023","Debt","North East (England)","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Debt","North West (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Debt","North West (England)","AA/AO","AO","560","505","22160","22520"
"In post","2023","Debt","North West (England)","EO","EO","125","120","28260","28120"
"In post","2023","Debt","North West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Debt","North West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Debt","North West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Debt","North West (England)","SEO/HEO","HEO","40","35","34840","34700"
"In post","2023","Debt","North West (England)","SEO/HEO","SEO","15","15","42030","42510"
"In post","2023","Debt","Northern Ireland","EO","EO","10","10","28400","28130"
"In post","2023","Debt","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Scotland","AA/AO","AO","1185","1080","22420","22520"
"In post","2023","Debt","Scotland","EO","EO","225","205","28320","28130"
"In post","2023","Debt","Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Scotland","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Debt","Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Scotland","SEO/HEO","HEO","55","50","34800","34700"
"In post","2023","Debt","Scotland","SEO/HEO","SEO","25","20","42350","42140"
"In post","2023","Debt","South East (England)","AA/AO","AO","25","20","24250","22520"
"In post","2023","Debt","South East (England)","EO","EO","40","35","29740","29730"
"In post","2023","Debt","South East (England)","SEO/HEO","HEO","10","10","37410","36990"
"In post","2023","Debt","South East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","South West (England)","AA/AO","AO","115","95","21680","21690"
"In post","2023","Debt","South West (England)","EO","EO","35","30","28390","28120"
"In post","2023","Debt","South West (England)","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Debt","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Wales","AA/AO","AO","330","300","22340","22520"
"In post","2023","Debt","Wales","EO","EO","145","140","28070","28130"
"In post","2023","Debt","Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Wales","SEO/HEO","HEO","30","30","34780","35000"
"In post","2023","Debt","Wales","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Debt","West Midlands (England)","AA/AO","AO","1015","900","22060","21690"
"In post","2023","Debt","West Midlands (England)","EO","EO","165","150","28210","28120"
"In post","2023","Debt","West Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Debt","West Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Debt","West Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Debt","West Midlands (England)","SEO/HEO","HEO","40","40","34580","34290"
"In post","2023","Debt","West Midlands (England)","SEO/HEO","SEO","10","10","42490","42510"
"In post","2023","Debt","Yorkshire and The Humber","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Debt","Yorkshire and The Humber","AA/AO","AO","745","650","22070","21690"
"In post","2023","Debt","Yorkshire and The Humber","EO","EO","210","185","28110","28120"
"In post","2023","Debt","Yorkshire and The Humber","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Yorkshire and The Humber","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Debt","Yorkshire and The Humber","SEO/HEO","HEO","60","55","34610","34400"
"In post","2023","Debt","Yorkshire and The Humber","SEO/HEO","SEO","10","10","41710","42140"
"In post","2023","Digital, Data & Technology","East Midlands (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Midlands (England)","AA/AO","AO","40","35","22480","22220"
"In post","2023","Digital, Data & Technology","East Midlands (England)","EO","EO","105","100","28120","28080"
"In post","2023","Digital, Data & Technology","East Midlands (England)","G6/G7","G6","15","15","67510","66750"
"In post","2023","Digital, Data & Technology","East Midlands (England)","G6/G7","G7","80","80","54240","51770"
"In post","2023","Digital, Data & Technology","East Midlands (England)","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Midlands (England)","SEO/HEO","HEO","140","135","33530","32960"
"In post","2023","Digital, Data & Technology","East Midlands (England)","SEO/HEO","SEO","110","110","41510","40040"
"In post","2023","Digital, Data & Technology","East of England","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","East of England","AA/AO","AO","40","40","23040","22220"
"In post","2023","Digital, Data & Technology","East of England","EO","EO","165","155","28850","28120"
"In post","2023","Digital, Data & Technology","East of England","G6/G7","G6","15","15","65180","65410"
"In post","2023","Digital, Data & Technology","East of England","G6/G7","G7","75","70","53230","52050"
"In post","2023","Digital, Data & Technology","East of England","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East of England","SEO/HEO","HEO","220","210","34720","34300"
"In post","2023","Digital, Data & Technology","East of England","SEO/HEO","SEO","135","130","41330","41100"
"In post","2023","Digital, Data & Technology","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","London","AA/AO","AO","100","100","26190","26560"
"In post","2023","Digital, Data & Technology","London","EO","EO","570","555","30740","30160"
"In post","2023","Digital, Data & Technology","London","G6/G7","G6","570","565","72140","71520"
"In post","2023","Digital, Data & Technology","London","G6/G7","G7","1665","1630","59390","58910"
"In post","2023","Digital, Data & Technology","London","SCS level","SCS level","170","170","100540","93690"
"In post","2023","Digital, Data & Technology","London","SEO/HEO","HEO","1170","1150","36690","36180"
"In post","2023","Digital, Data & Technology","London","SEO/HEO","SEO","1310","1290","44560","43730"
"In post","2023","Digital, Data & Technology","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","North East (England)","AA/AO","AO","60","55","21800","21690"
"In post","2023","Digital, Data & Technology","North East (England)","EO","EO","395","375","27950","28120"
"In post","2023","Digital, Data & Technology","North East (England)","G6/G7","G6","210","205","70460","69770"
"In post","2023","Digital, Data & Technology","North East (England)","G6/G7","G7","625","610","54660","54350"
"In post","2023","Digital, Data & Technology","North East (England)","SCS level","SCS level","35","30","90560","80780"
"In post","2023","Digital, Data & Technology","North East (England)","SEO/HEO","HEO","645","620","34100","34170"
"In post","2023","Digital, Data & Technology","North East (England)","SEO/HEO","SEO","750","730","40940","41480"
"In post","2023","Digital, Data & Technology","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","North West (England)","AA/AO","AO","65","60","22080","21690"
"In post","2023","Digital, Data & Technology","North West (England)","EO","EO","590","560","27670","28120"
"In post","2023","Digital, Data & Technology","North West (England)","G6/G7","G6","285","280","69540","67050"
"In post","2023","Digital, Data & Technology","North West (England)","G6/G7","G7","880","860","54630","53750"
"In post","2023","Digital, Data & Technology","North West (England)","SCS level","SCS level","40","40","97400","93870"
"In post","2023","Digital, Data & Technology","North West (England)","SEO/HEO","HEO","945","930","33750","34170"
"In post","2023","Digital, Data & Technology","North West (England)","SEO/HEO","SEO","1000","980","40740","40450"
"In post","2023","Digital, Data & Technology","North West (England)","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Northern Ireland","AA/AO","AO","15","10","23110","22970"
