"Status","Year","Disability","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","Debt","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","Operational Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","Operational Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","Operational Delivery","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","Other","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","Other","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","Other","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","Tax","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","Tax","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","Tax","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","Tax","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","Tax","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","East Wales","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Greater Manchester","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Inner London - East","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Inner London - West","55","[c]","41920","38940"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Knowledge and Information Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Knowledge and Information Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Knowledge and Information Management","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Other","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Policy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Unknown","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Finance","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Finance","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Finance","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Finance","Inner London - West","50","[c]","40500","33250"
"Leaver Dept.","2023","Unknown","Finance","Finance","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Finance","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Finance","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Finance","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Finance","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Internal Audit","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Other","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Other","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Tax","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Tax","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Grants Management","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","Inner London - West","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Operational Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Other","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Other","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Other","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Unknown","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Unknown","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Internal Audit","Internal Audit","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Internal Audit","Internal Audit","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Internal Audit","Internal Audit","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Legal","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Legal","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Legal","Inner London - West","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Legal","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Legal","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Legal","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
