"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Plymouth","EO","EO","LGBO","35","35","29530","28120"
"In post","2023","Plymouth","EO","EO","Undeclared","70","60","29870","28120"
"In post","2023","Plymouth","EO","EO","Unknown","180","160","28800","28080"
"In post","2023","Plymouth","G6/G7","G6","Heterosexual / straight","40","35","73040","66140"
"In post","2023","Plymouth","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Plymouth","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Plymouth","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Plymouth","G6/G7","G7","Heterosexual / straight","130","125","57180","56000"
"In post","2023","Plymouth","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Plymouth","G6/G7","G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Plymouth","G6/G7","G7","Unknown","20","20","[c]","[c]"
"In post","2023","Plymouth","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Plymouth","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Plymouth","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Plymouth","SEO/HEO","HEO","Heterosexual / straight","365","340","35670","34850"
"In post","2023","Plymouth","SEO/HEO","HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Plymouth","SEO/HEO","HEO","Undeclared","60","55","37640","35200"
"In post","2023","Plymouth","SEO/HEO","HEO","Unknown","90","90","36370","34850"
"In post","2023","Plymouth","SEO/HEO","SEO","Heterosexual / straight","295","280","44410","43980"
"In post","2023","Plymouth","SEO/HEO","SEO","LGBO","15","15","[c]","[c]"
"In post","2023","Plymouth","SEO/HEO","SEO","Undeclared","50","45","44490","44130"
"In post","2023","Plymouth","SEO/HEO","SEO","Unknown","55","55","43290","44130"
"In post","2023","Plymouth","Unknown","Unknown","Heterosexual / straight","240","225","35240","31980"
"In post","2023","Plymouth","Unknown","Unknown","LGBO","20","15","[c]","[c]"
"In post","2023","Plymouth","Unknown","Unknown","Undeclared","25","20","[c]","[c]"
"In post","2023","Plymouth","Unknown","Unknown","Unknown","50","45","30130","24900"
"In post","2023","Portsmouth","AA/AO","AA","Heterosexual / straight","180","165","21580","21380"
"In post","2023","Portsmouth","AA/AO","AA","LGBO","10","10","[c]","[c]"
"In post","2023","Portsmouth","AA/AO","AA","Undeclared","25","20","[c]","[c]"
"In post","2023","Portsmouth","AA/AO","AA","Unknown","35","30","22640","22520"
"In post","2023","Portsmouth","AA/AO","AO","Heterosexual / straight","550","500","25530","22520"
"In post","2023","Portsmouth","AA/AO","AO","LGBO","30","30","24500","22520"
"In post","2023","Portsmouth","AA/AO","AO","Undeclared","80","75","25620","22520"
"In post","2023","Portsmouth","AA/AO","AO","Unknown","290","265","24170","22520"
"In post","2023","Portsmouth","EO","EO","Heterosexual / straight","715","675","28970","27890"
"In post","2023","Portsmouth","EO","EO","LGBO","40","40","28290","28120"
"In post","2023","Portsmouth","EO","EO","Undeclared","115","105","29990","28120"
"In post","2023","Portsmouth","EO","EO","Unknown","215","205","28670","27890"
"In post","2023","Portsmouth","G6/G7","G6","Heterosexual / straight","60","55","70790","66140"
"In post","2023","Portsmouth","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Portsmouth","G6/G7","G6","Undeclared","15","15","[c]","[c]"
"In post","2023","Portsmouth","G6/G7","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Portsmouth","G6/G7","G7","Heterosexual / straight","200","195","57770","56180"
"In post","2023","Portsmouth","G6/G7","G7","LGBO","5","5","[c]","[c]"
"In post","2023","Portsmouth","G6/G7","G7","Undeclared","30","30","57430","56450"
"In post","2023","Portsmouth","G6/G7","G7","Unknown","30","30","57490","56870"
"In post","2023","Portsmouth","SCS level","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Portsmouth","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Portsmouth","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Portsmouth","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Portsmouth","SEO/HEO","HEO","Heterosexual / straight","540","510","35130","34300"
"In post","2023","Portsmouth","SEO/HEO","HEO","LGBO","20","20","[c]","[c]"
"In post","2023","Portsmouth","SEO/HEO","HEO","Undeclared","100","95","36180","34320"
"In post","2023","Portsmouth","SEO/HEO","HEO","Unknown","85","85","34620","34300"
"In post","2023","Portsmouth","SEO/HEO","SEO","Heterosexual / straight","315","305","43620","41800"
"In post","2023","Portsmouth","SEO/HEO","SEO","LGBO","15","15","[c]","[c]"
"In post","2023","Portsmouth","SEO/HEO","SEO","Undeclared","50","50","43060","41800"
"In post","2023","Portsmouth","SEO/HEO","SEO","Unknown","35","35","41640","41500"
"In post","2023","Portsmouth","Unknown","Unknown","Heterosexual / straight","90","80","31630","29050"
"In post","2023","Portsmouth","Unknown","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Portsmouth","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Portsmouth","Unknown","Unknown","Unknown","20","15","[c]","[c]"
"In post","2023","Powys","AA/AO","AA","Heterosexual / straight","30","30","21510","21380"
"In post","2023","Powys","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Powys","AA/AO","AA","Undeclared","10","10","[c]","[c]"
"In post","2023","Powys","AA/AO","AA","Unknown","10","10","[c]","[c]"
"In post","2023","Powys","AA/AO","AO","Heterosexual / straight","125","115","23070","22220"
"In post","2023","Powys","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Powys","AA/AO","AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Powys","AA/AO","AO","Unknown","15","10","[c]","[c]"
"In post","2023","Powys","EO","EO","Heterosexual / straight","120","115","28740","28120"
"In post","2023","Powys","EO","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Powys","EO","EO","Undeclared","20","15","[c]","[c]"
"In post","2023","Powys","EO","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Powys","G6/G7","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Powys","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Powys","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Powys","G6/G7","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Powys","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Powys","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Powys","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Powys","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Powys","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Powys","SEO/HEO","HEO","Heterosexual / straight","80","75","36490","36590"
"In post","2023","Powys","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Powys","SEO/HEO","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Powys","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Powys","SEO/HEO","SEO","Heterosexual / straight","55","50","44570","43660"
"In post","2023","Powys","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Powys","SEO/HEO","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Powys","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Powys","Unknown","Unknown","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Powys","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Powys","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Powys","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","AA/AO","AA","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","AA/AO","AA","Undeclared","10","5","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","AA/AO","AA","Unknown","10","10","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","AA/AO","AO","Heterosexual / straight","330","290","25240","25610"
"In post","2023","Redbridge and Waltham Forest","AA/AO","AO","LGBO","15","15","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","AA/AO","AO","Undeclared","65","55","24800","25610"
"In post","2023","Redbridge and Waltham Forest","AA/AO","AO","Unknown","165","135","24970","25610"
"In post","2023","Redbridge and Waltham Forest","EO","EO","Heterosexual / straight","370","340","32040","32520"
"In post","2023","Redbridge and Waltham Forest","EO","EO","LGBO","20","20","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","EO","EO","Undeclared","55","50","31990","32520"
"In post","2023","Redbridge and Waltham Forest","EO","EO","Unknown","145","130","31840","32520"
"In post","2023","Redbridge and Waltham Forest","G6/G7","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","G6/G7","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","SEO/HEO","HEO","Heterosexual / straight","85","80","38330","39150"
"In post","2023","Redbridge and Waltham Forest","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","SEO/HEO","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","SEO/HEO","HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","SEO/HEO","SEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","SEO/HEO","SEO","Unknown","15","15","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","Unknown","Unknown","Heterosexual / straight","120","115","34590","33050"
"In post","2023","Redbridge and Waltham Forest","Unknown","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","Unknown","Unknown","Unknown","25","20","[c]","[c]"
"In post","2023","Sandwell","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Sandwell","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sandwell","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Sandwell","AA/AO","AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Sandwell","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sandwell","AA/AO","AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Sandwell","AA/AO","AO","Unknown","5","5","[c]","[c]"
"In post","2023","Sandwell","EO","EO","Heterosexual / straight","155","140","27950","28120"
"In post","2023","Sandwell","EO","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Sandwell","EO","EO","Undeclared","20","20","[c]","[c]"
"In post","2023","Sandwell","EO","EO","Unknown","60","55","27840","28120"
"In post","2023","Sandwell","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Sandwell","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sandwell","G6/G7","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Sandwell","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sandwell","SEO/HEO","HEO","Heterosexual / straight","30","30","34040","34170"
"In post","2023","Sandwell","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sandwell","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Sandwell","SEO/HEO","HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Sandwell","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Sandwell","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sandwell","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Sandwell","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Sandwell","Unknown","Unknown","Heterosexual / straight","80","70","28800","26840"
"In post","2023","Sandwell","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sandwell","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Sandwell","Unknown","Unknown","Unknown","30","25","[c]","[c]"
"In post","2023","Scottish Borders","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Borders","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Borders","AA/AO","AA","Unknown","5","5","[c]","[c]"
"In post","2023","Scottish Borders","AA/AO","AO","Heterosexual / straight","85","75","26340","27740"
"In post","2023","Scottish Borders","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Borders","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Borders","AA/AO","AO","Unknown","155","145","26620","26600"
"In post","2023","Scottish Borders","EO","EO","Heterosexual / straight","95","90","29920","29450"
"In post","2023","Scottish Borders","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Borders","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Borders","EO","EO","Unknown","65","60","31240","31940"
"In post","2023","Scottish Borders","G6/G7","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Scottish Borders","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Borders","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Borders","G6/G7","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Scottish Borders","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Borders","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Borders","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Borders","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Borders","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Borders","SEO/HEO","HEO","Heterosexual / straight","50","45","36210","35530"
"In post","2023","Scottish Borders","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Borders","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Borders","SEO/HEO","HEO","Unknown","25","25","[c]","[c]"
"In post","2023","Scottish Borders","SEO/HEO","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Scottish Borders","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Borders","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Borders","SEO/HEO","SEO","Unknown","10","10","[c]","[c]"
"In post","2023","Sefton","AA/AO","AA","Heterosexual / straight","120","105","19640","19500"
"In post","2023","Sefton","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sefton","AA/AO","AA","Undeclared","15","10","[c]","[c]"
"In post","2023","Sefton","AA/AO","AA","Unknown","35","35","19610","19500"
"In post","2023","Sefton","AA/AO","AO","Heterosexual / straight","685","610","22280","22400"
"In post","2023","Sefton","AA/AO","AO","LGBO","30","30","22040","22400"
"In post","2023","Sefton","AA/AO","AO","Undeclared","70","55","22440","22400"
"In post","2023","Sefton","AA/AO","AO","Unknown","370","340","22290","22400"
"In post","2023","Sefton","EO","EO","Heterosexual / straight","1015","935","27330","27810"
"In post","2023","Sefton","EO","EO","LGBO","70","65","27100","27320"
"In post","2023","Sefton","EO","EO","Undeclared","125","110","27590","27690"
"In post","2023","Sefton","EO","EO","Unknown","385","365","26780","26020"
"In post","2023","Sefton","G6/G7","G6","Heterosexual / straight","70","70","69300","67840"
"In post","2023","Sefton","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sefton","G6/G7","G6","Undeclared","5","5","[c]","[c]"
"In post","2023","Sefton","G6/G7","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Sefton","G6/G7","G7","Heterosexual / straight","235","225","56760","55320"
"In post","2023","Sefton","G6/G7","G7","LGBO","5","5","[c]","[c]"
"In post","2023","Sefton","G6/G7","G7","Undeclared","25","25","[c]","[c]"
"In post","2023","Sefton","G6/G7","G7","Unknown","50","45","55830","55250"
"In post","2023","Sefton","SCS level","SCS level","Heterosexual / straight","15","15","[c]","[c]"
