"Status","Year","Organisation","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Home Office","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Outside London","AA/AO","Female","325","[c]","22220","22400"
"Leaver CS","2023","Home Office","Outside London","AA/AO","Male","275","[c]","22200","22400"
"Leaver CS","2023","Home Office","Outside London","EO","Female","285","[c]","26470","26180"
"Leaver CS","2023","Home Office","Outside London","EO","Male","370","[c]","26620","26160"
"Leaver CS","2023","Home Office","Outside London","G6/G7","Female","30","[c]","59510","54260"
"Leaver CS","2023","Home Office","Outside London","G6/G7","Male","35","[c]","59330","57250"
"Leaver CS","2023","Home Office","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Outside London","SEO/HEO","Female","75","[c]","35440","34000"
"Leaver CS","2023","Home Office","Outside London","SEO/HEO","Male","110","[c]","36310","35200"
"Leaver CS","2023","Home Office","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Outside London","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Outside London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Outside London","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Outside London","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Outside London","AA/AO","Male","30","[c]","22230","22500"
"Leaver CS","2023","Maritime and Coastguard Agency","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Outside London","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Outside London","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Outside London","SEO/HEO","Male","45","[c]","37650","38650"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","London","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","Female","30","[c]","38900","40940"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Outside London","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Outside London","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Outside London","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Outside London","SEO/HEO","Male","55","[c]","36730","34000"
"Leaver CS","2023","Met Office","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","London","AA/AO","Female","30","[c]","25690","25640"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","London","AA/AO","Male","55","[c]","26850","24950"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","London","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","London","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","London","SEO/HEO","Female","50","[c]","43410","45080"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","London","SEO/HEO","Male","75","[c]","42840","42420"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Outside London","AA/AO","Female","560","[c]","22730","22220"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Outside London","AA/AO","Male","840","[c]","25620","22220"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Outside London","EO","Female","210","[c]","29110","27470"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Outside London","EO","Male","335","[c]","30310","27850"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Outside London","G6/G7","Female","70","[c]","64800","60520"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Outside London","G6/G7","Male","110","[c]","64410","60350"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Outside London","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Outside London","SEO/HEO","Female","315","[c]","38440","38920"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Outside London","SEO/HEO","Male","535","[c]","39380","38630"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Overseas","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Overseas","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Overseas","SEO/HEO","Female","35","[c]","45690","45660"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Overseas","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
