"Status","Year","Age","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","65+","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Ministry of Defence (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Accountant in Bankruptcy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Animal and Plant Health Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Animal and Plant Health Agency","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Attorney General's Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Attorney General's Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Building Digital UK","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Building Digital UK","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cabinet Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cabinet Office (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Crown Office and Procurator Fiscal Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Crown Prosecution Service","Heterosexual / straight","40","[c]","20990","20980"
"New entrant CS","2023","16-19","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Defence Equipment and Support","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Defence Equipment and Support","Unknown","45","[c]","18770","18280"
"New entrant CS","2023","16-19","Defence Science and Technology Laboratory","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Defence Science and Technology Laboratory","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Defence Science and Technology Laboratory","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Digital, Culture, Media and Sport (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Digital, Culture, Media and Sport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Digital, Culture, Media and Sport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","40","[c]","22510","21690"
"New entrant CS","2023","16-19","Department for Work and Pensions (excl. agencies)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions (excl. agencies)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department of Health and Social Care (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Disclosure Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Disclosure Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Driver and Vehicle Licensing Agency","Heterosexual / straight","35","[c]","21300","22500"
"New entrant CS","2023","16-19","Driver and Vehicle Licensing Agency","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Driver and Vehicle Licensing Agency","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Education Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Education Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Government Legal Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Courts and Tribunals Service","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Courts and Tribunals Service","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Prison and Probation Service","Heterosexual / straight","155","[c]","25930","28880"
"New entrant CS","2023","16-19","HM Prison and Probation Service","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Prison and Probation Service","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Prison and Probation Service","Unknown","115","[c]","26320","27370"
"New entrant CS","2023","16-19","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","60","[c]","22930","22520"
"New entrant CS","2023","16-19","HM Revenue and Customs (excl. agencies)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs (excl. agencies)","Unknown","50","[c]","23070","22520"
"New entrant CS","2023","16-19","HM Treasury (excl. agencies)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Health and Safety Executive","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Home Office","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Home Office","Unknown","110","[c]","23560","22400"
"New entrant CS","2023","16-19","Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Legal Aid Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Met Office","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Met Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence (excl. agencies)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence (excl. agencies)","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Justice (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of the Public Guardian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of the Public Guardian","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Royal Fleet Auxiliary","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Rural Payments Agency","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scottish Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scottish Government (excl. agencies)","Unknown","5","[c]","[c]","[c]"
