"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for Education","North East (England)","Darlington","Outside London","50","[c]","37410","37710"
"New entrant CS","2023","Department for Education","North East (England)","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","North East (England)","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","North East (England)","Tyneside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","North West (England)","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","North West (England)","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","North West (England)","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","North West (England)","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","North West (England)","Manchester","Outside London","85","[c]","33550","30330"
"New entrant CS","2023","Department for Education","North West (England)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","South East (England)","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","South East (England)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","South East (England)","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","South East (England)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","South East (England)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","South West (England)","Bristol, City of","Outside London","25","[c]","38740","37590"
"New entrant CS","2023","Department for Education","South West (England)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","South West (England)","Dorset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","South West (England)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","South West (England)","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","West Midlands (England)","Coventry","Outside London","70","[c]","33150","30330"
"New entrant CS","2023","Department for Education","West Midlands (England)","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Yorkshire and The Humber","Leeds","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Yorkshire and The Humber","Sheffield","Outside London","75","[c]","33030","30330"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Lincolnshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Nottingham","Outside London","15","[c]","30070","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","South Nottinghamshire","Outside London","10","[c]","30810","30320"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East of England","Cambridgeshire CC","Outside London","10","[c]","30020","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East of England","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East of England","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East of England","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East of England","Norwich and East Norfolk","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East of England","Peterborough","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East of England","Suffolk CC","Outside London","50","[c]","28180","25970"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East of England","West Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","Westminster","London","415","[c]","41790","38020"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","North East (England)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","North East (England)","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","North East (England)","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","North East (England)","Tyneside","Outside London","140","[c]","29570","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","North West (England)","Cheshire East","Outside London","40","[c]","25740","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","North West (England)","East Cumbria","Outside London","85","[c]","24520","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","North West (England)","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","North West (England)","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","North West (England)","Manchester","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","North West (England)","Mid Lancashire","Outside London","30","[c]","29250","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","North West (England)","Warrington","Outside London","30","[c]","35670","31000"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","North West (England)","West Cumbria","Outside London","90","[c]","21970","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Scotland","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Scotland","East Lothian and Midlothian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Scotland","Perth and Kinross, and Stirling","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire","Outside London","50","[c]","29210","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South East (England)","Central Hampshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South East (England)","East Kent","Outside London","15","[c]","30370","29150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South East (England)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South East (England)","Mid Kent","Outside London","10","[c]","30340","29150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South East (England)","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South East (England)","West Surrey","Outside London","125","[c]","31450","29080"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South East (England)","West Sussex (North East)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South East (England)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South West (England)","Bristol, City of","Outside London","175","[c]","34520","30420"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","Outside London","10","[c]","33050","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South West (England)","Devon CC","Outside London","70","[c]","25060","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South West (England)","Dorset","Outside London","20","[c]","31050","28160"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South West (England)","Gloucestershire CC","Outside London","20","[c]","30080","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South West (England)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South West (England)","Somerset CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South West (England)","Torbay","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South West (England)","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
