"Status","Year","Disability","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Shropshire and Staffordshire","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire and Staffordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire and Staffordshire","EO","Heterosexual / straight","45","[c]","28790","28120"
"Leaver CS","2023","Declared disabled","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire and Staffordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire and Staffordshire","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire and Staffordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire and Staffordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire and Staffordshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire and Staffordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire and Staffordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire and Staffordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire and Staffordshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire and Staffordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire and Staffordshire","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire and Staffordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire and Staffordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire and Staffordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire and Staffordshire","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire and Staffordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southern Scotland","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southern Scotland","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southern Scotland","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southern Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southern Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","EO","Heterosexual / straight","35","[c]","28090","27840"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Surrey, East and West Sussex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","AA/AO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","AA/AO","Heterosexual / straight","50","[c]","23380","21690"
"Leaver CS","2023","Declared disabled","West Central Scotland","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Midlands","AA/AO","Heterosexual / straight","50","[c]","21380","21690"
