"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Levelling Up, Housing and Communities","Cheshire","SEO/HEO","SEO","20","15","38910","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","EO","EO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","G6/G7","G6","25","25","65690","62850"
"In post","2023","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","G6/G7","G7","20","20","49130","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","SEO/HEO","HEO","10","10","31870","31290"
"In post","2023","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","SEO/HEO","SEO","20","15","38230","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Devon","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Devon","G6/G7","G6","15","15","65900","63280"
"In post","2023","Department for Levelling Up, Housing and Communities","Devon","G6/G7","G7","15","15","48990","48660"
"In post","2023","Department for Levelling Up, Housing and Communities","Devon","SEO/HEO","HEO","10","10","32700","31970"
"In post","2023","Department for Levelling Up, Housing and Communities","Devon","SEO/HEO","SEO","15","15","39080","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Dorset and Somerset","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Dorset and Somerset","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Dorset and Somerset","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Anglia","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Anglia","EO","EO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Anglia","G6/G7","G6","20","15","67100","69030"
"In post","2023","Department for Levelling Up, Housing and Communities","East Anglia","G6/G7","G7","10","10","49950","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","East Anglia","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Anglia","SEO/HEO","HEO","15","15","32920","31970"
"In post","2023","Department for Levelling Up, Housing and Communities","East Anglia","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Wales","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Wales","G6/G7","G6","15","10","60710","60050"
"In post","2023","Department for Levelling Up, Housing and Communities","East Wales","G6/G7","G7","15","15","51350","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","East Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Wales","SEO/HEO","HEO","10","10","30730","31290"
"In post","2023","Department for Levelling Up, Housing and Communities","East Wales","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Yorkshire and Northern Lincolnshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Yorkshire and Northern Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Eastern Scotland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Eastern Scotland","G6/G7","G7","15","15","50760","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Eastern Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Eastern Scotland","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Eastern Scotland","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Essex","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Essex","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","135","125","22370","21960"
"In post","2023","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","95","90","27060","26590"
"In post","2023","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","45","40","67870","66510"
"In post","2023","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","90","85","52490","50530"
"In post","2023","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","10","10","87270","79510"
"In post","2023","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","115","105","33360","33450"
"In post","2023","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","70","70","41200","41560"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester","G6/G7","G6","10","10","64010","60050"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester","G6/G7","G7","40","40","50130","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester","SEO/HEO","HEO","20","20","31120","31290"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester","SEO/HEO","SEO","25","20","38630","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Hampshire and Isle of Wight","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Hampshire and Isle of Wight","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","15","10","46210","48660"
"In post","2023","Department for Levelling Up, Housing and Communities","Highlands and Islands","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Inner London - East","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Inner London - East","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Inner London - West","AA/AO","AO","25","25","27890","27870"
"In post","2023","Department for Levelling Up, Housing and Communities","Inner London - West","EO","EO","170","170","30210","28850"
"In post","2023","Department for Levelling Up, Housing and Communities","Inner London - West","G6/G7","G6","325","315","66840","64970"
"In post","2023","Department for Levelling Up, Housing and Communities","Inner London - West","G6/G7","G7","705","690","55910","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","Inner London - West","SCS level","SCS level","145","140","87400","79920"
"In post","2023","Department for Levelling Up, Housing and Communities","Inner London - West","SEO/HEO","HEO","395","385","35140","34310"
"In post","2023","Department for Levelling Up, Housing and Communities","Inner London - West","SEO/HEO","SEO","390","385","41850","40800"
"In post","2023","Department for Levelling Up, Housing and Communities","Kent","G6/G7","G6","10","10","69960","73100"
"In post","2023","Department for Levelling Up, Housing and Communities","Kent","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lancashire","G6/G7","G6","10","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Leicestershire, Rutland and Northamptonshire","G6/G7","G6","10","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lincolnshire","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lincolnshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Merseyside","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Merseyside","EO","EO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Merseyside","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Merseyside","G6/G7","G7","15","15","50620","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Merseyside","SEO/HEO","HEO","15","15","31430","31290"
"In post","2023","Department for Levelling Up, Housing and Communities","Merseyside","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Yorkshire","G6/G7","G6","10","10","69310","73100"
"In post","2023","Department for Levelling Up, Housing and Communities","North Yorkshire","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Northern Ireland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
