"Status","Year","Parent_department","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for Work and Pensions","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Commercial","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Communications","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","Outside London","Heterosexual / straight","205","[c]","26670","25610"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","Heterosexual / straight","290","[c]","41070","38480"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","Unknown","50","[c]","43770","38470"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Economics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Legal","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","Heterosexual / straight","1325","[c]","25480","21690"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","LGBO","135","[c]","25440","24500"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","Undeclared","70","[c]","25360","21690"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","Unknown","265","[c]","25420","21690"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","Outside London","Heterosexual / straight","325","[c]","22330","21690"
"New entrant CS","2023","Department for Work and Pensions","Other","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","Outside London","Unknown","80","[c]","21730","21690"
"New entrant CS","2023","Department for Work and Pensions","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
