"Status","Year","Organisation","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","South East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","South West (England)","Outside London","240","[c]","30240","26650"
"New entrant CS","2023","Met Office","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","East Midlands (England)","Outside London","150","[c]","29970","26280"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","East of England","Outside London","280","[c]","30420","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","London","350","[c]","39220","37850"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","North East (England)","Outside London","10","[c]","29640","27580"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","North West (England)","Outside London","185","[c]","26260","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Northern Ireland","Outside London","45","[c]","30070","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","Overseas","50","[c]","46870","45690"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Scotland","Outside London","350","[c]","27220","25350"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","South East (England)","Outside London","785","[c]","31380","27350"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","South West (England)","Outside London","795","[c]","30990","27140"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Wales","Outside London","55","[c]","29100","27500"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","West Midlands (England)","Outside London","270","[c]","30410","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Outside London","140","[c]","29970","27140"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","East Midlands (England)","Outside London","45","[c]","34810","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","East of England","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","London","410","[c]","37960","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","North East (England)","Outside London","25","[c]","32800","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","North West (England)","Outside London","70","[c]","32200","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","South East (England)","Outside London","20","[c]","36740","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","South West (England)","Outside London","15","[c]","34060","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Wales","Outside London","35","[c]","35310","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","West Midlands (England)","Outside London","55","[c]","31590","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Outside London","115","[c]","35820","31270"
"New entrant CS","2023","National Crime Agency","East Midlands (England)","Outside London","20","[c]","35300","36040"
"New entrant CS","2023","National Crime Agency","East of England","Outside London","20","[c]","33170","34670"
"New entrant CS","2023","National Crime Agency","London","London","150","[c]","42780","37070"
"New entrant CS","2023","National Crime Agency","North East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","North West (England)","Outside London","120","[c]","35770","34670"
"New entrant CS","2023","National Crime Agency","Northern Ireland","Outside London","25","[c]","35470","36040"
"New entrant CS","2023","National Crime Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","South East (England)","Outside London","35","[c]","36290","36040"
"New entrant CS","2023","National Crime Agency","South West (England)","Outside London","60","[c]","36540","36040"
"New entrant CS","2023","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","West Midlands (England)","Outside London","45","[c]","36590","36040"
"New entrant CS","2023","National Crime Agency","Yorkshire and The Humber","Outside London","25","[c]","40470","36040"
"New entrant CS","2023","National Infrastructure Commission","London","London","5","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Scotland","Outside London","75","[c]","33520","29100"
"New entrant CS","2023","National Savings and Investments","London","London","25","[c]","47750","43750"
"New entrant CS","2023","National Savings and Investments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","London","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Outside London","40","[c]","52860","52750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","East of England","Outside London","30","[c]","60860","52750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","London","80","[c]","48820","43840"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","120","[c]","41350","33130"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","Outside London","50","[c]","64270","72470"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","Outside London","60","[c]","47510","40640"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Outside London","50","[c]","48370","47750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Outside London","25","[c]","56970","52750"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","London","260","[c]","43720","40000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Scotland","Outside London","200","[c]","33770","28000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","85","[c]","37230","33500"
"New entrant CS","2023","Office of Rail and Road","London","London","25","[c]","43760","43520"
"New entrant CS","2023","Office of Rail and Road","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
