"Status","Year","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","UK Health Security Agency","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Sheffield","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Solihull","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","South Hampshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Torbay","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Tyneside","Outside London","20","[c]","55500","37060"
"New entrant CS","2023","UK Health Security Agency","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Wandsworth","London","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Warwickshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","West Essex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","West Surrey","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","West Sussex (North East)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Westminster","London","165","[c]","48440","40880"
"New entrant CS","2023","UK Health Security Agency","Wiltshire","Outside London","95","[c]","28680","24090"
"New entrant CS","2023","UK Health Security Agency","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Somerset CC","Outside London","110","[c]","30690","27610"
"New entrant CS","2023","UK Space Agency","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Swindon","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Westminster","London","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Darlington","Outside London","105","[c]","34220","31560"
"New entrant CS","2023","UK Statistics Authority","Manchester","Outside London","15","[c]","39370","31310"
"New entrant CS","2023","UK Statistics Authority","Monmouthshire and Newport","Outside London","430","[c]","30290","28270"
"New entrant CS","2023","UK Statistics Authority","South Hampshire","Outside London","490","[c]","26060","21200"
"New entrant CS","2023","UK Statistics Authority","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Westminster","London","45","[c]","47200","40690"
"New entrant CS","2023","UK Supreme Court","Westminster","London","25","[c]","33270","34240"
"New entrant CS","2023","Valuation Office Agency","Birmingham","Outside London","40","[c]","24630","22520"
"New entrant CS","2023","Valuation Office Agency","Brent","London","10","[c]","34310","29660"
"New entrant CS","2023","Valuation Office Agency","Bristol, City of","Outside London","10","[c]","30880","29380"
"New entrant CS","2023","Valuation Office Agency","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","Croydon","London","15","[c]","29760","26920"
"New entrant CS","2023","Valuation Office Agency","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","Durham","Outside London","70","[c]","22960","22520"
"New entrant CS","2023","Valuation Office Agency","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","Greater Manchester South West","Outside London","30","[c]","27680","22520"
"New entrant CS","2023","Valuation Office Agency","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","Leeds","Outside London","15","[c]","22960","22520"
"New entrant CS","2023","Valuation Office Agency","Mid Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","Nottingham","Outside London","15","[c]","23810","22520"
"New entrant CS","2023","Valuation Office Agency","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","Plymouth","Outside London","60","[c]","22640","22520"
"New entrant CS","2023","Valuation Office Agency","Sefton","Outside London","20","[c]","23320","22520"
"New entrant CS","2023","Valuation Office Agency","Sheffield","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","Tower Hamlets","London","20","[c]","35000","32850"
"New entrant CS","2023","Valuation Office Agency","Tyneside","Outside London","30","[c]","23930","22520"
"New entrant CS","2023","Vehicle Certification Agency","Bristol, City of","Outside London","15","[c]","26730","27240"
"New entrant CS","2023","Vehicle Certification Agency","Leicestershire CC and Rutland","Outside London","10","[c]","27650","27240"
"New entrant CS","2023","Veterinary Medicines Directorate","West Surrey","Outside London","10","[c]","39610","40260"
"New entrant CS","2023","Water Services Regulation Authority","Birmingham","Outside London","30","[c]","49420","48000"
"New entrant CS","2023","Water Services Regulation Authority","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Tower Hamlets","London","20","[c]","49540","45000"
"New entrant CS","2023","Welsh Government (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","165","[c]","35510","32460"
"New entrant CS","2023","Welsh Government (excl. agencies)","Central Valleys","Outside London","45","[c]","31750","32460"
"New entrant CS","2023","Welsh Government (excl. agencies)","Conwy and Denbighshire","Outside London","25","[c]","32160","32460"
"New entrant CS","2023","Welsh Government (excl. agencies)","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government (excl. agencies)","Gwent Valleys","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government (excl. agencies)","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government (excl. agencies)","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government (excl. agencies)","Powys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government (excl. agencies)","South West Wales","Outside London","35","[c]","32010","32460"
"New entrant CS","2023","Welsh Government (excl. agencies)","Swansea","Outside London","15","[c]","35760","41700"
"New entrant CS","2023","Welsh Government (excl. agencies)","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Revenue Authority","Barnet","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Wilton Park","West Sussex (North East)","Outside London","15","[c]","29930","25030"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Organisation","Executive Agencies, Ministerial and Non-Ministerial Departments, Crown Non-departmental Public Bodies.","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","",""
"Region_ITL3","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 3 divides into counties, unitary authorities, or districts in England (some grouped), groups of unitary authorities in Wales, groups of council areas in Scotland, groups of districts in Northern Ireland.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
