"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Ministry of Defence","Project Delivery","Outside London","SEO","115","[c]","40680","41000"
"New entrant CS","2023","Ministry of Defence","Project Delivery","Outside London","Unknown","75","[c]","33400","32500"
"New entrant CS","2023","Ministry of Defence","Property","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","Outside London","AA","40","[c]","19610","19770"
"New entrant CS","2023","Ministry of Defence","Property","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","Outside London","EO","40","[c]","27060","27080"
"New entrant CS","2023","Ministry of Defence","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","Outside London","HEO","70","[c]","33750","33830"
"New entrant CS","2023","Ministry of Defence","Property","Outside London","SEO","35","[c]","41600","41000"
"New entrant CS","2023","Ministry of Defence","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Property","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Psychology","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Psychology","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Psychology","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","London","HEO","10","[c]","37290","37850"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","Outside London","AA","45","[c]","19320","19280"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","Outside London","AO","180","[c]","22120","21720"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","Outside London","EO","55","[c]","26720","27080"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","Outside London","G7","60","[c]","54240","52000"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","Outside London","HEO","360","[c]","31110","30650"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","Outside London","SEO","185","[c]","43460","44000"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","Outside London","Unknown","90","[c]","37180","32500"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Security","London","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Security","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Security","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Security","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Security","London","HEO","10","[c]","37270","37850"
"New entrant CS","2023","Ministry of Defence","Security","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Security","Outside London","AA","285","[c]","26220","27500"
"New entrant CS","2023","Ministry of Defence","Security","Outside London","AO","275","[c]","29350","26350"
"New entrant CS","2023","Ministry of Defence","Security","Outside London","EO","45","[c]","27930","27080"
"New entrant CS","2023","Ministry of Defence","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Security","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Security","Outside London","HEO","25","[c]","37270","33830"
"New entrant CS","2023","Ministry of Defence","Security","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Security","Outside London","SEO","15","[c]","42030","41000"
"New entrant CS","2023","Ministry of Defence","Security","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Security","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Statistics","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Statistics","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Statistics","London","HEO","15","[c]","38680","38850"
"New entrant CS","2023","Ministry of Defence","Statistics","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Statistics","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Statistics","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Statistics","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Statistics","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Statistics","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Statistics","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Commercial","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Commercial","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Commercial","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Commercial","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","London","HEO","15","[c]","35830","35410"
"New entrant CS","2023","Ministry of Justice","Communications","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Outside London","SEO","10","[c]","41340","41510"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","London","G7","30","[c]","57990","55720"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","London","HEO","20","[c]","35480","35410"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","London","SEO","20","[c]","43850","43650"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Outside London","EO","15","[c]","25830","25830"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Outside London","G7","35","[c]","53420","51770"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Outside London","HEO","25","[c]","31560","31270"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Outside London","SEO","30","[c]","38180","37680"
"New entrant CS","2023","Ministry of Justice","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Economics","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Economics","London","HEO","15","[c]","35680","35410"
"New entrant CS","2023","Ministry of Justice","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Outside London","EO","25","[c]","25830","25830"
"New entrant CS","2023","Ministry of Justice","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Outside London","HEO","25","[c]","31340","31270"
"New entrant CS","2023","Ministry of Justice","Human Resources","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Knowledge and Information Management","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Knowledge and Information Management","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","London","G7","5","[c]","[c]","[c]"
