"Status","Year","Age","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","20-29","London","Inner London - West","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","Outer London - East and North East","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","Outer London - East and North East","AO","55","[c]","25280","25480"
"Leaver CS","2023","20-29","London","Outer London - East and North East","EO","65","[c]","31480","31060"
"Leaver CS","2023","20-29","London","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","Outer London - East and North East","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","Outer London - South","AA","15","[c]","23460","23500"
"Leaver CS","2023","20-29","London","Outer London - South","AO","35","[c]","25820","25630"
"Leaver CS","2023","20-29","London","Outer London - South","EO","80","[c]","30850","29890"
"Leaver CS","2023","20-29","London","Outer London - South","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","Outer London - South","HEO","35","[c]","35930","36090"
"Leaver CS","2023","20-29","London","Outer London - South","SEO","20","[c]","44630","43770"
"Leaver CS","2023","20-29","London","Outer London - South","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","Outer London - West and North West","AA","25","[c]","23190","23470"
"Leaver CS","2023","20-29","London","Outer London - West and North West","AO","85","[c]","24620","24780"
"Leaver CS","2023","20-29","London","Outer London - West and North West","EO","140","[c]","29640","29890"
"Leaver CS","2023","20-29","London","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","Outer London - West and North West","HEO","35","[c]","33330","33330"
"Leaver CS","2023","20-29","London","Outer London - West and North West","SEO","10","[c]","41440","40570"
"Leaver CS","2023","20-29","London","Outer London - West and North West","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North East (England)","Northumberland, and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North East (England)","Northumberland, and Tyne and Wear","AO","195","[c]","21450","21690"
"Leaver CS","2023","20-29","North East (England)","Northumberland, and Tyne and Wear","EO","65","[c]","26300","26050"
"Leaver CS","2023","20-29","North East (England)","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North East (England)","Northumberland, and Tyne and Wear","HEO","20","[c]","32340","32620"
"Leaver CS","2023","20-29","North East (England)","Northumberland, and Tyne and Wear","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North East (England)","Northumberland, and Tyne and Wear","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North East (England)","Tees Valley and Durham","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North East (England)","Tees Valley and Durham","AO","100","[c]","22280","22400"
"Leaver CS","2023","20-29","North East (England)","Tees Valley and Durham","EO","10","[c]","26490","25900"
"Leaver CS","2023","20-29","North East (England)","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North East (England)","Tees Valley and Durham","HEO","15","[c]","31750","31370"
"Leaver CS","2023","20-29","North East (England)","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North East (England)","Tees Valley and Durham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Cheshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Cheshire","AO","50","[c]","22390","21780"
"Leaver CS","2023","20-29","North West (England)","Cheshire","EO","20","[c]","30140","27840"
"Leaver CS","2023","20-29","North West (England)","Cheshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Cheshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Cumbria","AO","25","[c]","23500","22150"
"Leaver CS","2023","20-29","North West (England)","Cumbria","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Greater Manchester","AA","20","[c]","17980","19200"
"Leaver CS","2023","20-29","North West (England)","Greater Manchester","AO","250","[c]","21450","21690"
"Leaver CS","2023","20-29","North West (England)","Greater Manchester","EO","110","[c]","26400","26890"
"Leaver CS","2023","20-29","North West (England)","Greater Manchester","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Greater Manchester","HEO","55","[c]","31010","30450"
"Leaver CS","2023","20-29","North West (England)","Greater Manchester","SEO","25","[c]","38120","38460"
"Leaver CS","2023","20-29","North West (England)","Greater Manchester","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Lancashire","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Lancashire","AO","110","[c]","21630","21690"
"Leaver CS","2023","20-29","North West (England)","Lancashire","EO","25","[c]","27320","27570"
"Leaver CS","2023","20-29","North West (England)","Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Lancashire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Lancashire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Lancashire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Merseyside","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Merseyside","AO","190","[c]","21940","22400"
"Leaver CS","2023","20-29","North West (England)","Merseyside","EO","75","[c]","26700","26270"
"Leaver CS","2023","20-29","North West (England)","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Merseyside","HEO","20","[c]","31330","31180"
"Leaver CS","2023","20-29","North West (England)","Merseyside","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Merseyside","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland","Northern Ireland","AO","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland","Northern Ireland","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland","Northern Ireland","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","Eastern Scotland","AA","65","[c]","22830","22180"
"Leaver CS","2023","20-29","Scotland","Eastern Scotland","AO","155","[c]","23710","23700"
"Leaver CS","2023","20-29","Scotland","Eastern Scotland","EO","60","[c]","29650","29450"
"Leaver CS","2023","20-29","Scotland","Eastern Scotland","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","Eastern Scotland","HEO","40","[c]","34950","34730"
"Leaver CS","2023","20-29","Scotland","Eastern Scotland","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","Highlands and Islands","AO","15","[c]","24070","23230"
"Leaver CS","2023","20-29","Scotland","Highlands and Islands","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","North Eastern Scotland","AO","10","[c]","25860","24600"
"Leaver CS","2023","20-29","Scotland","North Eastern Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","North Eastern Scotland","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","Southern Scotland","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","Southern Scotland","AO","65","[c]","24210","25060"
"Leaver CS","2023","20-29","Scotland","Southern Scotland","EO","15","[c]","28540","27570"
"Leaver CS","2023","20-29","Scotland","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","West Central Scotland","AA","45","[c]","22770","23130"
"Leaver CS","2023","20-29","Scotland","West Central Scotland","AO","140","[c]","23190","22400"
"Leaver CS","2023","20-29","Scotland","West Central Scotland","EO","65","[c]","27570","27650"
"Leaver CS","2023","20-29","Scotland","West Central Scotland","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","West Central Scotland","HEO","35","[c]","33100","32960"
"Leaver CS","2023","20-29","Scotland","West Central Scotland","SEO","10","[c]","41030","40710"
"Leaver CS","2023","20-29","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","40","[c]","22410","21380"
"Leaver CS","2023","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","155","[c]","26200","26870"
"Leaver CS","2023","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","55","[c]","28490","28120"
"Leaver CS","2023","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","20","[c]","33350","33990"
"Leaver CS","2023","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Hampshire and Isle of Wight","AA","55","[c]","20370","19300"
"Leaver CS","2023","20-29","South East (England)","Hampshire and Isle of Wight","AO","110","[c]","21810","21730"
"Leaver CS","2023","20-29","South East (England)","Hampshire and Isle of Wight","EO","50","[c]","26610","26720"
"Leaver CS","2023","20-29","South East (England)","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Hampshire and Isle of Wight","HEO","50","[c]","31460","30650"
"Leaver CS","2023","20-29","South East (England)","Hampshire and Isle of Wight","SEO","15","[c]","40080","39890"
"Leaver CS","2023","20-29","South East (England)","Hampshire and Isle of Wight","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Kent","AA","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Kent","AO","105","[c]","23570","24250"
"Leaver CS","2023","20-29","South East (England)","Kent","EO","40","[c]","28260","29290"
"Leaver CS","2023","20-29","South East (England)","Kent","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Kent","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Kent","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Surrey, East and West Sussex","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Surrey, East and West Sussex","AO","130","[c]","23260","21820"
"Leaver CS","2023","20-29","South East (England)","Surrey, East and West Sussex","EO","50","[c]","28510","27960"
"Leaver CS","2023","20-29","South East (England)","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Surrey, East and West Sussex","HEO","15","[c]","34010","33830"
"Leaver CS","2023","20-29","South East (England)","Surrey, East and West Sussex","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Surrey, East and West Sussex","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South West (England)","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South West (England)","Cornwall and Isles of Scilly","AO","15","[c]","21760","21690"
"Leaver CS","2023","20-29","South West (England)","Cornwall and Isles of Scilly","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South West (England)","Devon","AA","30","[c]","20740","19080"
"Leaver CS","2023","20-29","South West (England)","Devon","AO","65","[c]","22500","22150"
"Leaver CS","2023","20-29","South West (England)","Devon","EO","35","[c]","27880","27570"
"Leaver CS","2023","20-29","South West (England)","Devon","HEO","15","[c]","32960","33430"
"Leaver CS","2023","20-29","South West (England)","Devon","SEO","15","[c]","42380","43040"
"Leaver CS","2023","20-29","South West (England)","Devon","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South West (England)","Dorset and Somerset","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South West (England)","Dorset and Somerset","AO","40","[c]","21650","21690"
"Leaver CS","2023","20-29","South West (England)","Dorset and Somerset","EO","20","[c]","27620","27610"
"Leaver CS","2023","20-29","South West (England)","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South West (England)","Dorset and Somerset","HEO","10","[c]","33020","33290"
"Leaver CS","2023","20-29","South West (England)","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South West (England)","Dorset and Somerset","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA","80","[c]","19740","19280"
"Leaver CS","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","255","[c]","21910","21260"
"Leaver CS","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","160","[c]","26450","26750"
"Leaver CS","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","185","[c]","31870","32080"
"Leaver CS","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","70","[c]","41110","41200"
"Leaver CS","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","65","[c]","30680","31920"
