"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Female","30","[c]","35530","35040"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Education (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Education (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Education (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Education (excl. agencies)","EO","Female","60","[c]","26140","25900"
"New entrant CS","2023","White","Department for Education (excl. agencies)","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Education (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Education (excl. agencies)","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Education (excl. agencies)","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Education (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Education (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Education (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Education (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Education (excl. agencies)","SEO/HEO","Female","90","[c]","35540","37590"
"New entrant CS","2023","White","Department for Education (excl. agencies)","SEO/HEO","Male","35","[c]","35520","35810"
"New entrant CS","2023","White","Department for Education (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Female","45","[c]","25960","25920"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Female","90","[c]","53710","52900"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Male","70","[c]","53570","51890"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Female","180","[c]","34750","33830"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Male","140","[c]","34550","33830"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for International Trade","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for International Trade","EO","Female","40","[c]","27320","27780"
"New entrant CS","2023","White","Department for International Trade","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for International Trade","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for International Trade","G6/G7","Male","50","[c]","58810","57610"
"New entrant CS","2023","White","Department for International Trade","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for International Trade","SEO/HEO","Female","140","[c]","38060","37940"
"New entrant CS","2023","White","Department for International Trade","SEO/HEO","Male","155","[c]","38520","38050"
"New entrant CS","2023","White","Department for International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Female","45","[c]","33910","33880"
"New entrant CS","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Male","35","[c]","35860","34310"
"New entrant CS","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Transport (excl. agencies)","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Transport (excl. agencies)","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Transport (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Transport (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Transport (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Transport (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Transport (excl. agencies)","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Transport (excl. agencies)","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Transport (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Transport (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Transport (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Transport (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Transport (excl. agencies)","SEO/HEO","Female","45","[c]","36980","35400"
"New entrant CS","2023","White","Department for Transport (excl. agencies)","SEO/HEO","Male","50","[c]","35090","35400"
"New entrant CS","2023","White","Department for Transport (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Work and Pensions (excl. agencies)","AA/AO","Female","585","[c]","21930","21690"
"New entrant CS","2023","White","Department for Work and Pensions (excl. agencies)","AA/AO","Male","435","[c]","21850","21690"
"New entrant CS","2023","White","Department for Work and Pensions (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Work and Pensions (excl. agencies)","EO","Female","310","[c]","28160","28120"
"New entrant CS","2023","White","Department for Work and Pensions (excl. agencies)","EO","Male","275","[c]","28280","28120"
"New entrant CS","2023","White","Department for Work and Pensions (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Work and Pensions (excl. agencies)","G6/G7","Female","50","[c]","57440","55660"
"New entrant CS","2023","White","Department for Work and Pensions (excl. agencies)","G6/G7","Male","70","[c]","59410","58260"
"New entrant CS","2023","White","Department for Work and Pensions (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Work and Pensions (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Work and Pensions (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Work and Pensions (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Work and Pensions (excl. agencies)","SEO/HEO","Female","170","[c]","36600","34230"
"New entrant CS","2023","White","Department for Work and Pensions (excl. agencies)","SEO/HEO","Male","175","[c]","36860","34970"
"New entrant CS","2023","White","Department for Work and Pensions (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department of Health and Social Care (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department of Health and Social Care (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department of Health and Social Care (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department of Health and Social Care (excl. agencies)","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Department of Health and Social Care (excl. agencies)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Department of Health and Social Care (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department of Health and Social Care (excl. agencies)","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Department of Health and Social Care (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department of Health and Social Care (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department of Health and Social Care (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department of Health and Social Care (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department of Health and Social Care (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department of Health and Social Care (excl. agencies)","SEO/HEO","Female","30","[c]","33970","34190"
"New entrant CS","2023","White","Department of Health and Social Care (excl. agencies)","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Department of Health and Social Care (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Disclosure Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Disclosure Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Disclosure Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Disclosure Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Disclosure Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Disclosure Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Disclosure Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Disclosure Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Disclosure Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Disclosure Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Disclosure Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Disclosure Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Driver and Vehicle Licensing Agency","AA/AO","Female","245","[c]","21680","22500"
"New entrant CS","2023","White","Driver and Vehicle Licensing Agency","AA/AO","Male","130","[c]","21710","22500"
