"Status","Year","Ethnicity","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Asian","Cabinet Office","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office","Unknown","85","[c]","43080","36680"
"Leaver Dept.","2023","Asian","Chancellor's other departments","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Chancellor's other departments","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Chancellor's other departments","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Chancellor's other departments","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Chancellor's other departments","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Charity Commission","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Charity Commission","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Charity Commission","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Competition and Markets Authority","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Competition and Markets Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Competition and Markets Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Competition and Markets Authority","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Competition and Markets Authority","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Competition and Markets Authority","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Competition and Markets Authority","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","Policy","50","[c]","43060","40050"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Digital, Culture, Media and Sport","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Digital, Culture, Media and Sport","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Digital, Culture, Media and Sport","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Digital, Culture, Media and Sport","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Digital, Culture, Media and Sport","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Digital, Culture, Media and Sport","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Digital, Culture, Media and Sport","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Digital, Culture, Media and Sport","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Digital, Culture, Media and Sport","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","Operational Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","Policy","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","Policy","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","International Trade","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","Policy","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","Unknown","20","[c]","[c]","[c]"
