"Status","Year","Function_of_post","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Digital, Data & Technology","Competition and Markets Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","London","15","[c]","32110","31730"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","10","[c]","31690","31350"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","135","[c]","28030","26650"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Wales","Outside London","80","[c]","42910","39020"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Education","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Education","London","London","15","[c]","34620","29530"
"New entrant CS","2023","Digital, Data & Technology","Department for Education","North East (England)","Outside London","15","[c]","41310","37590"
"New entrant CS","2023","Digital, Data & Technology","Department for Education","North West (England)","Outside London","20","[c]","31350","30330"
"New entrant CS","2023","Digital, Data & Technology","Department for Education","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Education","West Midlands (England)","Outside London","15","[c]","39450","37590"
"New entrant CS","2023","Digital, Data & Technology","Department for Education","Yorkshire and The Humber","Outside London","15","[c]","38440","37590"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","London","40","[c]","45360","40260"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","15","[c]","36350","30320"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","25","[c]","42790","37300"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","10","[c]","36920","37300"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","45","[c]","39410","37300"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","25","[c]","43200","49400"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","London","London","35","[c]","43540","35800"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","North East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","Wales","Outside London","10","[c]","43630","38600"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","London","10","[c]","42990","40800"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","London","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","South East (England)","Outside London","10","[c]","36850","35550"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","Wales","Outside London","45","[c]","34420","26960"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","London","London","25","[c]","47140","43760"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","North East (England)","Outside London","130","[c]","41820","38760"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","North West (England)","Outside London","145","[c]","40100","38470"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","West Midlands (England)","Outside London","10","[c]","45060","41480"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","Yorkshire and The Humber","Outside London","80","[c]","44490","40040"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","London","London","50","[c]","43410","40880"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","North West (England)","Outside London","10","[c]","[c]","[c]"
