"Status","Year","Age","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Outer London - East and North East","Barking & Dagenham and Havering","London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Outer London - East and North East","Bexley and Greenwich","London","50","[c]","32010","32110"
"New entrant CS","2023","30-39","Outer London - East and North East","Enfield","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Outer London - East and North East","Redbridge and Waltham Forest","London","10","[c]","35030","28220"
"New entrant CS","2023","30-39","Outer London - South","Bromley","London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Outer London - South","Croydon","London","280","[c]","32550","29750"
"New entrant CS","2023","30-39","Outer London - South","Merton, Kingston upon Thames and Sutton","London","15","[c]","36550","35660"
"New entrant CS","2023","30-39","Outer London - West and North West","Barnet","London","35","[c]","38600","32980"
"New entrant CS","2023","30-39","Outer London - West and North West","Brent","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Outer London - West and North West","Ealing","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Outer London - West and North West","Harrow and Hillingdon","London","100","[c]","33960","29750"
"New entrant CS","2023","30-39","Outer London - West and North West","Hounslow and Richmond upon Thames","London","115","[c]","33150","34110"
"New entrant CS","2023","30-39","Overseas","Overseas","Overseas","25","[c]","50010","45690"
"New entrant CS","2023","30-39","Shropshire and Staffordshire","Shropshire","Outside London","45","[c]","33130","28880"
"New entrant CS","2023","30-39","Shropshire and Staffordshire","Staffordshire CC","Outside London","160","[c]","29820","28880"
"New entrant CS","2023","30-39","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","50","[c]","24770","23640"
"New entrant CS","2023","30-39","Shropshire and Staffordshire","Telford and Wrekin","Outside London","80","[c]","36040","34400"
"New entrant CS","2023","30-39","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","60","[c]","26980","28320"
"New entrant CS","2023","30-39","South Yorkshire","Sheffield","Outside London","330","[c]","28050","25750"
"New entrant CS","2023","30-39","Southern Scotland","Dumfries and Galloway","Outside London","15","[c]","30040","29100"
"New entrant CS","2023","30-39","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","30","[c]","25480","21690"
"New entrant CS","2023","30-39","Southern Scotland","Scottish Borders","Outside London","20","[c]","26750","25710"
"New entrant CS","2023","30-39","Southern Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Southern Scotland","South Lanarkshire","Outside London","105","[c]","25010","22520"
"New entrant CS","2023","30-39","Surrey, East and West Sussex","Brighton and Hove","Outside London","20","[c]","33800","28160"
"New entrant CS","2023","30-39","Surrey, East and West Sussex","East Surrey","Outside London","35","[c]","33390","34110"
"New entrant CS","2023","30-39","Surrey, East and West Sussex","East Sussex CC","Outside London","45","[c]","29090","28680"
"New entrant CS","2023","30-39","Surrey, East and West Sussex","West Surrey","Outside London","70","[c]","34240","30880"
"New entrant CS","2023","30-39","Surrey, East and West Sussex","West Sussex (North East)","Outside London","25","[c]","30620","26750"
"New entrant CS","2023","30-39","Surrey, East and West Sussex","West Sussex (South West)","Outside London","25","[c]","32660","28880"
"New entrant CS","2023","30-39","Tees Valley and Durham","Darlington","Outside London","105","[c]","36320","31720"
"New entrant CS","2023","30-39","Tees Valley and Durham","Durham","Outside London","225","[c]","26410","25750"
"New entrant CS","2023","30-39","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","45","[c]","26870","28680"
"New entrant CS","2023","30-39","Tees Valley and Durham","South Teesside","Outside London","20","[c]","27500","25750"
"New entrant CS","2023","30-39","Unknown","Unknown","Unknown","75","[c]","27370","24330"
"New entrant CS","2023","30-39","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","60","[c]","28430","25350"
"New entrant CS","2023","30-39","West Central Scotland","Glasgow City","Outside London","775","[c]","30350","29100"
"New entrant CS","2023","30-39","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","20","[c]","30050","25880"
"New entrant CS","2023","30-39","West Central Scotland","North Lanarkshire","Outside London","55","[c]","24810","21690"
"New entrant CS","2023","30-39","West Midlands","Birmingham","Outside London","400","[c]","28580","23640"
"New entrant CS","2023","30-39","West Midlands","Coventry","Outside London","70","[c]","33430","31990"
"New entrant CS","2023","30-39","West Midlands","Dudley","Outside London","50","[c]","22130","21690"
"New entrant CS","2023","30-39","West Midlands","Sandwell","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","West Midlands","Solihull","Outside London","55","[c]","27390","25750"
"New entrant CS","2023","30-39","West Midlands","Walsall","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","West Midlands","Wolverhampton","Outside London","20","[c]","26630","23640"
"New entrant CS","2023","30-39","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","10","[c]","28360","23640"
"New entrant CS","2023","30-39","West Wales and The Valleys","Central Valleys","Outside London","55","[c]","28660","28120"
"New entrant CS","2023","30-39","West Wales and The Valleys","Conwy and Denbighshire","Outside London","15","[c]","30900","23640"
"New entrant CS","2023","30-39","West Wales and The Valleys","Gwent Valleys","Outside London","10","[c]","22840","21780"
"New entrant CS","2023","30-39","West Wales and The Valleys","Gwynedd","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","West Wales and The Valleys","Isle of Anglesey","Outside London","10","[c]","24590","22500"
"New entrant CS","2023","30-39","West Wales and The Valleys","South West Wales","Outside London","25","[c]","28670","25920"
"New entrant CS","2023","30-39","West Wales and The Valleys","Swansea","Outside London","220","[c]","25690","22500"
"New entrant CS","2023","30-39","West Yorkshire","Bradford","Outside London","50","[c]","23550","22520"
"New entrant CS","2023","30-39","West Yorkshire","Calderdale and Kirklees","Outside London","20","[c]","27060","23640"
"New entrant CS","2023","30-39","West Yorkshire","Leeds","Outside London","395","[c]","32030","28880"
"New entrant CS","2023","30-39","West Yorkshire","Wakefield","Outside London","65","[c]","29000","28880"
"New entrant CS","2023","40-49","Bedfordshire and Hertfordshire","Bedford","Outside London","35","[c]","29190","26780"
"New entrant CS","2023","40-49","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","10","[c]","41500","34250"
"New entrant CS","2023","40-49","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","45","[c]","31940","30040"
"New entrant CS","2023","40-49","Bedfordshire and Hertfordshire","Luton","Outside London","15","[c]","24190","24690"
"New entrant CS","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","60","[c]","34170","31280"
"New entrant CS","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","40","[c]","31000","28120"
"New entrant CS","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","20","[c]","30590","32380"
"New entrant CS","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","70","[c]","35610","32380"
"New entrant CS","2023","40-49","Cheshire","Cheshire East","Outside London","30","[c]","26270","23640"
"New entrant CS","2023","40-49","Cheshire","Cheshire West and Chester","Outside London","10","[c]","39110","35030"
"New entrant CS","2023","40-49","Cheshire","Warrington","Outside London","50","[c]","37330","30740"
"New entrant CS","2023","40-49","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","30","[c]","34880","29420"
"New entrant CS","2023","40-49","Cumbria","East Cumbria","Outside London","30","[c]","29330","22150"
"New entrant CS","2023","40-49","Cumbria","West Cumbria","Outside London","45","[c]","29140","23640"
"New entrant CS","2023","40-49","Derbyshire and Nottinghamshire","Derby","Outside London","15","[c]","27460","26910"
"New entrant CS","2023","40-49","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","25","[c]","30970","24070"
"New entrant CS","2023","40-49","Derbyshire and Nottinghamshire","Nottingham","Outside London","175","[c]","29100","22520"
"New entrant CS","2023","40-49","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","25","[c]","38620","33710"
"New entrant CS","2023","40-49","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","10","[c]","39270","31690"
"New entrant CS","2023","40-49","Devon","Devon CC","Outside London","110","[c]","34130","29600"
"New entrant CS","2023","40-49","Devon","Plymouth","Outside London","70","[c]","32660","25790"
"New entrant CS","2023","40-49","Devon","Torbay","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","10","[c]","23140","23020"
"New entrant CS","2023","40-49","Dorset and Somerset","Dorset","Outside London","55","[c]","29630","28480"
"New entrant CS","2023","40-49","Dorset and Somerset","Somerset CC","Outside London","50","[c]","31760","27610"
"New entrant CS","2023","40-49","East Anglia","Breckland and South Norfolk","Outside London","20","[c]","28640","28880"
"New entrant CS","2023","40-49","East Anglia","Cambridgeshire CC","Outside London","60","[c]","38480","32140"
"New entrant CS","2023","40-49","East Anglia","North and West Norfolk","Outside London","20","[c]","29050","28160"
"New entrant CS","2023","40-49","East Anglia","Norwich and East Norfolk","Outside London","40","[c]","29500","28390"
"New entrant CS","2023","40-49","East Anglia","Peterborough","Outside London","40","[c]","23410","22400"
"New entrant CS","2023","40-49","East Anglia","Suffolk CC","Outside London","80","[c]","31150","28880"
"New entrant CS","2023","40-49","East Wales","Cardiff and Vale of Glamorgan","Outside London","225","[c]","35200","31350"
"New entrant CS","2023","40-49","East Wales","Flintshire and Wrexham","Outside London","30","[c]","30590","28880"
"New entrant CS","2023","40-49","East Wales","Monmouthshire and Newport","Outside London","120","[c]","34710","31060"
"New entrant CS","2023","40-49","East Wales","Powys","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","30","[c]","31650","28880"
"New entrant CS","2023","40-49","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","35","[c]","26970","28880"
"New entrant CS","2023","40-49","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","20","[c]","23500","23640"
"New entrant CS","2023","40-49","Eastern Scotland","Angus and Dundee City","Outside London","160","[c]","29180","29100"
"New entrant CS","2023","40-49","Eastern Scotland","City of Edinburgh","Outside London","265","[c]","40470","36330"
"New entrant CS","2023","40-49","Eastern Scotland","Clackmannanshire and Fife","Outside London","30","[c]","29620","29100"
"New entrant CS","2023","40-49","Eastern Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Eastern Scotland","Falkirk","Outside London","10","[c]","30220","26250"
"New entrant CS","2023","40-49","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","20","[c]","30680","27490"
"New entrant CS","2023","40-49","Eastern Scotland","West Lothian","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Essex","Essex Haven Gateway","Outside London","20","[c]","34070","27500"
"New entrant CS","2023","40-49","Essex","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Essex","Heart of Essex","Outside London","35","[c]","32770","26910"
"New entrant CS","2023","40-49","Essex","Southend-on-Sea","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Essex","Thurrock","Outside London","10","[c]","23240","22400"
"New entrant CS","2023","40-49","Essex","West Essex","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","290","[c]","37700","33830"
"New entrant CS","2023","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","145","[c]","37320","34400"
"New entrant CS","2023","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","25","[c]","33590","27280"
"New entrant CS","2023","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","[c]","[c]","[c]","[c]"
