"Status","Year","Age","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","London","Barnet","Male","100","95","32010","32520"
"In post","2023","20-29","London","Bexley and Greenwich","Female","175","175","31430","32110"
"In post","2023","20-29","London","Bexley and Greenwich","Male","115","115","32630","33240"
"In post","2023","20-29","London","Brent","Female","60","60","31120","32520"
"In post","2023","20-29","London","Brent","Male","40","40","32440","32420"
"In post","2023","20-29","London","Bromley","Female","45","45","30680","32520"
"In post","2023","20-29","London","Bromley","Male","20","15","[c]","[c]"
"In post","2023","20-29","London","Camden and City of London","Female","150","150","31540","29660"
"In post","2023","20-29","London","Camden and City of London","Male","125","125","35640","32520"
"In post","2023","20-29","London","Croydon","Female","880","865","34210","31310"
"In post","2023","20-29","London","Croydon","Male","635","635","35590","32540"
"In post","2023","20-29","London","Ealing","Female","35","35","31390","32520"
"In post","2023","20-29","London","Ealing","Male","15","15","[c]","[c]"
"In post","2023","20-29","London","Enfield","Female","25","25","[c]","[c]"
"In post","2023","20-29","London","Enfield","Male","10","10","[c]","[c]"
"In post","2023","20-29","London","Hackney and Newham","Female","555","550","37200","32540"
"In post","2023","20-29","London","Hackney and Newham","Male","490","490","37590","35410"
"In post","2023","20-29","London","Haringey and Islington","Female","175","175","32290","32520"
"In post","2023","20-29","London","Haringey and Islington","Male","95","95","33540","33800"
"In post","2023","20-29","London","Harrow and Hillingdon","Female","215","210","30010","29890"
"In post","2023","20-29","London","Harrow and Hillingdon","Male","190","190","30300","29750"
"In post","2023","20-29","London","Hounslow and Richmond upon Thames","Female","365","360","31550","31280"
"In post","2023","20-29","London","Hounslow and Richmond upon Thames","Male","215","215","32350","31950"
"In post","2023","20-29","London","Kensington & Chelsea and Hammersmith & Fulham","Female","115","115","33800","33800"
"In post","2023","20-29","London","Kensington & Chelsea and Hammersmith & Fulham","Male","75","75","33570","33800"
"In post","2023","20-29","London","Lambeth","Female","280","280","36700","34340"
"In post","2023","20-29","London","Lambeth","Male","165","165","37340","36140"
"In post","2023","20-29","London","Lewisham and Southwark","Female","130","130","30150","29640"
"In post","2023","20-29","London","Lewisham and Southwark","Male","50","50","29200","28270"
"In post","2023","20-29","London","Merton, Kingston upon Thames and Sutton","Female","45","45","30880","31680"
"In post","2023","20-29","London","Merton, Kingston upon Thames and Sutton","Male","30","30","33320","32520"
"In post","2023","20-29","London","Redbridge and Waltham Forest","Female","120","120","29850","29660"
"In post","2023","20-29","London","Redbridge and Waltham Forest","Male","70","70","30480","29660"
"In post","2023","20-29","London","Tower Hamlets","Female","700","695","37100","34820"
"In post","2023","20-29","London","Tower Hamlets","Male","570","565","37370","35240"
"In post","2023","20-29","London","Wandsworth","Female","125","125","32970","33800"
"In post","2023","20-29","London","Wandsworth","Male","60","60","34090","33800"
"In post","2023","20-29","London","Westminster","Female","8625","8590","40060","37510"
"In post","2023","20-29","London","Westminster","Male","6490","6470","40950","38660"
"In post","2023","20-29","London","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","North East (England)","Darlington","Female","185","185","31330","30350"
"In post","2023","20-29","North East (England)","Darlington","Male","140","140","32340","31070"
"In post","2023","20-29","North East (England)","Durham","Female","595","565","26400","25880"
"In post","2023","20-29","North East (England)","Durham","Male","415","410","27270","28080"
"In post","2023","20-29","North East (England)","Hartlepool and Stockton-on-Tees","Female","130","130","26880","28120"
"In post","2023","20-29","North East (England)","Hartlepool and Stockton-on-Tees","Male","75","75","28310","28880"
"In post","2023","20-29","North East (England)","Northumberland","Female","25","25","[c]","[c]"
"In post","2023","20-29","North East (England)","Northumberland","Male","10","10","[c]","[c]"
"In post","2023","20-29","North East (England)","South Teesside","Female","80","80","25950","25160"
"In post","2023","20-29","North East (England)","South Teesside","Male","50","50","24080","22090"
"In post","2023","20-29","North East (England)","Sunderland","Female","250","235","25580","22520"
"In post","2023","20-29","North East (England)","Sunderland","Male","125","120","25010","22520"
"In post","2023","20-29","North East (England)","Tyneside","Female","1435","1400","28230","27890"
"In post","2023","20-29","North East (England)","Tyneside","Male","1355","1345","28860","27890"
"In post","2023","20-29","North West (England)","Blackburn with Darwen","Female","35","30","25420","24570"
"In post","2023","20-29","North West (England)","Blackburn with Darwen","Male","10","10","[c]","[c]"
"In post","2023","20-29","North West (England)","Blackpool","Female","335","325","26620","28120"
"In post","2023","20-29","North West (England)","Blackpool","Male","280","280","26590","28120"
"In post","2023","20-29","North West (England)","Cheshire East","Female","120","115","27510","28680"
"In post","2023","20-29","North West (England)","Cheshire East","Male","70","70","27440","27140"
"In post","2023","20-29","North West (England)","Cheshire West and Chester","Female","45","45","24930","23640"
"In post","2023","20-29","North West (England)","Cheshire West and Chester","Male","20","20","[c]","[c]"
"In post","2023","20-29","North West (England)","Chorley and West Lancashire","Female","175","170","28650","28880"
"In post","2023","20-29","North West (England)","Chorley and West Lancashire","Male","110","110","29890","29890"
"In post","2023","20-29","North West (England)","East Cumbria","Female","45","45","24010","22150"
"In post","2023","20-29","North West (England)","East Cumbria","Male","40","40","24310","22150"
"In post","2023","20-29","North West (England)","East Lancashire","Female","40","40","25790","24570"
"In post","2023","20-29","North West (England)","East Lancashire","Male","5","5","[c]","[c]"
"In post","2023","20-29","North West (England)","East Merseyside","Female","75","70","26900","26840"
"In post","2023","20-29","North West (England)","East Merseyside","Male","35","35","26800","26070"
"In post","2023","20-29","North West (England)","Greater Manchester North East","Female","105","100","27140","28120"
"In post","2023","20-29","North West (England)","Greater Manchester North East","Male","40","40","28550","28880"
"In post","2023","20-29","North West (England)","Greater Manchester North West","Female","165","165","25260","23640"
"In post","2023","20-29","North West (England)","Greater Manchester North West","Male","125","125","25580","23640"
"In post","2023","20-29","North West (England)","Greater Manchester South East","Female","75","70","25780","24570"
"In post","2023","20-29","North West (England)","Greater Manchester South East","Male","45","45","24110","21690"
"In post","2023","20-29","North West (England)","Greater Manchester South West","Female","1025","1010","29950","27890"
"In post","2023","20-29","North West (England)","Greater Manchester South West","Male","1035","1025","30890","28130"
"In post","2023","20-29","North West (England)","Lancaster and Wyre","Female","115","115","26680","25160"
"In post","2023","20-29","North West (England)","Lancaster and Wyre","Male","75","75","26710","27080"
"In post","2023","20-29","North West (England)","Liverpool","Female","1530","1495","26990","25750"
"In post","2023","20-29","North West (England)","Liverpool","Male","1030","1020","26750","25750"
"In post","2023","20-29","North West (England)","Manchester","Female","865","855","30310","28880"
"In post","2023","20-29","North West (England)","Manchester","Male","635","630","31820","30130"
"In post","2023","20-29","North West (England)","Mid Lancashire","Female","305","295","26500","24570"
"In post","2023","20-29","North West (England)","Mid Lancashire","Male","260","255","25260","22520"
"In post","2023","20-29","North West (England)","Sefton","Female","425","415","26300","25750"
"In post","2023","20-29","North West (England)","Sefton","Male","345","340","25940","25750"
"In post","2023","20-29","North West (England)","Warrington","Female","235","235","31530","30740"
"In post","2023","20-29","North West (England)","Warrington","Male","135","135","30940","30740"
"In post","2023","20-29","North West (England)","West Cumbria","Female","105","100","24490","22150"
"In post","2023","20-29","North West (England)","West Cumbria","Male","70","70","27470","25930"
"In post","2023","20-29","North West (England)","Wirral","Female","130","125","25690","23390"
"In post","2023","20-29","North West (England)","Wirral","Male","90","90","25720","23390"
"In post","2023","20-29","Northern Ireland","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland","Antrim and Newtownabbey","Male","10","10","[c]","[c]"
"In post","2023","20-29","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland","Belfast","Female","265","255","26490","22520"
"In post","2023","20-29","Northern Ireland","Belfast","Male","245","240","26480","22520"
"In post","2023","20-29","Northern Ireland","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland","Lisburn and Castlereagh","Female","40","40","27390","25750"
"In post","2023","20-29","Northern Ireland","Lisburn and Castlereagh","Male","15","15","[c]","[c]"
"In post","2023","20-29","Northern Ireland","Mid Ulster","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland","Mid Ulster","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland","Mid and East Antrim","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland","Mid and East Antrim","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Overseas","Overseas","Female","200","200","38460","34220"
"In post","2023","20-29","Overseas","Overseas","Male","140","140","39750","35660"
"In post","2023","20-29","Scotland","Aberdeen City and Aberdeenshire","Female","145","140","29900","29100"
"In post","2023","20-29","Scotland","Aberdeen City and Aberdeenshire","Male","85","85","30610","29450"
"In post","2023","20-29","Scotland","Angus and Dundee City","Female","210","200","26240","24600"
"In post","2023","20-29","Scotland","Angus and Dundee City","Male","170","165","25700","23340"
"In post","2023","20-29","Scotland","Caithness and Sutherland, and Ross and Cromarty","Female","10","10","[c]","[c]"
"In post","2023","20-29","Scotland","Caithness and Sutherland, and Ross and Cromarty","Male","15","15","[c]","[c]"
"In post","2023","20-29","Scotland","City of Edinburgh","Female","1355","1340","31960","29450"
"In post","2023","20-29","Scotland","City of Edinburgh","Male","1005","1000","31830","29450"
"In post","2023","20-29","Scotland","Clackmannanshire and Fife","Female","80","75","29140","28490"
"In post","2023","20-29","Scotland","Clackmannanshire and Fife","Male","55","55","28350","27000"
"In post","2023","20-29","Scotland","Dumfries and Galloway","Female","35","35","30310","29450"
"In post","2023","20-29","Scotland","Dumfries and Galloway","Male","30","30","27520","26220"
"In post","2023","20-29","Scotland","East Ayrshire and North Ayrshire mainland","Female","50","45","28690","28120"
"In post","2023","20-29","Scotland","East Ayrshire and North Ayrshire mainland","Male","65","65","24600","22180"
"In post","2023","20-29","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","115","110","27860","26410"
"In post","2023","20-29","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","225","225","27580","26410"
"In post","2023","20-29","Scotland","East Lothian and Midlothian","Female","10","10","[c]","[c]"
"In post","2023","20-29","Scotland","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Scotland","Falkirk","Female","150","140","27090","24710"
"In post","2023","20-29","Scotland","Falkirk","Male","60","60","26170","24710"
"In post","2023","20-29","Scotland","Glasgow City","Female","1495","1460","28860","27650"
"In post","2023","20-29","Scotland","Glasgow City","Male","1085","1070","28480","25880"
"In post","2023","20-29","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","75","75","31090","28120"
"In post","2023","20-29","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","35","35","29220","25980"
"In post","2023","20-29","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","80","75","27400","26220"
"In post","2023","20-29","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","45","45","25340","24890"
"In post","2023","20-29","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","15","15","[c]","[c]"
"In post","2023","20-29","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","15","15","[c]","[c]"
"In post","2023","20-29","Scotland","Na h-Eileanan Siar","Female","5","5","[c]","[c]"
