"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Work and Pensions","Norwich and East Norfolk","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Norwich and East Norfolk","SEO/HEO","HEO","55","50","34330","34170"
"In post","2023","Department for Work and Pensions","Norwich and East Norfolk","SEO/HEO","SEO","20","20","45330","38470"
"In post","2023","Department for Work and Pensions","Nottingham","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Nottingham","AA/AO","AO","210","185","21670","21690"
"In post","2023","Department for Work and Pensions","Nottingham","EO","EO","360","325","28090","28120"
"In post","2023","Department for Work and Pensions","Nottingham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Nottingham","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Nottingham","SEO/HEO","HEO","55","55","34330","34170"
"In post","2023","Department for Work and Pensions","Nottingham","SEO/HEO","SEO","15","15","38490","38470"
"In post","2023","Department for Work and Pensions","Orkney Islands","EO","EO","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Orkney Islands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Oxfordshire CC","AA/AO","AO","35","30","22690","22690"
"In post","2023","Department for Work and Pensions","Oxfordshire CC","EO","EO","150","135","28640","28120"
"In post","2023","Department for Work and Pensions","Oxfordshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Oxfordshire CC","SEO/HEO","HEO","20","20","34810","34640"
"In post","2023","Department for Work and Pensions","Oxfordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Perth and Kinross, and Stirling","AA/AO","AO","20","20","21680","21690"
"In post","2023","Department for Work and Pensions","Perth and Kinross, and Stirling","EO","EO","80","70","28060","28120"
"In post","2023","Department for Work and Pensions","Perth and Kinross, and Stirling","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Perth and Kinross, and Stirling","SEO/HEO","HEO","15","15","34400","34170"
"In post","2023","Department for Work and Pensions","Perth and Kinross, and Stirling","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Peterborough","AA/AO","AO","50","40","21640","21690"
"In post","2023","Department for Work and Pensions","Peterborough","EO","EO","115","100","28290","28120"
"In post","2023","Department for Work and Pensions","Peterborough","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Peterborough","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Peterborough","SEO/HEO","HEO","15","10","34300","34170"
"In post","2023","Department for Work and Pensions","Peterborough","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Plymouth","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Plymouth","AA/AO","AO","40","30","21780","21690"
"In post","2023","Department for Work and Pensions","Plymouth","EO","EO","250","215","28080","28120"
"In post","2023","Department for Work and Pensions","Plymouth","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Plymouth","G6/G7","G7","10","10","51960","50160"
"In post","2023","Department for Work and Pensions","Plymouth","SEO/HEO","HEO","45","40","34100","34170"
"In post","2023","Department for Work and Pensions","Plymouth","SEO/HEO","SEO","30","30","44280","41670"
"In post","2023","Department for Work and Pensions","Portsmouth","AA/AO","AO","10","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Portsmouth","EO","EO","125","110","28100","28120"
"In post","2023","Department for Work and Pensions","Portsmouth","SEO/HEO","HEO","20","15","34590","34170"
"In post","2023","Department for Work and Pensions","Portsmouth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Powys","AA/AO","AO","10","10","22020","21690"
"In post","2023","Department for Work and Pensions","Powys","EO","EO","55","50","28060","28120"
"In post","2023","Department for Work and Pensions","Powys","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Powys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Redbridge and Waltham Forest","AA/AO","AA","10","10","21680","21250"
"In post","2023","Department for Work and Pensions","Redbridge and Waltham Forest","AA/AO","AO","545","475","25100","25610"
"In post","2023","Department for Work and Pensions","Redbridge and Waltham Forest","EO","EO","510","465","32240","32520"
"In post","2023","Department for Work and Pensions","Redbridge and Waltham Forest","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Redbridge and Waltham Forest","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Redbridge and Waltham Forest","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Redbridge and Waltham Forest","SEO/HEO","HEO","85","80","39300","39150"
"In post","2023","Department for Work and Pensions","Redbridge and Waltham Forest","SEO/HEO","SEO","20","15","43760","43760"
"In post","2023","Department for Work and Pensions","Sandwell","AA/AO","AO","30","25","21650","21690"
"In post","2023","Department for Work and Pensions","Sandwell","EO","EO","220","200","27950","28120"
"In post","2023","Department for Work and Pensions","Sandwell","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Sandwell","SEO/HEO","HEO","30","25","34440","34170"
"In post","2023","Department for Work and Pensions","Sandwell","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Scottish Borders","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Scottish Borders","EO","EO","30","30","28120","28120"
"In post","2023","Department for Work and Pensions","Scottish Borders","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Scottish Borders","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Sefton","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Sefton","AA/AO","AO","355","305","22060","21690"
"In post","2023","Department for Work and Pensions","Sefton","EO","EO","805","735","28110","28120"
"In post","2023","Department for Work and Pensions","Sefton","G6/G7","G6","45","45","69170","67900"
"In post","2023","Department for Work and Pensions","Sefton","G6/G7","G7","165","160","57750","55320"
"In post","2023","Department for Work and Pensions","Sefton","SCS level","SCS level","10","10","90780","84390"
"In post","2023","Department for Work and Pensions","Sefton","SEO/HEO","HEO","295","280","34040","34170"
"In post","2023","Department for Work and Pensions","Sefton","SEO/HEO","SEO","260","245","45290","40950"
"In post","2023","Department for Work and Pensions","Sheffield","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Sheffield","AA/AO","AO","340","290","21680","21690"
"In post","2023","Department for Work and Pensions","Sheffield","EO","EO","610","535","28100","28120"
"In post","2023","Department for Work and Pensions","Sheffield","G6/G7","G6","110","105","69450","67190"
"In post","2023","Department for Work and Pensions","Sheffield","G6/G7","G7","260","250","53140","50160"
"In post","2023","Department for Work and Pensions","Sheffield","SCS level","SCS level","30","30","82340","78420"
"In post","2023","Department for Work and Pensions","Sheffield","SEO/HEO","HEO","400","370","34580","34170"
"In post","2023","Department for Work and Pensions","Sheffield","SEO/HEO","SEO","375","345","40300","38470"
"In post","2023","Department for Work and Pensions","Shetland Islands","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Shetland Islands","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Shetland Islands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Shropshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Shropshire","EO","EO","85","75","28080","28120"
"In post","2023","Department for Work and Pensions","Shropshire","SEO/HEO","HEO","10","10","34390","34170"
"In post","2023","Department for Work and Pensions","Shropshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Solihull","AA/AO","AO","20","20","21800","21690"
"In post","2023","Department for Work and Pensions","Solihull","EO","EO","105","95","28040","28120"
"In post","2023","Department for Work and Pensions","Solihull","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Solihull","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Solihull","SEO/HEO","HEO","10","10","34720","34570"
"In post","2023","Department for Work and Pensions","Solihull","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Somerset CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Somerset CC","AA/AO","AO","145","125","21680","21690"
"In post","2023","Department for Work and Pensions","Somerset CC","EO","EO","290","250","28100","28120"
"In post","2023","Department for Work and Pensions","Somerset CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Somerset CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Somerset CC","SEO/HEO","HEO","75","70","34340","34170"
"In post","2023","Department for Work and Pensions","Somerset CC","SEO/HEO","SEO","10","10","38470","38470"
"In post","2023","Department for Work and Pensions","South Ayrshire","AA/AO","AO","10","10","21610","21690"
"In post","2023","Department for Work and Pensions","South Ayrshire","EO","EO","65","60","28070","28120"
"In post","2023","Department for Work and Pensions","South Ayrshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","South Ayrshire","SEO/HEO","HEO","10","10","34250","34170"
"In post","2023","Department for Work and Pensions","South Ayrshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","South Hampshire","AA/AO","AO","40","30","21670","21690"
"In post","2023","Department for Work and Pensions","South Hampshire","EO","EO","175","145","28100","28120"
"In post","2023","Department for Work and Pensions","South Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","South Hampshire","SEO/HEO","HEO","20","20","34300","34170"
"In post","2023","Department for Work and Pensions","South Hampshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","South Lanarkshire","AA/AO","AO","15","10","21630","21690"
"In post","2023","Department for Work and Pensions","South Lanarkshire","EO","EO","135","115","27980","28120"
"In post","2023","Department for Work and Pensions","South Lanarkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","South Lanarkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","South Lanarkshire","SEO/HEO","HEO","15","10","34540","34170"
"In post","2023","Department for Work and Pensions","South Lanarkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","South Nottinghamshire","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","South Nottinghamshire","EO","EO","40","35","28130","28120"
"In post","2023","Department for Work and Pensions","South Nottinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","South Nottinghamshire","G6/G7","G7","15","15","64700","60820"
"In post","2023","Department for Work and Pensions","South Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","South Nottinghamshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","South Nottinghamshire","SEO/HEO","SEO","20","20","46250","44480"
"In post","2023","Department for Work and Pensions","South Teesside","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","South Teesside","AA/AO","AO","405","355","21640","21690"
"In post","2023","Department for Work and Pensions","South Teesside","EO","EO","475","420","28040","28120"
"In post","2023","Department for Work and Pensions","South Teesside","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","South Teesside","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","South Teesside","SEO/HEO","HEO","60","55","34300","34170"
"In post","2023","Department for Work and Pensions","South Teesside","SEO/HEO","SEO","15","15","38820","38470"
"In post","2023","Department for Work and Pensions","South West Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","South West Wales","AA/AO","AO","165","145","21670","21690"
"In post","2023","Department for Work and Pensions","South West Wales","EO","EO","200","170","28120","28120"
