"Status","Year","Function_of_post","Parent_department","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Finance","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Digital, Culture, Media and Sport","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Education","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Education","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Education","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Education","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Education","North West (England)","Manchester","10","[c]","48100","51580"
"Leaver Dept.","2023","Finance","Department for Education","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Education","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Education","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Education","Yorkshire and The Humber","Sheffield","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Environment, Food and Rural Affairs","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Environment, Food and Rural Affairs","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Environment, Food and Rural Affairs","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Environment, Food and Rural Affairs","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Environment, Food and Rural Affairs","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for International Trade","London","Westminster","10","[c]","44710","40190"
"Leaver Dept.","2023","Finance","Department for Levelling Up, Housing and Communities","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Levelling Up, Housing and Communities","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Transport","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Transport","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Transport","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Transport","Wales","Swansea","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Transport","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions","London","Westminster","25","[c]","50860","40320"
"Leaver Dept.","2023","Finance","Department for Work and Pensions","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions","North East (England)","Tyneside","20","[c]","40290","34170"
"Leaver Dept.","2023","Finance","Department for Work and Pensions","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions","North West (England)","Blackpool","15","[c]","38220","38470"
"Leaver Dept.","2023","Finance","Department for Work and Pensions","North West (England)","Manchester","15","[c]","42640","35310"
"Leaver Dept.","2023","Finance","Department for Work and Pensions","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions","Yorkshire and The Humber","Leeds","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions","Yorkshire and The Humber","Sheffield","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department of Health and Social Care","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Food Standards Agency","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Food Standards Agency","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Foreign, Commonwealth and Development Office","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs","London","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs","Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Treasury","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Treasury","London","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","London","Croydon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","London","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence","London","Westminster","15","[c]","59430","46470"
"Leaver Dept.","2023","Finance","Ministry of Defence","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice","London","Tower Hamlets","10","[c]","46700","42700"
"Leaver Dept.","2023","Finance","Ministry of Justice","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","National Crime Agency","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","National Crime Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland Office","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland Office","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office for Standards in Education, Children's Services and Skills","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Gas and Electricity Markets","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Gas and Electricity Markets","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Qualifications and Examinations Regulation","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Rail and Road","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scottish Government","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Export Finance","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Statistics Authority","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Department for Environment, Food and Rural Affairs","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Department for Environment, Food and Rural Affairs","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
