"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Black","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Economics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Inspector of Education and Training","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Inspector of Education and Training","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Inspector of Education and Training","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Medicine","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Medicine","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Medicine","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Medicine","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Other","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Other","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Planning","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Planning","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Planning Inspectors","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Psychology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Psychology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Psychology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Social Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Social Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Social Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Statistics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Economics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Operational Research","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Operational Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Operational Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Operational Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Other","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Other","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Social Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Social Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Social Research","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Social Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Statistics","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Statistics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Statistics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Statistics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Statistics","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Commercial","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Commercial","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Finance","HEO","[c]","[c]","[c]","[c]"
