"Status","Year","Age","Function_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Digital, Data & Technology","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Aberdeen City and Aberdeenshire","Male","10","10","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Barnet","Female","10","10","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Barnet","Male","50","50","48340","46790"
"In post","2023","50-59","Digital, Data & Technology","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","60","60","40260","40020"
"In post","2023","50-59","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","115","115","44080","41800"
"In post","2023","50-59","Digital, Data & Technology","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Bedford","Male","5","5","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Berkshire","Female","15","15","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Berkshire","Male","30","25","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Birmingham","Female","30","25","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Birmingham","Male","40","40","46080","39650"
"In post","2023","50-59","Digital, Data & Technology","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Blackpool","Female","180","170","42960","38470"
"In post","2023","50-59","Digital, Data & Technology","Blackpool","Male","250","245","47430","45920"
"In post","2023","50-59","Digital, Data & Technology","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Bournemouth, Christchurch and Poole","Male","5","5","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Bristol, City of","Female","35","35","45060","42140"
"In post","2023","50-59","Digital, Data & Technology","Bristol, City of","Male","60","60","55510","50630"
"In post","2023","50-59","Digital, Data & Technology","Bromley","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Bromley","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Buckinghamshire","Male","10","10","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Cambridgeshire CC","Female","20","20","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Cambridgeshire CC","Male","30","30","38130","34300"
"In post","2023","50-59","Digital, Data & Technology","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Camden and City of London","Male","20","20","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Cardiff and Vale of Glamorgan","Female","50","45","38210","37060"
"In post","2023","50-59","Digital, Data & Technology","Cardiff and Vale of Glamorgan","Male","75","75","44780","42330"
"In post","2023","50-59","Digital, Data & Technology","Central Bedfordshire","Female","5","5","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Central Bedfordshire","Male","20","20","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Central Hampshire","Female","25","25","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Central Hampshire","Male","25","25","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Central Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Central Valleys","Male","5","5","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Cheshire East","Female","15","15","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Cheshire East","Male","20","20","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","City of Edinburgh","Female","20","20","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","City of Edinburgh","Male","70","70","45290","42510"
"In post","2023","50-59","Digital, Data & Technology","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Cornwall and Isles of Scilly","Male","10","10","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Coventry","Female","30","30","44880","42180"
"In post","2023","50-59","Digital, Data & Technology","Coventry","Male","35","35","46170","42210"
"In post","2023","50-59","Digital, Data & Technology","Croydon","Female","85","80","49640","45150"
"In post","2023","50-59","Digital, Data & Technology","Croydon","Male","130","130","56470","59290"
"In post","2023","50-59","Digital, Data & Technology","Darlington","Female","25","25","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Darlington","Male","20","20","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Derby","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Derby","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Devon CC","Female","60","50","41720","39650"
"In post","2023","50-59","Digital, Data & Technology","Devon CC","Male","225","220","44740","44200"
"In post","2023","50-59","Digital, Data & Technology","Dorset","Female","10","5","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Dorset","Male","20","20","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Dudley","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Dudley","Male","5","5","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Durham","Male","5","5","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","5","5","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","10","10","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","East Merseyside","Male","5","5","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","East Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","East Sussex CC","Female","10","10","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","East Sussex CC","Male","10","10","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Essex Haven Gateway","Male","10","10","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Falkirk","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Falkirk","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Flintshire and Wrexham","Male","10","10","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Glasgow City","Female","20","20","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Glasgow City","Male","50","50","40550","35320"
"In post","2023","50-59","Digital, Data & Technology","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Greater Manchester North West","Female","5","5","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Greater Manchester North West","Male","5","5","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Greater Manchester South West","Female","30","30","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Greater Manchester South West","Male","85","85","50710","43740"
"In post","2023","50-59","Digital, Data & Technology","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Gwynedd","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Gwynedd","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Hackney and Newham","Female","55","55","50340","45540"
"In post","2023","50-59","Digital, Data & Technology","Hackney and Newham","Male","85","85","51110","45950"
"In post","2023","50-59","Digital, Data & Technology","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Harrow and Hillingdon","Female","5","5","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Harrow and Hillingdon","Male","10","10","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Herefordshire, County of","Female","10","10","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Herefordshire, County of","Male","15","15","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Hertfordshire CC","Female","10","10","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Hertfordshire CC","Male","25","25","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Hounslow and Richmond upon Thames","Female","15","15","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Hounslow and Richmond upon Thames","Male","30","25","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Inverclyde, East Renfrewshire, and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
