"Status","Year","Profession_of_post","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Operational Delivery","West Essex","Outside London","SEO/HEO","125","115","34990","32310"
"In post","2023","Operational Delivery","West Essex","Outside London","Unknown","40","40","29150","29050"
"In post","2023","Operational Delivery","West Kent","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Operational Delivery","West Kent","Outside London","EO","60","55","30840","31280"
"In post","2023","Operational Delivery","West Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Operational Delivery","West Kent","Outside London","SEO/HEO","10","10","37440","37520"
"In post","2023","Operational Delivery","West Kent","Outside London","Unknown","30","30","29170","26840"
"In post","2023","Operational Delivery","West Lothian","Outside London","AA/AO","75","70","23410","22180"
"In post","2023","Operational Delivery","West Lothian","Outside London","EO","110","100","28730","28120"
"In post","2023","Operational Delivery","West Lothian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Operational Delivery","West Lothian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Operational Delivery","West Lothian","Outside London","SEO/HEO","20","20","36010","34850"
"In post","2023","Operational Delivery","West Northamptonshire","Outside London","AA/AO","475","425","24440","21780"
"In post","2023","Operational Delivery","West Northamptonshire","Outside London","EO","225","215","28340","28120"
"In post","2023","Operational Delivery","West Northamptonshire","Outside London","G6/G7","15","15","62650","56430"
"In post","2023","Operational Delivery","West Northamptonshire","Outside London","SEO/HEO","90","85","38020","36970"
"In post","2023","Operational Delivery","West Northamptonshire","Outside London","Unknown","160","145","30530","29050"
"In post","2023","Operational Delivery","West Surrey","Outside London","AA/AO","510","475","27560","25340"
"In post","2023","Operational Delivery","West Surrey","Outside London","EO","330","305","31010","31280"
"In post","2023","Operational Delivery","West Surrey","Outside London","G6/G7","45","45","60960","55740"
"In post","2023","Operational Delivery","West Surrey","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Operational Delivery","West Surrey","Outside London","SEO/HEO","210","200","38940","38180"
"In post","2023","Operational Delivery","West Surrey","Outside London","Unknown","175","155","32970","30840"
"In post","2023","Operational Delivery","West Sussex (North East)","Outside London","AA/AO","90","80","22790","23400"
"In post","2023","Operational Delivery","West Sussex (North East)","Outside London","EO","740","650","28870","27450"
"In post","2023","Operational Delivery","West Sussex (North East)","Outside London","G6/G7","15","15","62200","55770"
"In post","2023","Operational Delivery","West Sussex (North East)","Outside London","SEO/HEO","195","185","37010","35480"
"In post","2023","Operational Delivery","West Sussex (North East)","Outside London","Unknown","60","55","29350","26840"
"In post","2023","Operational Delivery","West Sussex (South West)","Outside London","AA/AO","260","235","24140","22520"
"In post","2023","Operational Delivery","West Sussex (South West)","Outside London","EO","320","285","28580","28120"
"In post","2023","Operational Delivery","West Sussex (South West)","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Operational Delivery","West Sussex (South West)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Operational Delivery","West Sussex (South West)","Outside London","SEO/HEO","110","100","37320","35000"
"In post","2023","Operational Delivery","West Sussex (South West)","Outside London","Unknown","115","110","30850","29050"
"In post","2023","Operational Delivery","Westminster","London","AA/AO","1020","965","25130","25480"
"In post","2023","Operational Delivery","Westminster","London","EO","1855","1785","30160","29750"
"In post","2023","Operational Delivery","Westminster","London","G6/G7","1395","1355","62380","59510"
"In post","2023","Operational Delivery","Westminster","London","SCS level","275","270","96980","86880"
"In post","2023","Operational Delivery","Westminster","London","SEO/HEO","2535","2480","40230","40070"
"In post","2023","Operational Delivery","Westminster","London","Unknown","40","40","42480","42250"
"In post","2023","Operational Delivery","Wiltshire","Outside London","AA/AO","585","550","24290","22220"
"In post","2023","Operational Delivery","Wiltshire","Outside London","EO","410","385","27520","27470"
"In post","2023","Operational Delivery","Wiltshire","Outside London","G6/G7","230","225","56630","55110"
"In post","2023","Operational Delivery","Wiltshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Operational Delivery","Wiltshire","Outside London","SEO/HEO","520","505","35790","34300"
"In post","2023","Operational Delivery","Wiltshire","Outside London","Unknown","110","100","32770","29050"
"In post","2023","Operational Delivery","Wirral","Outside London","AA/AO","920","780","21920","21690"
"In post","2023","Operational Delivery","Wirral","Outside London","EO","660","580","28040","28120"
"In post","2023","Operational Delivery","Wirral","Outside London","G6/G7","25","25","57360","52230"
"In post","2023","Operational Delivery","Wirral","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Operational Delivery","Wirral","Outside London","SEO/HEO","230","210","36270","34850"
"In post","2023","Operational Delivery","Wirral","Outside London","Unknown","145","140","29210","26840"
"In post","2023","Operational Delivery","Wolverhampton","Outside London","AA/AO","455","375","21590","21690"
"In post","2023","Operational Delivery","Wolverhampton","Outside London","EO","350","310","27810","28120"
"In post","2023","Operational Delivery","Wolverhampton","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Operational Delivery","Wolverhampton","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Operational Delivery","Wolverhampton","Outside London","SEO/HEO","85","85","34430","34170"
"In post","2023","Operational Delivery","Wolverhampton","Outside London","Unknown","165","155","29340","29050"
"In post","2023","Operational Delivery","Worcestershire CC","Outside London","AA/AO","1045","975","26260","24270"
"In post","2023","Operational Delivery","Worcestershire CC","Outside London","EO","470","440","29470","28120"
"In post","2023","Operational Delivery","Worcestershire CC","Outside London","G6/G7","35","35","60840","54660"
"In post","2023","Operational Delivery","Worcestershire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Operational Delivery","Worcestershire CC","Outside London","SEO/HEO","235","225","38020","37300"
"In post","2023","Operational Delivery","Worcestershire CC","Outside London","Unknown","205","190","30870","29050"
"In post","2023","Operational Delivery","York","Outside London","AA/AO","365","335","23440","22150"
"In post","2023","Operational Delivery","York","Outside London","EO","220","205","27560","27320"
"In post","2023","Operational Delivery","York","Outside London","G6/G7","55","55","55680","54200"
"In post","2023","Operational Delivery","York","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Operational Delivery","York","Outside London","SEO/HEO","170","160","36460","36370"
"In post","2023","Operational Delivery","York","Outside London","Unknown","140","130","30920","29050"
"In post","2023","Operational Research","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Belfast","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Berkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Birmingham","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Operational Research","Birmingham","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Birmingham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Birmingham","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Operational Research","Bournemouth, Christchurch and Poole","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Bradford","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Bristol, City of","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Bristol, City of","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Operational Research","Bristol, City of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Bristol, City of","Outside London","SEO/HEO","10","10","37320","35020"
"In post","2023","Operational Research","Cambridgeshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Cardiff and Vale of Glamorgan","Outside London","AA/AO","15","15","22520","22520"
"In post","2023","Operational Research","Cardiff and Vale of Glamorgan","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Central Hampshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Central Hampshire","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Operational Research","Central Hampshire","Outside London","G6/G7","110","105","52230","49260"
"In post","2023","Operational Research","Central Hampshire","Outside London","SEO/HEO","115","115","34170","31010"
"In post","2023","Operational Research","City of Edinburgh","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","City of Edinburgh","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","City of Edinburgh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Coventry","Outside London","G6/G7","15","15","56000","56030"
"In post","2023","Operational Research","Coventry","Outside London","SEO/HEO","15","15","35720","34610"
"In post","2023","Operational Research","Croydon","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Croydon","London","G6/G7","15","15","65070","61540"
"In post","2023","Operational Research","Croydon","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Croydon","London","SEO/HEO","20","20","40430","39500"
"In post","2023","Operational Research","Darlington","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Darlington","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Darlington","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Derby","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Devon CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","East Ayrshire and North Ayrshire mainland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","East Derbyshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","East Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
