"Status","Year","Function_of_post","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","Ministry of Justice (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice (excl. agencies)","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice (excl. agencies)","EO","Heterosexual / straight","35","35","26700","26030"
"In post","2023","Commercial","Ministry of Justice (excl. agencies)","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice (excl. agencies)","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice (excl. agencies)","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice (excl. agencies)","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice (excl. agencies)","SEO/HEO","Heterosexual / straight","150","150","39190","37680"
"In post","2023","Commercial","Ministry of Justice (excl. agencies)","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice (excl. agencies)","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice (excl. agencies)","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Savings and Investments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Savings and Investments","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Savings and Investments","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Savings and Investments","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","National Savings and Investments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Savings and Investments","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","Office for Standards in Education, Children's Services and Skills","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office for Standards in Education, Children's Services and Skills","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office for Standards in Education, Children's Services and Skills","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office for Standards in Education, Children's Services and Skills","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office for Standards in Education, Children's Services and Skills","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office for Standards in Education, Children's Services and Skills","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office for Standards in Education, Children's Services and Skills","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office for Standards in Education, Children's Services and Skills","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office of Qualifications and Examinations Regulation","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office of Qualifications and Examinations Regulation","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office of Qualifications and Examinations Regulation","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office of Qualifications and Examinations Regulation","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office of Rail and Road","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office of Rail and Road","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office of Rail and Road","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office of Rail and Road","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office of Rail and Road","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Planning Inspectorate","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Planning Inspectorate","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Planning Inspectorate","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Planning Inspectorate","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Planning Inspectorate","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Queen Elizabeth II Centre","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Queen Elizabeth II Centre","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Queen Elizabeth II Centre","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Queen Elizabeth II Centre","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Queen Elizabeth II Centre","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Queen Elizabeth II Centre","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Queen Elizabeth II Centre","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Queen Elizabeth II Centre","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Queen Elizabeth II Centre","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Registers of Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Registers of Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Registers of Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Registers of Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Registers of Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Registers of Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Registers of Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Registers of Scotland","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Registers of Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scottish Courts and Tribunals Service","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scottish Courts and Tribunals Service","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scottish Courts and Tribunals Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scottish Courts and Tribunals Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scottish Courts and Tribunals Service","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scottish Courts and Tribunals Service","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scottish Courts and Tribunals Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scottish Courts and Tribunals Service","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Scottish Courts and Tribunals Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scottish Courts and Tribunals Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scottish Prison Service","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Commercial","Scottish Prison Service","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scottish Prison Service","AA/AO","Unknown","30","30","26390","28490"
"In post","2023","Commercial","Scottish Prison Service","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Scottish Prison Service","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scottish Prison Service","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Scottish Prison Service","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Scottish Prison Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scottish Prison Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scottish Prison Service","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Scottish Prison Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scottish Prison Service","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","Serious Fraud Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Serious Fraud Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Serious Fraud Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Serious Fraud Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Serious Fraud Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Serious Fraud Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Serious Fraud Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Submarine Delivery Agency","Unknown","Heterosexual / straight","130","125","43400","42620"
"In post","2023","Commercial","Submarine Delivery Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Submarine Delivery Agency","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2023","Commercial","Submarine Delivery Agency","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Commercial","The Insolvency Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The Insolvency Service","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The Insolvency Service","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","The Insolvency Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The Insolvency Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The National Archives","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","The National Archives","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The National Archives","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The National Archives","AA/AO","Unknown","10","5","[c]","[c]"
"In post","2023","Commercial","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The National Archives","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The National Archives","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The National Archives","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The National Archives","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The National Archives","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The National Archives","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The National Archives","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The National Archives","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Export Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Export Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Export Finance","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Commercial","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Export Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Export Finance","G6/G7","Heterosexual / straight","80","80","63470","62030"
"In post","2023","Commercial","UK Export Finance","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","UK Export Finance","G6/G7","Undeclared","10","5","[c]","[c]"
"In post","2023","Commercial","UK Export Finance","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Export Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Export Finance","SEO/HEO","Heterosexual / straight","80","80","43150","43270"
"In post","2023","Commercial","UK Export Finance","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","UK Export Finance","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Commercial","UK Health Security Agency","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","UK Health Security Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Health Security Agency","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","UK Health Security Agency","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Commercial","UK Health Security Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Health Security Agency","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","UK Health Security Agency","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2023","Commercial","UK Health Security Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Health Security Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Health Security Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Health Security Agency","SEO/HEO","Heterosexual / straight","30","30","37290","37390"
"In post","2023","Commercial","UK Health Security Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
