"Status","Year","Age","Disability","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Undeclared","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Wales","Undeclared","40","30","34050","29730"
"In post","2023","65+","Undeclared","Wales","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","West Midlands (England)","Heterosexual / straight","35","25","27450","23230"
"In post","2023","65+","Undeclared","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","West Midlands (England)","Undeclared","25","20","[c]","[c]"
"In post","2023","65+","Undeclared","West Midlands (England)","Unknown","15","10","[c]","[c]"
"In post","2023","65+","Undeclared","Yorkshire and The Humber","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","65+","Undeclared","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Yorkshire and The Humber","Undeclared","20","20","[c]","[c]"
"In post","2023","65+","Undeclared","Yorkshire and The Humber","Unknown","10","5","[c]","[c]"
"In post","2023","65+","Unknown","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","East Midlands (England)","Unknown","25","20","[c]","[c]"
"In post","2023","65+","Unknown","East of England","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","65+","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","East of England","Unknown","50","35","30320","28680"
"In post","2023","65+","Unknown","London","Heterosexual / straight","90","75","48250","36000"
"In post","2023","65+","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","London","Undeclared","20","20","[c]","[c]"
"In post","2023","65+","Unknown","London","Unknown","205","165","43570","34630"
"In post","2023","65+","Unknown","North East (England)","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","65+","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","North East (England)","Unknown","70","55","26190","22520"
"In post","2023","65+","Unknown","North West (England)","Heterosexual / straight","35","30","30320","25950"
"In post","2023","65+","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","North West (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Unknown","North West (England)","Unknown","125","95","29340","22520"
"In post","2023","65+","Unknown","Northern Ireland","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Northern Ireland","Unknown","10","10","[c]","[c]"
"In post","2023","65+","Unknown","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Scotland","Heterosexual / straight","70","50","37280","37060"
"In post","2023","65+","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Scotland","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Scotland","Unknown","255","195","33400","28490"
"In post","2023","65+","Unknown","South East (England)","Heterosexual / straight","90","70","29570","23890"
"In post","2023","65+","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","South East (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","65+","Unknown","South East (England)","Unknown","120","85","30500","24970"
"In post","2023","65+","Unknown","South West (England)","Heterosexual / straight","45","40","30800","27500"
"In post","2023","65+","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","South West (England)","Undeclared","10","5","[c]","[c]"
"In post","2023","65+","Unknown","South West (England)","Unknown","85","65","33240","28060"
"In post","2023","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","Unknown","30","25","[c]","[c]"
"In post","2023","65+","Unknown","Wales","Heterosexual / straight","35","30","30810","25620"
"In post","2023","65+","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Wales","Undeclared","10","10","[c]","[c]"
"In post","2023","65+","Unknown","Wales","Unknown","55","40","32230","24840"
"In post","2023","65+","Unknown","West Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","65+","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","West Midlands (England)","Unknown","55","35","32950","29050"
"In post","2023","65+","Unknown","Yorkshire and The Humber","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","65+","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Yorkshire and The Humber","Unknown","45","35","27740","26960"
"In post","2023","Unknown","Declared disabled","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","South West (England)","LGBO","[c]","[c]","[c]","[c]"
