"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Property","Cabinet Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Cabinet Office","SEO/HEO","HEO","15","[c]","33410","33450"
"Leaver CS","2023","Property","Cabinet Office","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Competition and Markets Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Business, Energy and Industrial Strategy","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Business, Energy and Industrial Strategy","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Business, Energy and Industrial Strategy","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Business, Energy and Industrial Strategy","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Business, Energy and Industrial Strategy","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Business, Energy and Industrial Strategy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Digital, Culture, Media and Sport","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Digital, Culture, Media and Sport","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Digital, Culture, Media and Sport","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Environment, Food and Rural Affairs","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Environment, Food and Rural Affairs","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Environment, Food and Rural Affairs","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Environment, Food and Rural Affairs","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Levelling Up, Housing and Communities","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Transport","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Transport","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Transport","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Transport","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Transport","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Work and Pensions","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Work and Pensions","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Work and Pensions","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Work and Pensions","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Work and Pensions","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department of Health and Social Care","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department of Health and Social Care","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Foreign, Commonwealth and Development Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Foreign, Commonwealth and Development Office","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Foreign, Commonwealth and Development Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Foreign, Commonwealth and Development Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","HM Land Registry","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","HM Land Registry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","HM Revenue and Customs","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","HM Revenue and Customs","AA/AO","AO","75","[c]","22540","22520"
"Leaver CS","2023","Property","HM Revenue and Customs","EO","EO","60","[c]","27480","27000"
"Leaver CS","2023","Property","HM Revenue and Customs","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","HM Revenue and Customs","G6/G7","G7","15","[c]","58060","58090"
"Leaver CS","2023","Property","HM Revenue and Customs","SEO/HEO","HEO","30","[c]","34690","34000"
"Leaver CS","2023","Property","HM Revenue and Customs","SEO/HEO","SEO","65","[c]","46880","46800"
"Leaver CS","2023","Property","Home Office","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Home Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Home Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence","AA/AO","AA","60","[c]","19230","18920"
"Leaver CS","2023","Property","Ministry of Defence","AA/AO","AO","15","[c]","22030","21830"
"Leaver CS","2023","Property","Ministry of Defence","EO","EO","15","[c]","27450","27140"
"Leaver CS","2023","Property","Ministry of Defence","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence","G6/G7","G7","10","[c]","55420","55730"
"Leaver CS","2023","Property","Ministry of Defence","SEO/HEO","HEO","50","[c]","34500","34140"
"Leaver CS","2023","Property","Ministry of Defence","SEO/HEO","SEO","35","[c]","42400","41800"
"Leaver CS","2023","Property","Ministry of Justice","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice","SEO/HEO","SEO","10","[c]","42300","41510"
"Leaver CS","2023","Property","National Crime Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Office of Rail and Road","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scottish Government","AA/AO","AA","10","[c]","22390","22920"
"Leaver CS","2023","Property","Scottish Government","AA/AO","AO","15","[c]","27740","28490"
"Leaver CS","2023","Property","Scottish Government","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scottish Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scottish Government","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scottish Government","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scottish Government","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","The National Archives","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","UK Statistics Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","UK Supreme Court","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","UK Supreme Court","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cabinet Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cabinet Office","AA/AO","AO","30","[c]","21380","21720"
"Leaver CS","2023","Security","Cabinet Office","EO","EO","20","[c]","25700","25030"
"Leaver CS","2023","Security","Cabinet Office","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cabinet Office","G6/G7","G7","10","[c]","53840","54100"
"Leaver CS","2023","Security","Cabinet Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cabinet Office","SEO/HEO","HEO","45","[c]","34130","34320"
"Leaver CS","2023","Security","Cabinet Office","SEO/HEO","SEO","10","[c]","40640","41740"
"Leaver CS","2023","Security","Department for Business, Energy and Industrial Strategy","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Business, Energy and Industrial Strategy","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Business, Energy and Industrial Strategy","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Education","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Transport","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Transport","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Transport","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Transport","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Work and Pensions","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Work and Pensions","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Estyn","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Food Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Foreign, Commonwealth and Development Office","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Foreign, Commonwealth and Development Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Foreign, Commonwealth and Development Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Foreign, Commonwealth and Development Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Revenue and Customs","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Revenue and Customs","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Revenue and Customs","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Revenue and Customs","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Revenue and Customs","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence","AA/AO","AA","250","[c]","23610","22270"
"Leaver CS","2023","Security","Ministry of Defence","AA/AO","AO","310","[c]","33680","30700"
"Leaver CS","2023","Security","Ministry of Defence","EO","EO","70","[c]","37410","33420"
"Leaver CS","2023","Security","Ministry of Defence","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence","SEO/HEO","HEO","35","[c]","46740","47720"
"Leaver CS","2023","Security","Ministry of Defence","SEO/HEO","SEO","20","[c]","45230","44500"
"Leaver CS","2023","Security","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Justice","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Justice","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Justice","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","National Crime Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Office of Gas and Electricity Markets","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Statistics Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Statistics Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Statistics Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","SEO/HEO","HEO","45","[c]","30190","29250"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","AO","10","[c]","22070","22150"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","EO","EO","30","[c]","20000","18300"
"Leaver CS","2023","Unknown","Department for International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","AA/AO","AO","35","[c]","23350","21690"
"Leaver CS","2023","Unknown","Department for Work and Pensions","EO","EO","25","[c]","25630","27570"
"Leaver CS","2023","Unknown","Department for Work and Pensions","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","G6/G7","G7","20","[c]","55410","55150"
"Leaver CS","2023","Unknown","Department for Work and Pensions","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","SEO/HEO","HEO","25","[c]","36790","37380"
"Leaver CS","2023","Unknown","Department for Work and Pensions","SEO/HEO","SEO","20","[c]","42540","43760"
"Leaver CS","2023","Unknown","Department of Health and Social Care","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","EO","EO","130","[c]","28380","27840"
"Leaver CS","2023","Unknown","Department of Health and Social Care","G6/G7","G6","70","[c]","70880","68560"
"Leaver CS","2023","Unknown","Department of Health and Social Care","G6/G7","G7","135","[c]","54800","54990"
"Leaver CS","2023","Unknown","Department of Health and Social Care","SCS level","SCS level","55","[c]","87610","86600"
"Leaver CS","2023","Unknown","Department of Health and Social Care","SEO/HEO","HEO","110","[c]","33780","33480"
"Leaver CS","2023","Unknown","Department of Health and Social Care","SEO/HEO","SEO","125","[c]","41380","41480"
