"Status","Year","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","London","Merton, Kingston upon Thames and Sutton","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Merton, Kingston upon Thames and Sutton","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Merton, Kingston upon Thames and Sutton","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Redbridge and Waltham Forest","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Redbridge and Waltham Forest","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Redbridge and Waltham Forest","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Redbridge and Waltham Forest","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Redbridge and Waltham Forest","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Redbridge and Waltham Forest","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Redbridge and Waltham Forest","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Redbridge and Waltham Forest","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Redbridge and Waltham Forest","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","London","Redbridge and Waltham Forest","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Tower Hamlets","AA/AO","Female","40","[c]","22710","23200"
"New entrant CS","2023","London","Tower Hamlets","AA/AO","Male","45","[c]","22750","23200"
"New entrant CS","2023","London","Tower Hamlets","EO","Female","125","[c]","28400","27840"
"New entrant CS","2023","London","Tower Hamlets","EO","Male","75","[c]","27850","27840"
"New entrant CS","2023","London","Tower Hamlets","G6/G7","Female","105","[c]","59870","56430"
"New entrant CS","2023","London","Tower Hamlets","G6/G7","Male","130","[c]","62100","57500"
"New entrant CS","2023","London","Tower Hamlets","SCS level","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","London","Tower Hamlets","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Tower Hamlets","SEO/HEO","Female","175","[c]","37330","35410"
"New entrant CS","2023","London","Tower Hamlets","SEO/HEO","Male","175","[c]","38090","36030"
"New entrant CS","2023","London","Tower Hamlets","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Tower Hamlets","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Wandsworth","AA/AO","Female","75","[c]","31170","33800"
"New entrant CS","2023","London","Wandsworth","AA/AO","Male","60","[c]","32460","33800"
"New entrant CS","2023","London","Wandsworth","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Wandsworth","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Wandsworth","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Wandsworth","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Wandsworth","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Wandsworth","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Wandsworth","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Wandsworth","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Westminster","AA/AO","Female","295","[c]","24140","25010"
"New entrant CS","2023","London","Westminster","AA/AO","Male","230","[c]","24270","25280"
"New entrant CS","2023","London","Westminster","EO","Female","675","[c]","28570","28770"
"New entrant CS","2023","London","Westminster","EO","Male","435","[c]","28300","28840"
"New entrant CS","2023","London","Westminster","G6/G7","Female","345","[c]","59010","55370"
"New entrant CS","2023","London","Westminster","G6/G7","Male","300","[c]","59830","55790"
"New entrant CS","2023","London","Westminster","SCS level","Female","40","[c]","105340","95000"
"New entrant CS","2023","London","Westminster","SCS level","Male","55","[c]","105330","93190"
"New entrant CS","2023","London","Westminster","SEO/HEO","Female","1290","[c]","36200","35410"
"New entrant CS","2023","London","Westminster","SEO/HEO","Male","1110","[c]","36730","35410"
"New entrant CS","2023","London","Westminster","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Westminster","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Darlington","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Darlington","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Darlington","EO","Female","55","[c]","25200","25460"
"New entrant CS","2023","North East (England)","Darlington","EO","Male","35","[c]","25020","24840"
"New entrant CS","2023","North East (England)","Darlington","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Darlington","G6/G7","Male","35","[c]","54650","51460"
"New entrant CS","2023","North East (England)","Darlington","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Darlington","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Darlington","SEO/HEO","Female","100","[c]","34010","31560"
"New entrant CS","2023","North East (England)","Darlington","SEO/HEO","Male","90","[c]","33980","31560"
"New entrant CS","2023","North East (England)","Darlington","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Darlington","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Durham","AA/AO","Female","370","[c]","24410","22520"
"New entrant CS","2023","North East (England)","Durham","AA/AO","Male","350","[c]","25670","23390"
"New entrant CS","2023","North East (England)","Durham","EO","Female","35","[c]","26770","26000"
"New entrant CS","2023","North East (England)","Durham","EO","Male","30","[c]","26850","25880"
"New entrant CS","2023","North East (England)","Durham","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Durham","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Durham","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Durham","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Durham","Unknown","Female","30","[c]","21050","19090"
"New entrant CS","2023","North East (England)","Durham","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Hartlepool and Stockton-on-Tees","AA/AO","Female","60","[c]","26350","28880"
"New entrant CS","2023","North East (England)","Hartlepool and Stockton-on-Tees","AA/AO","Male","50","[c]","28090","28880"
"New entrant CS","2023","North East (England)","Hartlepool and Stockton-on-Tees","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Hartlepool and Stockton-on-Tees","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Hartlepool and Stockton-on-Tees","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Hartlepool and Stockton-on-Tees","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","Female","35","[c]","22560","23640"
"New entrant CS","2023","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Northumberland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Northumberland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Northumberland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Northumberland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Northumberland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Northumberland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Northumberland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Northumberland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Northumberland","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Northumberland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","South Teesside","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","South Teesside","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","South Teesside","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","South Teesside","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","South Teesside","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","South Teesside","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","South Teesside","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","South Teesside","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","South Teesside","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","South Teesside","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Sunderland","AA/AO","Female","125","[c]","22480","22520"
"New entrant CS","2023","North East (England)","Sunderland","AA/AO","Male","60","[c]","22410","22520"
"New entrant CS","2023","North East (England)","Sunderland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Sunderland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Sunderland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Sunderland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Sunderland","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Sunderland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Sunderland","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Sunderland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Tyneside","AA/AO","Female","390","[c]","22150","22520"
"New entrant CS","2023","North East (England)","Tyneside","AA/AO","Male","305","[c]","22280","22520"
"New entrant CS","2023","North East (England)","Tyneside","EO","Female","175","[c]","26780","27650"
"New entrant CS","2023","North East (England)","Tyneside","EO","Male","190","[c]","27280","27650"
"New entrant CS","2023","North East (England)","Tyneside","G6/G7","Female","45","[c]","56190","53530"
"New entrant CS","2023","North East (England)","Tyneside","G6/G7","Male","75","[c]","56570","54000"
"New entrant CS","2023","North East (England)","Tyneside","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Tyneside","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Tyneside","SEO/HEO","Female","150","[c]","36060","34400"
"New entrant CS","2023","North East (England)","Tyneside","SEO/HEO","Male","165","[c]","37190","37300"
"New entrant CS","2023","North East (England)","Tyneside","Unknown","Female","60","[c]","21700","23640"
"New entrant CS","2023","North East (England)","Tyneside","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Blackburn with Darwen","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Blackburn with Darwen","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Blackburn with Darwen","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Blackburn with Darwen","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Blackburn with Darwen","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Blackburn with Darwen","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Blackburn with Darwen","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Blackburn with Darwen","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Blackpool","AA/AO","Female","45","[c]","21620","21690"
"New entrant CS","2023","North West (England)","Blackpool","AA/AO","Male","35","[c]","21680","21690"
"New entrant CS","2023","North West (England)","Blackpool","EO","Female","40","[c]","27740","28120"
"New entrant CS","2023","North West (England)","Blackpool","EO","Male","30","[c]","28100","28120"
"New entrant CS","2023","North West (England)","Blackpool","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Blackpool","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Blackpool","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Blackpool","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Blackpool","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Blackpool","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Blackpool","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Blackpool","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cheshire East","AA/AO","Female","70","[c]","25440","24070"
"New entrant CS","2023","North West (England)","Cheshire East","AA/AO","Male","45","[c]","24050","22220"
"New entrant CS","2023","North West (England)","Cheshire East","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cheshire East","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cheshire East","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cheshire East","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cheshire East","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cheshire East","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cheshire East","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cheshire East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cheshire East","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cheshire East","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cheshire West and Chester","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cheshire West and Chester","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cheshire West and Chester","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cheshire West and Chester","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cheshire West and Chester","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cheshire West and Chester","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cheshire West and Chester","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cheshire West and Chester","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cheshire West and Chester","Unknown","Female","25","[c]","[c]","[c]"
