"Status","Year","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Mid and East Antrim","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mid and East Antrim","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mid and East Antrim","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Milton Keynes","Heterosexual / straight","60","[c]","28890","28880"
"New entrant CS","2023","Milton Keynes","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Milton Keynes","Unknown","45","[c]","28350","29910"
"New entrant CS","2023","Monmouthshire and Newport","Heterosexual / straight","480","[c]","30350","25450"
"New entrant CS","2023","Monmouthshire and Newport","LGBO","55","[c]","30370","31060"
"New entrant CS","2023","Monmouthshire and Newport","Undeclared","35","[c]","27410","23230"
"New entrant CS","2023","Monmouthshire and Newport","Unknown","140","[c]","28920","24070"
"New entrant CS","2023","Na h-Eileanan Siar","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Na h-Eileanan Siar","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Newry, Mourne and Down","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North Hampshire","Heterosexual / straight","65","[c]","31550","25750"
"New entrant CS","2023","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North Hampshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","North Hampshire","Unknown","40","[c]","28310","25750"
"New entrant CS","2023","North Lanarkshire","Heterosexual / straight","140","[c]","23440","21690"
"New entrant CS","2023","North Lanarkshire","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","North Lanarkshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","North Lanarkshire","Unknown","65","[c]","25270","23050"
"New entrant CS","2023","North Northamptonshire","Heterosexual / straight","40","[c]","28070","23640"
"New entrant CS","2023","North Northamptonshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North Northamptonshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","North Nottinghamshire","Heterosexual / straight","70","[c]","28460","23640"
"New entrant CS","2023","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North Nottinghamshire","Unknown","85","[c]","27090","28880"
"New entrant CS","2023","North Yorkshire CC","Heterosexual / straight","105","[c]","29740","25920"
"New entrant CS","2023","North Yorkshire CC","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","North Yorkshire CC","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","North Yorkshire CC","Unknown","80","[c]","29730","26920"
"New entrant CS","2023","North and North East Lincolnshire","Heterosexual / straight","50","[c]","22660","22400"
"New entrant CS","2023","North and North East Lincolnshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North and North East Lincolnshire","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","North and West Norfolk","Heterosexual / straight","55","[c]","28360","28880"
"New entrant CS","2023","North and West Norfolk","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North and West Norfolk","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Northumberland","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northumberland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Norwich and East Norfolk","Heterosexual / straight","170","[c]","27670","28120"
"New entrant CS","2023","Norwich and East Norfolk","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Norwich and East Norfolk","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Norwich and East Norfolk","Unknown","45","[c]","23690","20720"
"New entrant CS","2023","Nottingham","Heterosexual / straight","555","[c]","28030","23640"
"New entrant CS","2023","Nottingham","LGBO","75","[c]","25450","22520"
"New entrant CS","2023","Nottingham","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Nottingham","Unknown","420","[c]","26110","22520"
"New entrant CS","2023","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Orkney Islands","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Unknown","50","[c]","49510","45690"
"New entrant CS","2023","Oxfordshire CC","Heterosexual / straight","170","[c]","32490","30880"
"New entrant CS","2023","Oxfordshire CC","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Oxfordshire CC","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Oxfordshire CC","Unknown","125","[c]","29880","27080"
"New entrant CS","2023","Perth and Kinross, and Stirling","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Perth and Kinross, and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Perth and Kinross, and Stirling","Unknown","85","[c]","26970","24710"
"New entrant CS","2023","Peterborough","Heterosexual / straight","65","[c]","25770","22400"
"New entrant CS","2023","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Peterborough","Unknown","150","[c]","23720","22400"
"New entrant CS","2023","Plymouth","Heterosexual / straight","135","[c]","30730","26020"
"New entrant CS","2023","Plymouth","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Plymouth","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Plymouth","Unknown","150","[c]","27440","23640"
"New entrant CS","2023","Portsmouth","Heterosexual / straight","180","[c]","29940","26350"
"New entrant CS","2023","Portsmouth","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Portsmouth","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Portsmouth","Unknown","265","[c]","27350","25750"
"New entrant CS","2023","Powys","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Powys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Powys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Powys","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Redbridge and Waltham Forest","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Redbridge and Waltham Forest","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Redbridge and Waltham Forest","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Sandwell","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Sandwell","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Borders","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Borders","Unknown","70","[c]","27850","25710"
"New entrant CS","2023","Sefton","Heterosexual / straight","285","[c]","27060","23640"
"New entrant CS","2023","Sefton","LGBO","30","[c]","26730","25300"
"New entrant CS","2023","Sefton","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Sefton","Unknown","425","[c]","23990","22400"
"New entrant CS","2023","Sheffield","Heterosexual / straight","375","[c]","30700","26020"
"New entrant CS","2023","Sheffield","LGBO","55","[c]","29850","25900"
"New entrant CS","2023","Sheffield","Undeclared","45","[c]","32140","26960"
"New entrant CS","2023","Sheffield","Unknown","790","[c]","25970","25750"
"New entrant CS","2023","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire","Heterosexual / straight","90","[c]","28150","27080"
"New entrant CS","2023","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire","Unknown","55","[c]","31470","30080"
"New entrant CS","2023","Solihull","Heterosexual / straight","30","[c]","30460","25750"
"New entrant CS","2023","Solihull","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Solihull","Unknown","160","[c]","26080","25750"
"New entrant CS","2023","Somerset CC","Heterosexual / straight","145","[c]","30480","27610"
"New entrant CS","2023","Somerset CC","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Somerset CC","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Somerset CC","Unknown","100","[c]","27270","24430"
"New entrant CS","2023","South Ayrshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South Hampshire","Heterosexual / straight","465","[c]","26790","21200"
"New entrant CS","2023","South Hampshire","LGBO","35","[c]","28320","24970"
"New entrant CS","2023","South Hampshire","Undeclared","30","[c]","32390","31060"
"New entrant CS","2023","South Hampshire","Unknown","170","[c]","25980","22500"
"New entrant CS","2023","South Lanarkshire","Heterosexual / straight","140","[c]","24140","22520"
"New entrant CS","2023","South Lanarkshire","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","South Lanarkshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","South Lanarkshire","Unknown","170","[c]","24710","22520"
"New entrant CS","2023","South Nottinghamshire","Heterosexual / straight","60","[c]","35820","30250"
"New entrant CS","2023","South Nottinghamshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","South Nottinghamshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","South Nottinghamshire","Unknown","55","[c]","31080","28880"
"New entrant CS","2023","South Teesside","Heterosexual / straight","50","[c]","25850","23640"
"New entrant CS","2023","South Teesside","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","South Teesside","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","South Teesside","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","South West Wales","Heterosexual / straight","75","[c]","28040","23640"
"New entrant CS","2023","South West Wales","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West Wales","Unknown","40","[c]","28030","25070"
"New entrant CS","2023","South and West Derbyshire","Heterosexual / straight","65","[c]","30360","28480"
"New entrant CS","2023","South and West Derbyshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","South and West Derbyshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","South and West Derbyshire","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Southampton","Heterosexual / straight","65","[c]","29000","24000"
"New entrant CS","2023","Southampton","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Southampton","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Southampton","Unknown","40","[c]","32890","22500"
"New entrant CS","2023","Southend-on-Sea","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Southend-on-Sea","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Staffordshire CC","Heterosexual / straight","295","[c]","29350","28880"
"New entrant CS","2023","Staffordshire CC","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Staffordshire CC","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Staffordshire CC","Unknown","195","[c]","28990","27080"
"New entrant CS","2023","Stoke-on-Trent","Heterosexual / straight","75","[c]","25810","21780"
"New entrant CS","2023","Stoke-on-Trent","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Stoke-on-Trent","Unknown","55","[c]","25530","25750"
"New entrant CS","2023","Suffolk CC","Heterosexual / straight","285","[c]","27580","24070"
"New entrant CS","2023","Suffolk CC","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Suffolk CC","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Suffolk CC","Unknown","120","[c]","27340","25600"
"New entrant CS","2023","Sunderland","Heterosexual / straight","130","[c]","23680","22520"
"New entrant CS","2023","Sunderland","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Sunderland","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Sunderland","Unknown","55","[c]","23660","22520"
"New entrant CS","2023","Swansea","Heterosexual / straight","580","[c]","23930","22500"
"New entrant CS","2023","Swansea","LGBO","65","[c]","24470","22500"
"New entrant CS","2023","Swansea","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Swansea","Unknown","205","[c]","24030","22500"
"New entrant CS","2023","Swindon","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Swindon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Swindon","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Telford and Wrekin","Heterosexual / straight","170","[c]","38160","36990"
"New entrant CS","2023","Telford and Wrekin","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Telford and Wrekin","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Telford and Wrekin","Unknown","100","[c]","35020","34400"
"New entrant CS","2023","Thurrock","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Thurrock","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Thurrock","Unknown","45","[c]","23330","22400"
"New entrant CS","2023","Torbay","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Torbay","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Torbay","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Tower Hamlets","Heterosexual / straight","625","[c]","42980","36000"
"New entrant CS","2023","Tower Hamlets","LGBO","85","[c]","43120","35410"
"New entrant CS","2023","Tower Hamlets","Undeclared","75","[c]","42390","42200"
"New entrant CS","2023","Tower Hamlets","Unknown","130","[c]","37780","32980"
"New entrant CS","2023","Tyneside","Heterosexual / straight","900","[c]","30260","25920"
"New entrant CS","2023","Tyneside","LGBO","125","[c]","28950","25810"
"New entrant CS","2023","Tyneside","Undeclared","55","[c]","29330","25870"
"New entrant CS","2023","Tyneside","Unknown","505","[c]","27220","22520"
"New entrant CS","2023","Unknown","Heterosexual / straight","75","[c]","30710","28120"
"New entrant CS","2023","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","265","[c]","25060","22400"
"New entrant CS","2023","Wakefield","Heterosexual / straight","150","[c]","28800","28880"
"New entrant CS","2023","Wakefield","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Wakefield","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Wakefield","Unknown","105","[c]","27470","28880"
"New entrant CS","2023","Walsall","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Walsall","LGBO","[c]","[c]","[c]","[c]"
