"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","No function","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Operational Delivery","East Midlands (England)","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Operational Delivery","East of England","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Operational Delivery","London","55","[c]","32010","29660"
"New entrant CS","2023","Undeclared","No function","Operational Delivery","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Operational Delivery","North West (England)","35","[c]","25110","23640"
"New entrant CS","2023","Undeclared","No function","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Operational Delivery","Scotland","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Operational Delivery","South East (England)","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Operational Delivery","South West (England)","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Operational Delivery","Wales","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Operational Delivery","West Midlands (England)","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Operational Delivery","Yorkshire and The Humber","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Planning Inspectors","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Policy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Policy","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Policy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Policy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Policy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Policy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Science and Engineering","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Science and Engineering","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Tax","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Tax","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Other","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Policy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Scotland","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Economics","London","45","[c]","35420","35010"
"New entrant CS","2023","Unknown","Analysis","Economics","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Economics","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Economics","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Economics","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Operational Research","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Operational Research","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Other","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Other","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Other","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Science and Engineering","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Science and Engineering","South West (England)","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Social Research","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Social Research","North East (England)","[c]","[c]","[c]","[c]"
