"Status","Year","Function_of_post","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Intellectual Property Office","Outside London","35","[c]","49320","46540"
"New entrant CS","2023","Digital, Data & Technology","Maritime and Coastguard Agency","Outside London","10","[c]","36850","35550"
"New entrant CS","2023","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","London","10","[c]","38900","33500"
"New entrant CS","2023","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Met Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Met Office","Outside London","145","[c]","27450","24150"
"New entrant CS","2023","Digital, Data & Technology","Met Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","London","25","[c]","42340","37850"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Outside London","185","[c]","33700","27140"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","London","60","[c]","48480","45000"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Outside London","65","[c]","41710","37680"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","Outside London","20","[c]","33590","30740"
"New entrant CS","2023","Digital, Data & Technology","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","15","[c]","34200","32800"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","London","35","[c]","49170","46160"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","25","[c]","42440","42410"
"New entrant CS","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","10","[c]","32670","31980"
"New entrant CS","2023","Digital, Data & Technology","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Prison Service","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Serious Fraud Office","London","10","[c]","41800","36000"
"New entrant CS","2023","Digital, Data & Technology","Submarine Delivery Agency","Outside London","10","[c]","30280","30080"
"New entrant CS","2023","Digital, Data & Technology","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The National Archives","London","25","[c]","39300","36130"
"New entrant CS","2023","Digital, Data & Technology","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Export Finance","London","15","[c]","57530","52230"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","London","40","[c]","44690","40880"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Outside London","45","[c]","44560","42140"
"New entrant CS","2023","Digital, Data & Technology","UK Hydrographic Office","Outside London","20","[c]","34160","33470"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","London","30","[c]","43130","39840"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Outside London","165","[c]","34720","31060"
"New entrant CS","2023","Digital, Data & Technology","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Building Digital UK","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","London","15","[c]","28840","28840"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Companies House","Outside London","25","[c]","30700","21570"
"New entrant CS","2023","Finance","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Crown Office and Procurator Fiscal Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Defence Equipment and Support","Outside London","70","[c]","26190","25000"
"New entrant CS","2023","Finance","Defence Science and Technology Laboratory","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education (excl. agencies)","Outside London","10","[c]","33720","33960"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","25","[c]","39780","38260"
"New entrant CS","2023","Finance","Department for International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","London","25","[c]","38630","39150"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Outside London","70","[c]","32930","34170"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department of Health and Social Care (excl. agencies)","London","20","[c]","34680","28770"
"New entrant CS","2023","Finance","Department of Health and Social Care (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Driver and Vehicle Licensing Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Government Legal Department","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs (excl. agencies)","London","15","[c]","40460","39110"
"New entrant CS","2023","Finance","HM Revenue and Customs (excl. agencies)","Outside London","140","[c]","26980","22520"
"New entrant CS","2023","Finance","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","Outside London","15","[c]","28070","25880"
"New entrant CS","2023","Finance","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Met Office","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","London","20","[c]","40440","31020"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","Outside London","90","[c]","30120","27140"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
