"Status","Year","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Harrow and Hillingdon","100","[c]","33960","29750"
"New entrant CS","2023","30-39","Hartlepool and Stockton-on-Tees","45","[c]","26870","28680"
"New entrant CS","2023","30-39","Heart of Essex","45","[c]","27700","28880"
"New entrant CS","2023","30-39","Herefordshire, County of","15","[c]","24870","22220"
"New entrant CS","2023","30-39","Hertfordshire CC","55","[c]","31420","30300"
"New entrant CS","2023","30-39","Hounslow and Richmond upon Thames","115","[c]","33150","34110"
"New entrant CS","2023","30-39","Inverclyde, East Renfrewshire, and Renfrewshire","20","[c]","30050","25880"
"New entrant CS","2023","30-39","Inverness and Nairn, Moray, and Badenoch and Strathspey","25","[c]","25480","24710"
"New entrant CS","2023","30-39","Isle of Anglesey","10","[c]","24590","22500"
"New entrant CS","2023","30-39","Isle of Wight","30","[c]","26600","23230"
"New entrant CS","2023","30-39","Kensington & Chelsea and Hammersmith & Fulham","30","[c]","32360","33800"
"New entrant CS","2023","30-39","Kent Thames Gateway","40","[c]","28780","30880"
"New entrant CS","2023","30-39","Kingston upon Hull, City of","55","[c]","26770","28880"
"New entrant CS","2023","30-39","Lambeth","50","[c]","38290","34340"
"New entrant CS","2023","30-39","Lancaster and Wyre","55","[c]","26970","24070"
"New entrant CS","2023","30-39","Leeds","395","[c]","32030","28880"
"New entrant CS","2023","30-39","Leicester","50","[c]","26050","23640"
"New entrant CS","2023","30-39","Leicestershire CC and Rutland","75","[c]","25950","23230"
"New entrant CS","2023","30-39","Lewisham and Southwark","25","[c]","36160","34110"
"New entrant CS","2023","30-39","Lincolnshire CC","80","[c]","31850","28880"
"New entrant CS","2023","30-39","Lisburn and Castlereagh","30","[c]","27590","25750"
"New entrant CS","2023","30-39","Liverpool","510","[c]","25770","22520"
"New entrant CS","2023","30-39","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Luton","10","[c]","24850","23640"
"New entrant CS","2023","30-39","Manchester","250","[c]","33890","30320"
"New entrant CS","2023","30-39","Medway","50","[c]","29370","28880"
"New entrant CS","2023","30-39","Merton, Kingston upon Thames and Sutton","15","[c]","36550","35660"
"New entrant CS","2023","30-39","Mid Kent","35","[c]","28710","28880"
"New entrant CS","2023","30-39","Mid Lancashire","115","[c]","28690","23640"
"New entrant CS","2023","30-39","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Milton Keynes","35","[c]","26790","23640"
"New entrant CS","2023","30-39","Monmouthshire and Newport","215","[c]","31850","31060"
"New entrant CS","2023","30-39","Na h-Eileanan Siar","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","North Hampshire","30","[c]","34280","27050"
"New entrant CS","2023","30-39","North Lanarkshire","55","[c]","24810","21690"
"New entrant CS","2023","30-39","North Northamptonshire","10","[c]","23170","23640"
"New entrant CS","2023","30-39","North Nottinghamshire","30","[c]","28890","28880"
"New entrant CS","2023","30-39","North Yorkshire CC","45","[c]","32400","27080"
"New entrant CS","2023","30-39","North and North East Lincolnshire","15","[c]","23330","22400"
"New entrant CS","2023","30-39","North and West Norfolk","25","[c]","27020","25350"
"New entrant CS","2023","30-39","Northumberland","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Norwich and East Norfolk","65","[c]","27870","28880"
"New entrant CS","2023","30-39","Nottingham","255","[c]","28520","23390"
"New entrant CS","2023","30-39","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Overseas","25","[c]","50010","45690"
"New entrant CS","2023","30-39","Oxfordshire CC","65","[c]","31780","30850"
"New entrant CS","2023","30-39","Perth and Kinross, and Stirling","20","[c]","28000","24710"
"New entrant CS","2023","30-39","Peterborough","60","[c]","24790","22400"
"New entrant CS","2023","30-39","Plymouth","65","[c]","29250","25350"
"New entrant CS","2023","30-39","Portsmouth","100","[c]","29370","26230"
"New entrant CS","2023","30-39","Powys","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Redbridge and Waltham Forest","10","[c]","35030","28220"
"New entrant CS","2023","30-39","Sandwell","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Scottish Borders","20","[c]","26750","25710"
"New entrant CS","2023","30-39","Sefton","190","[c]","26200","23640"
"New entrant CS","2023","30-39","Sheffield","330","[c]","28050","25750"
"New entrant CS","2023","30-39","Shropshire","45","[c]","33130","28880"
"New entrant CS","2023","30-39","Solihull","55","[c]","27390","25750"
"New entrant CS","2023","30-39","Somerset CC","55","[c]","30760","29960"
"New entrant CS","2023","30-39","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","South Hampshire","130","[c]","29330","25100"
"New entrant CS","2023","30-39","South Lanarkshire","105","[c]","25010","22520"
"New entrant CS","2023","30-39","South Nottinghamshire","35","[c]","35550","30320"
"New entrant CS","2023","30-39","South Teesside","20","[c]","27500","25750"
"New entrant CS","2023","30-39","South West Wales","25","[c]","28670","25920"
"New entrant CS","2023","30-39","South and West Derbyshire","20","[c]","28390","28120"
"New entrant CS","2023","30-39","Southampton","30","[c]","36330","35570"
"New entrant CS","2023","30-39","Southend-on-Sea","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Staffordshire CC","160","[c]","29820","28880"
"New entrant CS","2023","30-39","Stoke-on-Trent","50","[c]","24770","23640"
"New entrant CS","2023","30-39","Suffolk CC","100","[c]","27730","25920"
"New entrant CS","2023","30-39","Sunderland","50","[c]","25740","22520"
"New entrant CS","2023","30-39","Swansea","220","[c]","25690","22500"
"New entrant CS","2023","30-39","Swindon","15","[c]","31450","23640"
"New entrant CS","2023","30-39","Telford and Wrekin","80","[c]","36040","34400"
"New entrant CS","2023","30-39","Thurrock","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Tower Hamlets","260","[c]","47980","43840"
"New entrant CS","2023","30-39","Tyneside","435","[c]","29880","25920"
"New entrant CS","2023","30-39","Unknown","75","[c]","27370","24330"
"New entrant CS","2023","30-39","Wakefield","65","[c]","29000","28880"
"New entrant CS","2023","30-39","Walsall","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Wandsworth","30","[c]","32720","33800"
"New entrant CS","2023","30-39","Warrington","85","[c]","31540","28880"
"New entrant CS","2023","30-39","Warwickshire CC","20","[c]","29500","23640"
"New entrant CS","2023","30-39","West Cumbria","40","[c]","27010","23640"
"New entrant CS","2023","30-39","West Essex","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","West Lothian","10","[c]","35120","33520"
"New entrant CS","2023","30-39","West Northamptonshire","45","[c]","25770","23640"
"New entrant CS","2023","30-39","West Surrey","70","[c]","34240","30880"
"New entrant CS","2023","30-39","West Sussex (North East)","25","[c]","30620","26750"
"New entrant CS","2023","30-39","West Sussex (South West)","25","[c]","32660","28880"
"New entrant CS","2023","30-39","Westminster","925","[c]","43630","41060"
"New entrant CS","2023","30-39","Wiltshire","240","[c]","34020","30650"
"New entrant CS","2023","30-39","Wirral","35","[c]","27240","23320"
"New entrant CS","2023","30-39","Wolverhampton","20","[c]","26630","23640"
"New entrant CS","2023","30-39","Worcestershire CC","70","[c]","26900","25920"
"New entrant CS","2023","30-39","York","95","[c]","33150","28840"
"New entrant CS","2023","40-49","Aberdeen City and Aberdeenshire","35","[c]","33320","29100"
"New entrant CS","2023","40-49","Angus and Dundee City","160","[c]","29180","29100"
"New entrant CS","2023","40-49","Antrim and Newtownabbey","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Barking & Dagenham and Havering","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Barnet","25","[c]","39210","35000"
"New entrant CS","2023","40-49","Barnsley, Doncaster and Rotherham","50","[c]","26350","23230"
"New entrant CS","2023","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","290","[c]","37700","33830"
"New entrant CS","2023","40-49","Bedford","35","[c]","29190","26780"
"New entrant CS","2023","40-49","Belfast","60","[c]","26910","22520"
"New entrant CS","2023","40-49","Berkshire","60","[c]","34170","31280"
"New entrant CS","2023","40-49","Bexley and Greenwich","35","[c]","34940","32110"
"New entrant CS","2023","40-49","Birmingham","250","[c]","32150","23640"
"New entrant CS","2023","40-49","Blackburn with Darwen","10","[c]","23000","23640"
"New entrant CS","2023","40-49","Blackpool","45","[c]","33230","34170"
"New entrant CS","2023","40-49","Bournemouth, Christchurch and Poole","10","[c]","23140","23020"
"New entrant CS","2023","40-49","Bradford","40","[c]","25220","22520"
"New entrant CS","2023","40-49","Breckland and South Norfolk","20","[c]","28640","28880"
"New entrant CS","2023","40-49","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Brighton and Hove","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Bristol, City of","145","[c]","37320","34400"
"New entrant CS","2023","40-49","Bromley","10","[c]","35300","31680"
"New entrant CS","2023","40-49","Buckinghamshire","40","[c]","31000","28120"
"New entrant CS","2023","40-49","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Calderdale and Kirklees","15","[c]","32080","26780"
"New entrant CS","2023","40-49","Cambridgeshire CC","60","[c]","38480","32140"
"New entrant CS","2023","40-49","Camden and City of London","20","[c]","43470","36000"
"New entrant CS","2023","40-49","Cardiff and Vale of Glamorgan","225","[c]","35200","31350"
"New entrant CS","2023","40-49","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Central Bedfordshire","10","[c]","41500","34250"
"New entrant CS","2023","40-49","Central Hampshire","100","[c]","38150","33830"
"New entrant CS","2023","40-49","Central Valleys","50","[c]","28180","28120"
"New entrant CS","2023","40-49","Cheshire East","30","[c]","26270","23640"
"New entrant CS","2023","40-49","Cheshire West and Chester","10","[c]","39110","35030"
"New entrant CS","2023","40-49","Chorley and West Lancashire","35","[c]","28700","26840"
"New entrant CS","2023","40-49","City of Edinburgh","265","[c]","40470","36330"
"New entrant CS","2023","40-49","Clackmannanshire and Fife","30","[c]","29620","29100"
"New entrant CS","2023","40-49","Conwy and Denbighshire","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cornwall and Isles of Scilly","30","[c]","34880","29420"
"New entrant CS","2023","40-49","Coventry","45","[c]","37350","34000"
"New entrant CS","2023","40-49","Croydon","195","[c]","32960","29750"
"New entrant CS","2023","40-49","Darlington","75","[c]","40370","37710"
"New entrant CS","2023","40-49","Derby","15","[c]","27460","26910"
"New entrant CS","2023","40-49","Derry City and Strabane","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Devon CC","110","[c]","34130","29600"
"New entrant CS","2023","40-49","Dorset","55","[c]","29630","28480"
"New entrant CS","2023","40-49","Dudley","30","[c]","23110","21690"
"New entrant CS","2023","40-49","Dumfries and Galloway","10","[c]","30750","29100"
"New entrant CS","2023","40-49","Durham","130","[c]","26230","23390"
"New entrant CS","2023","40-49","Ealing","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","East Ayrshire and North Ayrshire mainland","10","[c]","27560","26780"
"New entrant CS","2023","40-49","East Cumbria","30","[c]","29330","22150"
"New entrant CS","2023","40-49","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","35","[c]","31270","27080"
"New entrant CS","2023","40-49","East Kent","115","[c]","26030","25750"
"New entrant CS","2023","40-49","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","East Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","East Riding of Yorkshire","30","[c]","31650","28880"
"New entrant CS","2023","40-49","East Surrey","25","[c]","36530","34110"
"New entrant CS","2023","40-49","East Sussex CC","35","[c]","35110","28880"
"New entrant CS","2023","40-49","Essex Haven Gateway","20","[c]","34070","27500"
"New entrant CS","2023","40-49","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Falkirk","10","[c]","30220","26250"
"New entrant CS","2023","40-49","Flintshire and Wrexham","30","[c]","30590","28880"
"New entrant CS","2023","40-49","Glasgow City","485","[c]","32350","29100"
"New entrant CS","2023","40-49","Gloucestershire CC","25","[c]","33590","27280"
"New entrant CS","2023","40-49","Greater Manchester North East","20","[c]","28960","23640"
"New entrant CS","2023","40-49","Greater Manchester North West","55","[c]","26720","21690"
"New entrant CS","2023","40-49","Greater Manchester South East","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Greater Manchester South West","175","[c]","30230","25750"
"New entrant CS","2023","40-49","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Gwynedd","10","[c]","29040","23640"
"New entrant CS","2023","40-49","Hackney and Newham","80","[c]","36330","31980"
"New entrant CS","2023","40-49","Haringey and Islington","25","[c]","33640","33800"
"New entrant CS","2023","40-49","Harrow and Hillingdon","85","[c]","31100","29750"
"New entrant CS","2023","40-49","Hartlepool and Stockton-on-Tees","25","[c]","26600","28480"
"New entrant CS","2023","40-49","Heart of Essex","35","[c]","32770","26910"
"New entrant CS","2023","40-49","Herefordshire, County of","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Hertfordshire CC","45","[c]","31940","30040"
"New entrant CS","2023","40-49","Hounslow and Richmond upon Thames","55","[c]","34580","32110"
"New entrant CS","2023","40-49","Inverclyde, East Renfrewshire, and Renfrewshire","10","[c]","31410","27000"
"New entrant CS","2023","40-49","Inverness and Nairn, Moray, and Badenoch and Strathspey","30","[c]","28090","24430"
"New entrant CS","2023","40-49","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Isle of Wight","10","[c]","25240","23230"
"New entrant CS","2023","40-49","Kensington & Chelsea and Hammersmith & Fulham","15","[c]","32210","31100"
"New entrant CS","2023","40-49","Kent Thames Gateway","35","[c]","30330","29890"
"New entrant CS","2023","40-49","Kingston upon Hull, City of","35","[c]","26970","28880"
"New entrant CS","2023","40-49","Lambeth","30","[c]","43380","36300"
"New entrant CS","2023","40-49","Lancaster and Wyre","20","[c]","25980","23850"
"New entrant CS","2023","40-49","Leeds","240","[c]","35490","28880"
"New entrant CS","2023","40-49","Leicester","35","[c]","27340","24430"
"New entrant CS","2023","40-49","Leicestershire CC and Rutland","60","[c]","25960","23230"
"New entrant CS","2023","40-49","Lewisham and Southwark","20","[c]","40100","34390"
"New entrant CS","2023","40-49","Lincolnshire CC","75","[c]","29130","24070"
"New entrant CS","2023","40-49","Lisburn and Castlereagh","30","[c]","30910","25750"
"New entrant CS","2023","40-49","Liverpool","280","[c]","25860","22520"
"New entrant CS","2023","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Luton","15","[c]","24190","24690"
"New entrant CS","2023","40-49","Manchester","195","[c]","38570","34170"
"New entrant CS","2023","40-49","Medway","35","[c]","29050","28880"
"New entrant CS","2023","40-49","Merton, Kingston upon Thames and Sutton","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mid Kent","25","[c]","31240","28880"
"New entrant CS","2023","40-49","Mid Lancashire","70","[c]","27680","23230"
"New entrant CS","2023","40-49","Mid and East Antrim","[c]","[c]","[c]","[c]"
