"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Cabinet Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lambeth","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lambeth","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancaster and Wyre","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancaster and Wyre","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancaster and Wyre","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancaster and Wyre","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Leeds","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Leeds","EO","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Leeds","G6/G7","Female","80","75","60820","58050"
"In post","2023","Cabinet Office","Leeds","G6/G7","Male","80","80","62050","62010"
"In post","2023","Cabinet Office","Leeds","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Leeds","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Leeds","SEO/HEO","Female","65","60","34570","33950"
"In post","2023","Cabinet Office","Leeds","SEO/HEO","Male","45","45","34240","33980"
"In post","2023","Cabinet Office","Leicester","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Leicester","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Leicestershire CC and Rutland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Leicestershire CC and Rutland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Leicestershire CC and Rutland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Leicestershire CC and Rutland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lincolnshire CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lincolnshire CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Liverpool","AA/AO","Female","10","5","[c]","[c]"
"In post","2023","Cabinet Office","Liverpool","AA/AO","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Liverpool","EO","Female","40","35","26400","26410"
"In post","2023","Cabinet Office","Liverpool","EO","Male","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Liverpool","G6/G7","Female","80","80","57360","56000"
"In post","2023","Cabinet Office","Liverpool","G6/G7","Male","50","50","59700","56000"
"In post","2023","Cabinet Office","Liverpool","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Liverpool","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Liverpool","SEO/HEO","Female","145","140","35630","33020"
"In post","2023","Cabinet Office","Liverpool","SEO/HEO","Male","105","105","36940","39860"
"In post","2023","Cabinet Office","Manchester","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Manchester","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Manchester","EO","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Manchester","EO","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Manchester","G6/G7","Female","80","75","58940","56000"
"In post","2023","Cabinet Office","Manchester","G6/G7","Male","100","100","60280","56000"
"In post","2023","Cabinet Office","Manchester","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Manchester","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Manchester","SEO/HEO","Female","65","65","34080","33020"
"In post","2023","Cabinet Office","Manchester","SEO/HEO","Male","55","55","34080","32990"
"In post","2023","Cabinet Office","Medway","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Medway","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Medway","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Medway","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Merton, Kingston upon Thames and Sutton","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Merton, Kingston upon Thames and Sutton","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Mid Kent","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Mid Kent","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Mid Lancashire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Mid Lancashire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Milton Keynes","AA/AO","Female","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Milton Keynes","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Milton Keynes","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Milton Keynes","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Milton Keynes","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Milton Keynes","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Milton Keynes","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Milton Keynes","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Milton Keynes","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Milton Keynes","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Monmouthshire and Newport","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Monmouthshire and Newport","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Monmouthshire and Newport","EO","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Monmouthshire and Newport","EO","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Monmouthshire and Newport","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Monmouthshire and Newport","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Monmouthshire and Newport","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Monmouthshire and Newport","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Monmouthshire and Newport","SEO/HEO","Female","50","50","35330","32480"
"In post","2023","Cabinet Office","Monmouthshire and Newport","SEO/HEO","Male","35","35","35510","32350"
"In post","2023","Cabinet Office","North Hampshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Hampshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Hampshire","EO","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","North Hampshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Hampshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Hampshire","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","North Hampshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Hampshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Hampshire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Cabinet Office","North Hampshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Lanarkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Lanarkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Northamptonshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Yorkshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Yorkshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Yorkshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Yorkshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Yorkshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Yorkshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North and North East Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North and North East Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Norwich and East Norfolk","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Norwich and East Norfolk","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Norwich and East Norfolk","EO","Female","10","5","[c]","[c]"
"In post","2023","Cabinet Office","Norwich and East Norfolk","EO","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Norwich and East Norfolk","G6/G7","Female","35","35","58280","56000"
"In post","2023","Cabinet Office","Norwich and East Norfolk","G6/G7","Male","30","25","[c]","[c]"
"In post","2023","Cabinet Office","Norwich and East Norfolk","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Norwich and East Norfolk","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Norwich and East Norfolk","SEO/HEO","Female","50","45","37110","39720"
"In post","2023","Cabinet Office","Norwich and East Norfolk","SEO/HEO","Male","60","60","36840","38400"
"In post","2023","Cabinet Office","Nottingham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Nottingham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Nottingham","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Nottingham","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Nottingham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Nottingham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Nottingham","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Nottingham","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Oxfordshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Oxfordshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Oxfordshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Oxfordshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Perth and Kinross, and Stirling","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Perth and Kinross, and Stirling","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Peterborough","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Peterborough","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Peterborough","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Peterborough","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Peterborough","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Peterborough","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Plymouth","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Plymouth","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Portsmouth","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Portsmouth","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Portsmouth","SEO/HEO","Female","10","5","[c]","[c]"
"In post","2023","Cabinet Office","Portsmouth","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Redbridge and Waltham Forest","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Redbridge and Waltham Forest","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Sefton","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Sefton","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Sheffield","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Sheffield","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Sheffield","G6/G7","Female","30","30","61190","56000"
"In post","2023","Cabinet Office","Sheffield","G6/G7","Male","25","25","[c]","[c]"
"In post","2023","Cabinet Office","Sheffield","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Sheffield","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Sheffield","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Sheffield","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Solihull","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Solihull","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Solihull","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Solihull","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Somerset CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Somerset CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Hampshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Hampshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Hampshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Hampshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Lanarkshire","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Cabinet Office","South Lanarkshire","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","South Lanarkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Lanarkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Lanarkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Lanarkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South West Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South West Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South and West Derbyshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South and West Derbyshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Southampton","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Southampton","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Staffordshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Staffordshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
