"Status","Year","Disability","Organisation","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Charity Commission","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Wales","Cardiff and Vale of Glamorgan","100","90","31750","25700"
"In post","2023","Declared disabled","Companies House","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","London","Tower Hamlets","45","45","55100","44310"
"In post","2023","Declared disabled","Competition and Markets Authority","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Scotland","Glasgow City","45","40","25310","25830"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","East of England","Norwich and East Norfolk","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","North West (England)","Liverpool","35","35","39660","39860"
"In post","2023","Declared disabled","Crown Commercial Service","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Wales","Monmouthshire and Newport","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","Aberdeen City and Aberdeenshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","Angus and Dundee City","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","City of Edinburgh","40","35","43710","37940"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","Clackmannanshire and Fife","5","5","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","East Ayrshire and North Ayrshire mainland","5","5","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","Glasgow City","50","45","37120","28700"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
