"Status","Year","Profession_of_post","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other","South East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","South East (England)","Outside London","SEO/HEO","45","[c]","31140","28790"
"New entrant CS","2023","Other","South West (England)","Outside London","AA/AO","210","[c]","20800","20750"
"New entrant CS","2023","Other","South West (England)","Outside London","EO","20","[c]","26060","27080"
"New entrant CS","2023","Other","South West (England)","Outside London","G6/G7","35","[c]","54670","53000"
"New entrant CS","2023","Other","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","South West (England)","Outside London","SEO/HEO","120","[c]","34530","33920"
"New entrant CS","2023","Other","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Unknown","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Other","Wales","Outside London","AA/AO","45","[c]","21440","21690"
"New entrant CS","2023","Other","Wales","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Wales","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","West Midlands (England)","Outside London","AA/AO","295","[c]","21620","21690"
"New entrant CS","2023","Other","West Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","West Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Yorkshire and The Humber","Outside London","AA/AO","75","[c]","21670","21690"
"New entrant CS","2023","Other","Yorkshire and The Humber","Outside London","EO","15","[c]","25970","25750"
"New entrant CS","2023","Other","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Yorkshire and The Humber","Outside London","SEO/HEO","15","[c]","33330","31440"
"New entrant CS","2023","Planning","London","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","East Midlands (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","London","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","North East (England)","Outside London","G6/G7","10","[c]","49040","43740"
"New entrant CS","2023","Planning Inspectors","North West (England)","Outside London","G6/G7","10","[c]","48590","43740"
"New entrant CS","2023","Planning Inspectors","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","South East (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","South West (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","West Midlands (England)","Outside London","G6/G7","10","[c]","48800","43740"
"New entrant CS","2023","Planning Inspectors","Yorkshire and The Humber","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East Midlands (England)","Outside London","SEO/HEO","15","[c]","34290","33830"
"New entrant CS","2023","Policy","East of England","Outside London","AA/AO","10","[c]","19390","18300"
"New entrant CS","2023","Policy","East of England","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East of England","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","London","AA/AO","65","[c]","23310","24900"
"New entrant CS","2023","Policy","London","London","EO","285","[c]","28400","28720"
"New entrant CS","2023","Policy","London","London","G6/G7","180","[c]","58600","55720"
"New entrant CS","2023","Policy","London","London","SCS level","25","[c]","111160","95000"
"New entrant CS","2023","Policy","London","London","SEO/HEO","670","[c]","36790","35400"
"New entrant CS","2023","Policy","London","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","Outside London","EO","20","[c]","24540","25310"
"New entrant CS","2023","Policy","North East (England)","Outside London","G6/G7","20","[c]","52420","50310"
"New entrant CS","2023","Policy","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","Outside London","SEO/HEO","60","[c]","32190","30510"
"New entrant CS","2023","Policy","North West (England)","Outside London","AA/AO","15","[c]","21610","21690"
"New entrant CS","2023","Policy","North West (England)","Outside London","EO","25","[c]","25630","25410"
"New entrant CS","2023","Policy","North West (England)","Outside London","G6/G7","15","[c]","53390","52430"
"New entrant CS","2023","Policy","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","Outside London","SEO/HEO","90","[c]","33370","31750"
"New entrant CS","2023","Policy","Northern Ireland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","Outside London","G6/G7","15","[c]","52440","50310"
"New entrant CS","2023","Policy","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","Outside London","SEO/HEO","40","[c]","34060","32370"
"New entrant CS","2023","Policy","South East (England)","Outside London","AA/AO","15","[c]","22820","22220"
"New entrant CS","2023","Policy","South East (England)","Outside London","EO","10","[c]","26720","26960"
"New entrant CS","2023","Policy","South East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","Outside London","SEO/HEO","30","[c]","36790","37720"
"New entrant CS","2023","Policy","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","Outside London","G6/G7","25","[c]","53310","51450"
"New entrant CS","2023","Policy","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","Outside London","SEO/HEO","60","[c]","33680","32560"
"New entrant CS","2023","Policy","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","Outside London","EO","25","[c]","26070","25830"
"New entrant CS","2023","Policy","Wales","Outside London","G6/G7","20","[c]","54430","53440"
"New entrant CS","2023","Policy","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","Outside London","SEO/HEO","60","[c]","36930","37380"
"New entrant CS","2023","Policy","West Midlands (England)","Outside London","AA/AO","10","[c]","19870","19360"
"New entrant CS","2023","Policy","West Midlands (England)","Outside London","EO","20","[c]","25690","25310"
"New entrant CS","2023","Policy","West Midlands (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","Outside London","SEO/HEO","50","[c]","34630","31290"
"New entrant CS","2023","Policy","Yorkshire and The Humber","Outside London","AA/AO","10","[c]","21110","21690"
"New entrant CS","2023","Policy","Yorkshire and The Humber","Outside London","EO","25","[c]","25190","25900"
"New entrant CS","2023","Policy","Yorkshire and The Humber","Outside London","G6/G7","25","[c]","53660","51100"
"New entrant CS","2023","Policy","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","Outside London","SEO/HEO","100","[c]","33370","31270"
"New entrant CS","2023","Policy","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","Outside London","SEO/HEO","20","[c]","37050","38610"
"New entrant CS","2023","Project Delivery","East of England","Outside London","EO","10","[c]","26930","25970"
"New entrant CS","2023","Project Delivery","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","Outside London","SEO/HEO","15","[c]","38460","37850"
"New entrant CS","2023","Project Delivery","London","London","AA/AO","20","[c]","23410","23200"
"New entrant CS","2023","Project Delivery","London","London","EO","65","[c]","28460","29660"
"New entrant CS","2023","Project Delivery","London","London","G6/G7","65","[c]","62050","59530"
"New entrant CS","2023","Project Delivery","London","London","SCS level","10","[c]","97220","96500"
"New entrant CS","2023","Project Delivery","London","London","SEO/HEO","235","[c]","35810","35410"
"New entrant CS","2023","Project Delivery","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","Outside London","EO","10","[c]","25610","26780"
"New entrant CS","2023","Project Delivery","North East (England)","Outside London","G6/G7","15","[c]","53070","52300"
"New entrant CS","2023","Project Delivery","North East (England)","Outside London","SEO/HEO","25","[c]","33980","34400"
"New entrant CS","2023","Project Delivery","North West (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Outside London","EO","20","[c]","26800","25790"
"New entrant CS","2023","Project Delivery","North West (England)","Outside London","G6/G7","15","[c]","58000","52600"
