"Status","Year","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Science and Engineering","45","[c]","50350","41480"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Unknown","470","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Other","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Unknown","345","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","Other","250","[c]","37850","34580"
"Leaver CS","2023","Unknown","Ministry of Defence","Science and Engineering","25","[c]","34560","30650"
"Leaver CS","2023","Unknown","Ministry of Defence","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Other","15","[c]","43360","44630"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Unknown","125","[c]","42130","36000"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government","Other","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government","Unknown","980","[c]","38760","33520"
"Leaver CS","2023","Unknown","Welsh Government","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government","Finance","10","[c]","37840","29430"
"Leaver CS","2023","Unknown","Welsh Government","Human Resources","10","[c]","36780","29430"
"Leaver CS","2023","Unknown","Welsh Government","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government","Legal","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government","Medicine","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government","Operational Delivery","60","[c]","36200","29430"
"Leaver CS","2023","Unknown","Welsh Government","Other","20","[c]","44740","40100"
"Leaver CS","2023","Unknown","Welsh Government","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government","Policy","45","[c]","48400","41040"
"Leaver CS","2023","Unknown","Welsh Government","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government","Social Research","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government","Statistics","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Cabinet Office","Statistics","55","[c]","32080","32000"
"Leaver Dept.","2023","Analysis","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Competition and Markets Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Competition and Markets Authority","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Business, Energy and Industrial Strategy","Economics","15","[c]","33520","29840"
"Leaver Dept.","2023","Analysis","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Digital, Culture, Media and Sport","Economics","10","[c]","42040","39620"
"Leaver Dept.","2023","Analysis","Department for Digital, Culture, Media and Sport","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Digital, Culture, Media and Sport","Statistics","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Education","Economics","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Education","Operational Research","10","[c]","45900","46600"
"Leaver Dept.","2023","Analysis","Department for Education","Social Research","25","[c]","45480","43490"
"Leaver Dept.","2023","Analysis","Department for Education","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for International Trade","Economics","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for International Trade","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for International Trade","Statistics","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Levelling Up, Housing and Communities","Economics","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Levelling Up, Housing and Communities","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Levelling Up, Housing and Communities","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Levelling Up, Housing and Communities","Statistics","20","[c]","38090","34310"
"Leaver Dept.","2023","Analysis","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Work and Pensions","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Work and Pensions","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department of Health and Social Care","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department of Health and Social Care","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Food Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Food Standards Agency","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs","Economics","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs","Operational Research","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs","Social Research","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs","Statistics","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Treasury","Economics","30","[c]","54250","39160"
"Leaver Dept.","2023","Analysis","Home Office","Economics","15","[c]","49850","52270"
"Leaver Dept.","2023","Analysis","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Operational Research","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Social Research","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence","Science and Engineering","30","[c]","42360","39890"
"Leaver Dept.","2023","Analysis","Ministry of Defence","Statistics","25","[c]","44730","45200"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Economics","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Operational Research","15","[c]","42110","36820"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Social Research","10","[c]","45030","42010"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Statistics","10","[c]","42450","35410"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Statistics","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Rail and Road","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Rail and Road","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Export Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Economics","15","[c]","38110","33710"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Operational Delivery","20","[c]","33420","31060"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Social Research","30","[c]","34530","33710"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Statistics","20","[c]","36790","34560"
"Leaver Dept.","2023","Analysis","Water Services Regulation Authority","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Attorney General's Departments","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office","Commercial","30","[c]","35410","32960"
"Leaver Dept.","2023","Commercial","Cabinet Office","Unknown","50","[c]","45730","43620"
"Leaver Dept.","2023","Commercial","Chancellor's other departments","Commercial","[c]","[c]","[c]","[c]"
