"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","No function","Home Office","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","AA/AO","Unknown","3095","[c]","23060","22400"
"New entrant CS","2023","No function","Home Office","EO","Heterosexual / straight","590","[c]","26900","25750"
"New entrant CS","2023","No function","Home Office","EO","LGBO","80","[c]","26680","25750"
"New entrant CS","2023","No function","Home Office","EO","Undeclared","30","[c]","26520","25750"
"New entrant CS","2023","No function","Home Office","EO","Unknown","2480","[c]","27100","25750"
"New entrant CS","2023","No function","Home Office","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","G6/G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","SEO/HEO","Heterosexual / straight","80","[c]","35510","36000"
"New entrant CS","2023","No function","Home Office","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","SEO/HEO","Unknown","260","[c]","35810","36000"
"New entrant CS","2023","No function","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","AA/AO","Heterosexual / straight","495","[c]","21790","22220"
"New entrant CS","2023","No function","Ministry of Defence","AA/AO","LGBO","35","[c]","22950","22220"
"New entrant CS","2023","No function","Ministry of Defence","AA/AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","AA/AO","Unknown","550","[c]","21880","22220"
"New entrant CS","2023","No function","Ministry of Defence","EO","Heterosexual / straight","150","[c]","28430","27140"
"New entrant CS","2023","No function","Ministry of Defence","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","EO","Unknown","150","[c]","28870","27610"
"New entrant CS","2023","No function","Ministry of Defence","G6/G7","Heterosexual / straight","75","[c]","65280","60430"
"New entrant CS","2023","No function","Ministry of Defence","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","G6/G7","Unknown","55","[c]","70980","71240"
"New entrant CS","2023","No function","Ministry of Defence","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","SEO/HEO","Heterosexual / straight","450","[c]","37960","35000"
"New entrant CS","2023","No function","Ministry of Defence","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","SEO/HEO","Unknown","250","[c]","38220","37330"
"New entrant CS","2023","No function","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","AA/AO","Heterosexual / straight","4905","[c]","26530","28880"
"New entrant CS","2023","No function","Ministry of Justice","AA/AO","LGBO","535","[c]","26400","26630"
"New entrant CS","2023","No function","Ministry of Justice","AA/AO","Undeclared","260","[c]","25530","24070"
"New entrant CS","2023","No function","Ministry of Justice","AA/AO","Unknown","3125","[c]","26250","26630"
"New entrant CS","2023","No function","Ministry of Justice","EO","Heterosexual / straight","265","[c]","28260","28480"
"New entrant CS","2023","No function","Ministry of Justice","EO","LGBO","40","[c]","27850","28480"
"New entrant CS","2023","No function","Ministry of Justice","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","EO","Unknown","170","[c]","28700","28480"
"New entrant CS","2023","No function","Ministry of Justice","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","SEO/HEO","Heterosexual / straight","235","[c]","35890","33200"
"New entrant CS","2023","No function","Ministry of Justice","SEO/HEO","LGBO","40","[c]","36050","35410"
"New entrant CS","2023","No function","Ministry of Justice","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","SEO/HEO","Unknown","165","[c]","36140","35410"
"New entrant CS","2023","No function","Ministry of Justice","Unknown","Heterosexual / straight","2510","[c]","23200","23640"
"New entrant CS","2023","No function","Ministry of Justice","Unknown","LGBO","340","[c]","22800","23640"
"New entrant CS","2023","No function","Ministry of Justice","Unknown","Undeclared","115","[c]","23650","23640"
"New entrant CS","2023","No function","Ministry of Justice","Unknown","Unknown","1090","[c]","22810","23640"
"New entrant CS","2023","No function","National Crime Agency","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Crime Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Crime Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Crime Agency","EO","Heterosexual / straight","200","[c]","34520","34670"
"New entrant CS","2023","No function","National Crime Agency","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Crime Agency","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Crime Agency","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Crime Agency","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Crime Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Crime Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Crime Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Crime Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Crime Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Crime Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Crime Agency","SEO/HEO","Heterosexual / straight","70","[c]","44240","42240"
"New entrant CS","2023","No function","National Crime Agency","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Crime Agency","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","National Crime Agency","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","AA/AO","Heterosexual / straight","40","[c]","22520","22260"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","G6/G7","Heterosexual / straight","120","[c]","75740","77470"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Heterosexual / straight","140","[c]","48710","47750"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","EO","Heterosexual / straight","70","[c]","25660","25750"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","35","[c]","35830","35000"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","AA/AO","LGBO","[c]","[c]","[c]","[c]"
