"Status","Year","Disability","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Liverpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","15","10","[c]","[c]"
"In post","2023","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Luton","Outside London","Female","65","55","28070","28120"
"In post","2023","Declared disabled","Luton","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","Luton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Manchester","Outside London","Female","570","530","35230","31270"
"In post","2023","Declared disabled","Manchester","Outside London","Male","405","390","36790","33070"
"In post","2023","Declared disabled","Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medway","Outside London","Female","120","115","31140","30910"
"In post","2023","Declared disabled","Medway","Outside London","Male","60","55","34390","31280"
"In post","2023","Declared disabled","Medway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Merton, Kingston upon Thames and Sutton","London","Female","60","55","32910","32520"
"In post","2023","Declared disabled","Merton, Kingston upon Thames and Sutton","London","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Merton, Kingston upon Thames and Sutton","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mid Kent","Outside London","Female","95","90","32110","31280"
"In post","2023","Declared disabled","Mid Kent","Outside London","Male","65","60","32950","31780"
"In post","2023","Declared disabled","Mid Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mid Lancashire","Outside London","Female","565","485","28070","27890"
"In post","2023","Declared disabled","Mid Lancashire","Outside London","Male","345","315","28760","27450"
"In post","2023","Declared disabled","Mid Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mid Ulster","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mid Ulster","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mid Ulster","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mid and East Antrim","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mid and East Antrim","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mid and East Antrim","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Milton Keynes","Outside London","Female","140","130","31150","28120"
"In post","2023","Declared disabled","Milton Keynes","Outside London","Male","95","95","35350","32380"
"In post","2023","Declared disabled","Milton Keynes","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Monmouthshire and Newport","Outside London","Female","320","290","32950","31060"
"In post","2023","Declared disabled","Monmouthshire and Newport","Outside London","Male","195","190","36970","32920"
"In post","2023","Declared disabled","Monmouthshire and Newport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Na h-Eileanan Siar","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Na h-Eileanan Siar","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Na h-Eileanan Siar","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Newry, Mourne and Down","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Newry, Mourne and Down","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Newry, Mourne and Down","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","North Hampshire","Outside London","Female","90","85","30080","28120"
"In post","2023","Declared disabled","North Hampshire","Outside London","Male","40","40","33460","28120"
"In post","2023","Declared disabled","North Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","North Lanarkshire","Outside London","Female","145","125","27090","28120"
"In post","2023","Declared disabled","North Lanarkshire","Outside London","Male","65","60","29460","28120"
"In post","2023","Declared disabled","North Lanarkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","North Northamptonshire","Outside London","Female","90","80","27290","28120"
"In post","2023","Declared disabled","North Northamptonshire","Outside London","Male","30","30","27450","28120"
"In post","2023","Declared disabled","North Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","North Nottinghamshire","Outside London","Female","120","110","30650","28120"
"In post","2023","Declared disabled","North Nottinghamshire","Outside London","Male","60","55","29640","28120"
"In post","2023","Declared disabled","North Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","North Yorkshire CC","Outside London","Female","130","120","32850","28120"
"In post","2023","Declared disabled","North Yorkshire CC","Outside London","Male","70","65","30720","28120"
"In post","2023","Declared disabled","North Yorkshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","North and North East Lincolnshire","Outside London","Female","90","80","27740","28120"
"In post","2023","Declared disabled","North and North East Lincolnshire","Outside London","Male","45","40","28110","28120"
"In post","2023","Declared disabled","North and North East Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","North and West Norfolk","Outside London","Female","60","55","28910","28120"
"In post","2023","Declared disabled","North and West Norfolk","Outside London","Male","80","75","31370","32030"
"In post","2023","Declared disabled","North and West Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northumberland","Outside London","Female","50","40","28800","28120"
"In post","2023","Declared disabled","Northumberland","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","Northumberland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Norwich and East Norfolk","Outside London","Female","190","165","29060","28120"
"In post","2023","Declared disabled","Norwich and East Norfolk","Outside London","Male","115","110","31150","28480"
"In post","2023","Declared disabled","Norwich and East Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Nottingham","Outside London","Female","740","670","33110","29050"
"In post","2023","Declared disabled","Nottingham","Outside London","Male","465","445","31180","28120"
"In post","2023","Declared disabled","Nottingham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Orkney Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Orkney Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Orkney Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Overseas","Overseas","Female","75","75","48400","44650"
"In post","2023","Declared disabled","Overseas","Overseas","Male","115","115","49580","44770"
"In post","2023","Declared disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Oxfordshire CC","Outside London","Female","170","160","33690","30120"
"In post","2023","Declared disabled","Oxfordshire CC","Outside London","Male","135","130","35420","32410"
"In post","2023","Declared disabled","Oxfordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Perth and Kinross, and Stirling","Outside London","Female","80","75","32220","28490"
"In post","2023","Declared disabled","Perth and Kinross, and Stirling","Outside London","Male","60","55","35040","37060"
"In post","2023","Declared disabled","Perth and Kinross, and Stirling","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Peterborough","Outside London","Female","145","125","29710","26180"
"In post","2023","Declared disabled","Peterborough","Outside London","Male","95","85","29500","28080"
"In post","2023","Declared disabled","Peterborough","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Plymouth","Outside London","Female","230","200","30170","28120"
"In post","2023","Declared disabled","Plymouth","Outside London","Male","150","145","31560","28120"
"In post","2023","Declared disabled","Plymouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Portsmouth","Outside London","Female","245","215","30640","28120"
"In post","2023","Declared disabled","Portsmouth","Outside London","Male","210","200","32360","29730"
"In post","2023","Declared disabled","Portsmouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Powys","Outside London","Female","30","30","33560","28120"
"In post","2023","Declared disabled","Powys","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Powys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Redbridge and Waltham Forest","London","Female","185","160","30550","29730"
"In post","2023","Declared disabled","Redbridge and Waltham Forest","London","Male","80","80","30120","30680"
"In post","2023","Declared disabled","Redbridge and Waltham Forest","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Sandwell","Outside London","Female","55","45","29250","28120"
"In post","2023","Declared disabled","Sandwell","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Sandwell","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Borders","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Declared disabled","Scottish Borders","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Scottish Borders","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Sefton","Outside London","Female","365","320","29900","28120"
"In post","2023","Declared disabled","Sefton","Outside London","Male","200","190","31400","28120"
"In post","2023","Declared disabled","Sefton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Sheffield","Outside London","Female","590","520","34070","30330"
"In post","2023","Declared disabled","Sheffield","Outside London","Male","395","375","35250","32080"
