"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","SEO/HEO","Heterosexual / straight","360","355","39990","38630"
"In post","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","SEO/HEO","Undeclared","65","60","40460","38680"
"In post","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","SEO/HEO","Unknown","75","75","39620","38020"
"In post","2023","Ministry of Defence (excl. agencies)","Internal Audit","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Internal Audit","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Internal Audit","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Internal Audit","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Internal Audit","SEO/HEO","Heterosexual / straight","50","45","39170","36020"
"In post","2023","Ministry of Defence (excl. agencies)","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Internal Audit","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Internal Audit","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","AA/AO","Heterosexual / straight","180","175","23130","22220"
"In post","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","AA/AO","Undeclared","25","25","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","AA/AO","Unknown","25","25","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","EO","Heterosexual / straight","170","170","28020","27470"
"In post","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","EO","Undeclared","40","40","29050","27600"
"In post","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","EO","Unknown","25","25","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","175","175","37110","34640"
"In post","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","SEO/HEO","Undeclared","35","35","38860","36920"
"In post","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Legal","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Legal","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Legal","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Legal","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Legal","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Legal","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Legal","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","AA/AO","Heterosexual / straight","185","170","24820","24680"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","AA/AO","Unknown","95","80","22610","23180"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","EO","Heterosexual / straight","185","170","33710","32930"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","EO","Unknown","55","50","33580","32930"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","G6/G7","Heterosexual / straight","315","270","81550","85070"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","G6/G7","Undeclared","30","25","88430","93060"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","G6/G7","Unknown","95","70","79970","83920"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","SCS level","Heterosexual / straight","25","15","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","SEO/HEO","Heterosexual / straight","395","350","41910","40590"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","SEO/HEO","Undeclared","40","35","43220","41190"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","SEO/HEO","Unknown","110","100","41120","40590"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","AA/AO","Heterosexual / straight","3335","3105","22480","22220"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","AA/AO","LGBO","85","80","22540","22220"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","AA/AO","Undeclared","395","370","22770","22220"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","AA/AO","Unknown","510","470","22500","22220"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","EO","Heterosexual / straight","1210","1170","28180","27470"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","EO","LGBO","30","30","28260","27140"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","EO","Undeclared","150","145","28310","27470"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","EO","Unknown","155","150","28130","27140"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","G6/G7","Heterosexual / straight","180","175","58720","56180"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","SEO/HEO","Heterosexual / straight","1430","1400","37220","34300"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","SEO/HEO","LGBO","45","45","37390","34570"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","SEO/HEO","Undeclared","170","165","37670","34300"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","SEO/HEO","Unknown","120","120","37170","34300"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Other","AA/AO","Heterosexual / straight","1545","1515","21090","21580"
"In post","2023","Ministry of Defence (excl. agencies)","Other","AA/AO","LGBO","30","30","21200","21580"
"In post","2023","Ministry of Defence (excl. agencies)","Other","AA/AO","Undeclared","195","195","21040","21580"
"In post","2023","Ministry of Defence (excl. agencies)","Other","AA/AO","Unknown","245","240","21120","21580"
"In post","2023","Ministry of Defence (excl. agencies)","Other","EO","Heterosexual / straight","230","230","27670","27470"
"In post","2023","Ministry of Defence (excl. agencies)","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Other","EO","Undeclared","25","25","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Other","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Other","G6/G7","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Other","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Other","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Other","SEO/HEO","Heterosexual / straight","225","220","40740","36920"
"In post","2023","Ministry of Defence (excl. agencies)","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Other","SEO/HEO","Undeclared","40","40","39180","34640"
"In post","2023","Ministry of Defence (excl. agencies)","Other","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Policy","AA/AO","Heterosexual / straight","75","70","24020","23490"
"In post","2023","Ministry of Defence (excl. agencies)","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Policy","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Policy","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Policy","EO","Heterosexual / straight","120","115","29450","28090"
"In post","2023","Ministry of Defence (excl. agencies)","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Policy","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Policy","EO","Unknown","25","25","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Policy","G6/G7","Heterosexual / straight","255","250","62750","61440"
"In post","2023","Ministry of Defence (excl. agencies)","Policy","G6/G7","LGBO","20","20","[c]","[c]"
