"Status","Year","Age","Organisation","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Rail and Road","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Rail and Road","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of the Public Guardian","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of the Public Guardian","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Planning Inspectorate","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Registers of Scotland","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Revenue Scotland","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Royal Fleet Auxiliary","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Rural Payments Agency","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Courts and Tribunals Service","Scottish Government","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Forestry","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government (excl. agencies)","Scottish Government","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Prison Service","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Serious Fraud Office","Attorney General's Departments","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Social Security Scotland","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Submarine Delivery Agency","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","The Insolvency Service","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","The Insolvency Service","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","The Insolvency Service","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Export Finance","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","Department of Health and Social Care","London","20","[c]","48040","41020"
"Leaver Dept.","2023","50-59","UK Health Security Agency","Department of Health and Social Care","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","Department of Health and Social Care","Yorkshire and The Humber","15","[c]","42320","39290"
"Leaver Dept.","2023","50-59","UK Hydrographic Office","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Space Agency","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Space Agency","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","UK Statistics Authority","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","UK Statistics Authority","South East (England)","20","[c]","25820","21200"
"Leaver Dept.","2023","50-59","UK Statistics Authority","UK Statistics Authority","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Valuation Office Agency","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Valuation Office Agency","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Valuation Office Agency","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Valuation Office Agency","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Valuation Office Agency","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Valuation Office Agency","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Valuation Office Agency","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Government (excl. agencies)","Welsh Government","Wales","10","[c]","49290","47470"
"Leaver Dept.","2023","50-59","Welsh Revenue Authority","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office (excl. agencies)","Cabinet Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office (excl. agencies)","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office (excl. agencies)","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office (excl. agencies)","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Central Civil Service Fast Stream","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Companies House","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Criminal Injuries Compensation Authority","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Crown Prosecution Service","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Defence Science and Technology Laboratory","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Education (excl. agencies)","Department for Education","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Education (excl. agencies)","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Education (excl. agencies)","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Education (excl. agencies)","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Education (excl. agencies)","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for International Trade","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for International Trade","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","10","[c]","26410","27570"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Scotland","20","[c]","25910","27570"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Midlands (England)","10","[c]","28160","21690"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Driver and Vehicle Licensing Agency","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Driver and Vehicle Standards Agency","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
