"Status","Year","Age","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Human Resources","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","North West (England)","SEO","10","[c]","49420","47750"
"New entrant CS","2023","30-39","Inspector of Education and Training","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","South East (England)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","Wales","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","North East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","East Midlands (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","East Midlands (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","East of England","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","London","EO","15","[c]","30100","30160"
"New entrant CS","2023","30-39","Legal","London","G6","10","[c]","70560","72210"
"New entrant CS","2023","30-39","Legal","London","G7","80","[c]","54740","54090"
"New entrant CS","2023","30-39","Legal","London","HEO","20","[c]","43880","45230"
"New entrant CS","2023","30-39","Legal","London","SEO","15","[c]","39550","40800"
"New entrant CS","2023","30-39","Legal","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","North East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","North West (England)","G7","25","[c]","51630","52600"
"New entrant CS","2023","30-39","Legal","North West (England)","SEO","20","[c]","38530","38760"
"New entrant CS","2023","30-39","Legal","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","Scotland","G7","15","[c]","52400","52360"
"New entrant CS","2023","30-39","Legal","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","South East (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","South East (England)","SEO","10","[c]","39860","40800"
"New entrant CS","2023","30-39","Legal","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","South West (England)","G7","15","[c]","53910","52600"
"New entrant CS","2023","30-39","Legal","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","Wales","G7","20","[c]","53910","53440"
"New entrant CS","2023","30-39","Legal","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","Wales","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
