"Status","Year","Age","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","Finance","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Grants Management","Department for Environment, Food and Rural Affairs","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Grants Management","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Grants Management","Department for Environment, Food and Rural Affairs","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Cabinet Office","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Environment, Food and Rural Affairs","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Work and Pensions","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","HM Revenue and Customs","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Ministry of Defence","Heterosexual / straight","135","[c]","31420","27470"
"Leaver CS","2023","50-59","Human Resources","Ministry of Defence","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Ministry of Defence","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Ministry of Defence","Unknown","35","[c]","42660","41200"
"Leaver CS","2023","50-59","Human Resources","Ministry of Justice","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","HM Treasury","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Attorney General's Departments","Heterosexual / straight","80","[c]","48740","52510"
"Leaver CS","2023","50-59","Legal","Attorney General's Departments","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Attorney General's Departments","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Attorney General's Departments","Unknown","35","[c]","53450","56450"
"Leaver CS","2023","50-59","Legal","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","HM Land Registry","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","HM Revenue and Customs","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Cabinet Office","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Cabinet Office","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","55","[c]","52130","53230"
"Leaver CS","2023","50-59","No function","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
